unit,items,value_count,average_placement
TFT7_Ryze,"ArchangelsStaff, GuinsoosRageblade, HextechGunblade",13,3.23
TFT7_Ryze,"None, None, PowerGauntlet",18,3.44
TFT7_Ryze,"ArchangelsStaff, GuardianAngel, SpearOfShojin",23,3.52
TFT7_Sejuani,"ForceOfNature, None, None",22,3.18
TFT7_Sejuani,"None, None, PowerGauntlet",20,3.2
TFT7_Sejuani,"AssassinEmblemItem, None, None",12,3.58
TFT7_Sejuani,"None, None, WarmogsArmor",16,3.69
TFT7_Sejuani,"None, None, Zephyr",122,3.78
TFT7_Senna,"None, None, None",36755,4.5
TFT7_Sett,"None, None, Zephyr",15,3.4
TFT7_Sett,"None, None, Shroud",22,3.77
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",63,4.25
TFT7_Sett,"None, None, None",36511,4.49
TFT7_Sett,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",27,4.85
TFT7_Shen,"None, PowerGauntlet, ZekesHerald",13,2.31
TFT7_Shen,"None, None, Quicksilver",15,2.87
TFT7_Shen,"IonicSpark, None, None",29,3.48
TFT7_Shen,"None, None, Shroud",147,3.64
TFT7_Shen,"None, None, Zephyr",151,3.74
TFT7_Shyvana,"FrozenHeart, None, None",13,3.62
TFT7_Shyvana,"None, None, UnstableConcoction",12,4.5
TFT7_Shyvana,"None, None, None",35675,4.53
TFT7_Skarner,"None, None, None",36517,4.49
TFT7_Skarner,"None, None, TitanicHydra",18,4.56
TFT7_Skarner,"None, None, Shroud",18,5.06
TFT7_Skarner,"LocketOfTheIronSolari, None, None",12,5.33
TFT7_Skarner,"GiantsBelt, None, None",13,5.85
TFT7_Sona,"None, None, ZekesHerald",29,3.14
TFT7_Sona,"MageEmblemItem, Morellonomicon, None",37,3.65
TFT7_Sona,"ChainVest, None, None",15,3.73
TFT7_Sona,"ArchangelsStaff, Morellonomicon, SpearOfShojin",15,3.8
TFT7_Sona,"ArchangelsStaff, Morellonomicon, None",17,3.88
TFT7_Soraka,"None, None, RunaansHurricane",13,2.77
TFT7_Soraka,"ArchangelsStaff, None, None",59,2.9
TFT7_Soraka,"None, None, Shroud",58,3.0
TFT7_Soraka,"GuardianAngel, None, None",23,3.0
TFT7_Soraka,"Bloodthirster, None, None",12,3.0
TFT7_Swain,"None, None, Shroud",23,3.09
TFT7_Swain,"None, None, Zephyr",22,3.45
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",22,3.5
TFT7_Swain,"ArchangelsStaff, None, None",13,3.85
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",185,4.18
TFT7_Sylas,"None, None, ThiefsGloves",18,1.67
TFT7_Sylas,"IonicSpark, OrnnEternalWinter, RedBuff",12,2.83
TFT7_Sylas,"BrambleVest, GargoyleStoneplate, Redemption",18,2.94
TFT7_Sylas,"FrozenHeart, RedBuff, TitanicHydra",16,2.94
TFT7_Sylas,"IonicSpark, RedBuff, TitanicHydra",49,3.0
TFT7_TahmKench,"None, None, TitanicHydra",40,3.45
TFT7_TahmKench,"None, None, Shroud",13,4.46
TFT7_TahmKench,"None, None, None",36276,4.5
TFT7_TahmKench,"None, None, WarmogsArmor",18,4.56
TFT7_TahmKench,"GargoyleStoneplate, None, None",18,4.72
TFT7_Talon,"None, None, ThiefsGloves",21,1.29
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, RapidFireCannon",12,2.42
TFT7_Talon,"FrozenHeart, MadredsBloodrazor, UnstableConcoction",13,2.54
TFT7_Talon,"InfinityEdge, Quicksilver, UnstableConcoction",13,2.62
TFT7_Talon,"Bloodthirster, InfinityEdge, LastWhisper",14,3.0
TFT7_Taric,"None, None, Shroud",13,3.15
TFT7_Taric,"None, None, Zephyr",17,3.65
TFT7_Taric,"None, None, None",36475,4.5
TFT7_Taric,"GiantsBelt, None, None",12,4.5
TFT7_Taric,"None, None, TitanicHydra",18,5.0
TFT7_Thresh,"None, None, Redemption",20,3.45
TFT7_Thresh,"None, None, RedBuff",50,3.6
TFT7_Thresh,"None, None, Zephyr",121,3.62
TFT7_Thresh,"None, None, WarmogsArmor",19,3.79
TFT7_Thresh,"GargoyleStoneplate, None, None",20,3.8
TFT7_TrainerDragon,"None, None, TrainerSnax",11726,4.48
TFT7_TrainerDragon,"None, None, None",25202,4.51
TFT7_Tristana,"None, None, Zephyr",46,3.96
TFT7_Tristana,"None, None, PowerGauntlet",18,4.0
TFT7_Tristana,"Deathblade, GuinsoosRageblade, RunaansHurricane",21,4.0
TFT7_Tristana,"GuinsoosRageblade, InfinityEdge, LastWhisper",23,4.04
TFT7_Tristana,"None, None, Shroud",53,4.08
TFT7_Twitch,"None, None, Quicksilver",12,3.17
TFT7_Twitch,"PowerGauntlet, ZekesHerald, ZekesHerald",12,3.17
TFT7_Twitch,"None, PowerGauntlet, ZekesHerald",60,3.4
TFT7_Twitch,"None, ZekesHerald, ZekesHerald",44,3.41
TFT7_Twitch,"None, None, RunaansHurricane",57,3.44
TFT7_Varus,"Deathblade, GuinsoosRageblade, StatikkShiv",24,3.58
TFT7_Varus,"GuinsoosRageblade, GuinsoosRageblade, RunaansHurricane",12,3.83
TFT7_Varus,"GuinsoosRageblade, GuinsoosRageblade, MadredsBloodrazor",17,3.88
TFT7_Varus,"Deathblade, GuinsoosRageblade, LastWhisper",14,3.93
TFT7_Varus,"Deathblade, MadredsBloodrazor, RunaansHurricane",24,4.04
TFT7_Vladimir,"IonicSpark, None, None",17,3.65
TFT7_Vladimir,"LocketOfTheIronSolari, None, None",18,3.83
TFT7_Vladimir,"None, None, Shroud",65,4.48
TFT7_Vladimir,"None, None, None",35903,4.49
TFT7_Vladimir,"None, None, TitanicHydra",88,4.73
TFT7_Volibear,"None, None, None",36190,4.49
TFT7_Volibear,"None, None, Shroud",14,4.57
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",137,4.71
TFT7_Volibear,"GuinsoosRageblade, Quicksilver, UnstableConcoction",18,5.28
TFT7_Xayah,"GuinsoosRageblade, RunaansHurricane, UnstableConcoction",14,3.14
TFT7_Xayah,"GuinsoosRageblade, Quicksilver, TitansResolve",14,3.29
TFT7_Xayah,"GuardianAngel, GuinsoosRageblade, Quicksilver",16,3.88
TFT7_Xayah,"Deathblade, GuildEmblemItem, GuinsoosRageblade",24,3.88
TFT7_Xayah,"GuinsoosRageblade, InfinityEdge, UnstableConcoction",63,3.9
TFT7_Yasuo,"None, None, ThiefsGloves",23,1.3
TFT7_Yasuo,"LocketOfTheIronSolari, None, None",15,2.47
TFT7_Yasuo,"Bloodthirster, CavalierEmblemItem, SeraphsEmbrace",16,2.62
TFT7_Yasuo,"DragonsClaw, None, None",17,2.65
TFT7_Yasuo,"IonicSpark, None, None",18,2.72
TFT7_Yone,"None, None, Shroud",20,3.35
TFT7_Yone,"None, None, Zephyr",19,3.68
TFT7_Yone,"None, None, RecurveBow",12,3.92
TFT7_Yone,"CavalierEmblemItem, None, None",32,4.19
TFT7_Yone,"None, None, ZekesHerald",29,4.48
TFT7_Zoe,"None, None, ThiefsGloves",24,1.54
TFT7_Zoe,"GuinsoosRageblade, SpearOfShojin, StatikkShiv",16,2.06
TFT7_Zoe,"None, Quicksilver, StatikkShiv",17,2.65
TFT7_Zoe,"None, SeraphsEmbrace, SpearOfShojin",16,2.69
TFT7_Zoe,"None, None, WhispersEmblemItem",12,2.92
