comp,value_count,average_placement,group,grp_count,grp_placement
"Ezreal, Illaoi, LeeSin, Ornn, Twitch, Varus, Xayah",1,1.0,23,141,4.83824200913242
"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Sona, Soraka, TrainerDragon, Zoe",1,1.0,4,2517,4.4410075294515465
"Bard, DragonPurple, Nami, Ryze, Sona, Sylas, Yasuo, Zoe",1,1.0,24,162,3.7949115044247788
"DragonBlue, LeeSin, Neeko, Nunu, Ornn, Sejuani, Yasuo, Yone",1,1.0,25,3,3.3333333333333335
"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Ryze, Sylas, TrainerDragon, Zoe",1,1.0,4,2517,4.4410075294515465
"Diana, Elise, Kayn, Olaf, Ornn, Pyke, Qiyana, Talon",1,1.0,26,5,3.2
"DragonBlue, DragonGold, DragonPurple, Sylas, Thresh, Yasuo",1,1.0,27,11,5.4375
"Bard, DragonGreen, Gnar, Lulu, Neeko, Sona, Soraka, Yasuo",2,1.0,5,3028,3.5136094389641306
"Bard, DragonPurple, Nami, Ornn, Qiyana, Shen, Sylas, Zoe",1,1.0,24,162,3.7949115044247788
"Bard, DragonPurple, Nami, Ornn, Pyke, Qiyana, Yasuo, Zoe",1,1.0,24,162,3.7949115044247788
"Bard, DragonPurple, Nami, Ornn, Pyke, Sylas, Talon, Zoe",1,1.0,24,162,3.7949115044247788
"Bard, DragonPurple, Nami, Pyke, Ryze, Sylas, Talon, Zoe",1,1.0,24,162,3.7949115044247788
"Bard, DragonPurple, Nami, Pyke, Ryze, Sylas, Yasuo, Zoe",1,1.0,24,162,3.7949115044247788
"DragonBlue, DragonGold, DragonPurple, Pyke, Talon, Yasuo",1,1.0,28,3,3.6666666666666665
"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Nami, Ornn, Sylas, TrainerDragon, Zoe",1,1.0,4,2517,4.4410075294515465
"Bard, DragonPurple, Sejuani, Sylas, Talon, Twitch, Xayah",1,1.0,8,1510,3.5462744438557023
"DragonBlue, LeeSin, Nunu, Ornn, Sejuani, Sylas, Yasuo, Yone",1,1.0,29,1,1.0
"Diana, DragonPurple, Ornn, Pyke, Qiyana, Sylas, Talon, Zoe",2,1.0,30,5,2.0
"Bard, DragonPurple, Illaoi, Ornn, Pyke, Qiyana, Talon, Twitch, Varus",1,1.0,8,1510,3.5462744438557023
"Ezreal, Illaoi, Ornn, Pyke, Shen, Skarner, Varus, Xayah, Yasuo",1,1.0,31,2,2.5
"Bard, Heimerdinger, Lulu, Ornn, Ryze, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, DragonGreen, Elise, Gnar, Neeko, Shyvana, Soraka",1,1.0,5,3028,3.5136094389641306
"Bard, Heimerdinger, Lulu, Ornn, Pyke, Soraka, Sylas, Talon, TrainerDragon, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, Lulu, Nami, Ryze, Sejuani, Talon, TrainerDragon, Tristana, Zoe",1,1.0,5,3028,3.5136094389641306
"DragonPurple, Ezreal, Illaoi, Ornn, Soraka, Varus, Xayah",1,1.0,32,1,1.0
"Ezreal, Illaoi, Ornn, Shen, Skarner, Twitch, Varus, Xayah, Zoe",1,1.0,33,1,1.0
"Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Soraka, Yasuo",1,1.0,5,3028,3.5136094389641306
"Ezreal, Illaoi, Ornn, Shen, Skarner, Soraka, Twitch, Varus, Xayah",1,1.0,23,141,4.83824200913242
"Bard, DragonGreen, Elise, Gnar, Illaoi, Neeko, Nidalee, Skarner",1,1.0,5,3028,3.5136094389641306
"Bard, DragonGreen, DragonPurple, Ornn, Qiyana, Talon, Yasuo",1,1.0,5,3028,3.5136094389641306
"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Ornn, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,4,2517,4.4410075294515465
"Bard, DragonGreen, DragonPurple, Ornn, Shen, Sylas",1,1.0,34,1,1.0
"Diana, DragonPurple, LeeSin, Ornn, Pyke, Qiyana, Talon",1,1.0,3,1106,4.330442210458858
"Bard, DragonGreen, Pyke, Ryze, Sejuani, Talon, Twitch, Yasuo",1,1.0,35,6,3.9166666666666665
"Bard, DragonGreen, Lulu, Neeko, Pyke, Soraka, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, Pyke, Ryze, Sejuani, Sylas, Talon, Twitch, Yasuo, Zoe",1,1.0,8,1510,3.5462744438557023
"DragonBlue, DragonPurple, Ornn, Qiyana, Shen, Talon, Yasuo",1,1.0,36,1,1.0
"Diana, DragonPurple, Pyke, Qiyana, Sylas, Thresh, Yasuo",1,1.0,3,1106,4.330442210458858
"Ezreal, Illaoi, Ornn, Pyke, Talon, Twitch, Varus",1,1.0,37,2,3.0
"DragonBlue, LeeSin, Leona, Nunu, Soraka, Volibear, Yasuo, Yone",1,1.0,38,1,1.0
"Bard, DragonGreen, Gnar, Neeko, Pyke, Sylas, Talon, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Leona, Nunu, Ryze, Sejuani, Twitch, Yasuo",1,1.0,8,1510,3.5462744438557023
"Bard, DragonBlue, Leona, Nunu, Soraka, Yasuo, Yone, Zoe",1,1.0,16,17,2.7058823529411766
"Bard, DragonBlue, Hecarim, Nunu, Pyke, Sejuani, Talon, Twitch",1,1.0,8,1510,3.5462744438557023
"Bard, Ezreal, Heimerdinger, Illaoi, Lulu, Nami, Ornn, TrainerDragon, Varus, Zoe",1,1.0,5,3028,3.5136094389641306
"Hecarim, Lillia, Nami, Nunu, Ryze, Sejuani, Sylas, Vladimir, Zoe",1,1.0,39,1,1.0
"AoShin, DragonPurple, Neeko, Ornn, Shyvana",1,1.0,40,1,1.0
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Sejuani, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Talon, Yasuo, Yone",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Talon, Yasuo",1,1.0,5,3028,3.5136094389641306
"AoShin, Bard, Heimerdinger, Lulu, Nami, Pyke, Sylas, TrainerDragon, Zoe",1,1.0,4,2517,4.4410075294515465
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Volibear, Yasuo, Yone",1,1.0,5,3028,3.5136094389641306
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Sylas, TrainerDragon, Yasuo, Zoe",4,1.0,4,2517,4.4410075294515465
"Bard, Heimerdinger, Illaoi, Nami, Ryze, Sylas, Zoe",1,1.0,24,162,3.7949115044247788
"AoShin, DragonPurple, Neeko, Ornn, Shyvana, Soraka, Yasuo",1,1.0,41,1,1.0
"Bard, Heimerdinger, Illaoi, Lillia, Nami, Ryze, Sylas, Vladimir",1,1.0,24,162,3.7949115044247788
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Sejuani, Shen, Thresh",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Sejuani, Shen, Yasuo",2,1.0,5,3028,3.5136094389641306
"DragonPurple, Heimerdinger, Illaoi, Lulu, Nami, Ornn, Ryze, Sona, Sylas, TrainerDragon",1,1.0,42,81,5.646687462863934
"AoShin, DragonPurple, Hecarim, Ornn, Shen, Soraka, Yasuo",1,1.0,43,1,1.0
"DragonPurple, Heimerdinger, Illaoi, Lulu, Nami, Neeko, Nidalee, TrainerDragon, Twitch",1,1.0,44,1,1.0
"Diana, DragonGold, Ornn, Pyke, Qiyana, Talon, Thresh, Yasuo",1,1.0,45,1,1.0
"Bard, Ezreal, Ornn, Qiyana, Talon, Twitch, Varus, Xayah, Yasuo",1,1.0,8,1510,3.5462744438557023
"AoShin, DragonPurple, Ornn, Soraka, Sylas, Talon",1,1.0,46,1,1.0
"Bard, DragonBlue, Hecarim, Nunu, Pyke, Yasuo, Yone",1,1.0,5,3028,3.5136094389641306
"Bard, Ezreal, Hecarim, Ornn, Sejuani, Shen, Twitch, Xayah, Yasuo",1,1.0,8,1510,3.5462744438557023
"Bard, Ezreal, Illaoi, Ornn, Skarner, Varus",1,1.0,47,1,1.0
