comp,value_count,average_placement,group,grp_count,grp_placement
"Diana, DragonBlue, Hecarim, Leona, Lillia, Nunu, Sejuani",1,1.0,19,1,1.0
"DragonPurple, Elise, Leona, Neeko, Pyke, Sylas, Thresh",1,1.0,20,877,4.498001346974954
"AoShin, Lulu, Nami, Ornn, Pyke, Sylas, Talon, Zoe",1,1.0,15,70,3.6163120567375886
"AoShin, Lulu, Nami, Ornn, Pyke, Sylas, Yasuo, Zoe",1,1.0,15,70,3.6163120567375886
"Braum, DragonGold, Kayn, Sett, Swain, Volibear, Yasuo, Zoe",1,1.0,21,1,1.0
"Diana, Hecarim, Lillia, Olaf, Pyke, Qiyana, Sylas, Talon",1,1.0,3,1604,4.307043049288883
"Ashe, Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Soraka, Taric",1,1.0,2,861,4.711130997650086
"Ashe, Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Swain",1,1.0,2,861,4.711130997650086
"AoShin, Ashe, Karma, LeeSin, Neeko, Ornn, Shen, Swain, Yasuo",1,1.0,22,2,1.0
"Bard, DragonBlue, Leona, Nunu, Ornn, Sejuani, Shen, Yasuo, Yone",1,1.0,9,450,3.567977862609741
"AoShin, Lulu, Ornn, Sona, Sylas, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,23,1,1.0
"Corki, DragonPurple, Elise, Lulu, Neeko, Sona, TrainerDragon, Tristana",1,1.0,24,1,1.0
"AoShin, DragonPurple, Neeko, Ornn, Shen, Sylas, Yasuo",1,1.0,25,1,1.0
"Bard, DragonBlue, Leona, Nunu, Soraka, Yasuo, Yone, Zoe",1,1.0,4,26,3.12
"Corki, DragonPurple, Lulu, Pyke, Sylas, Talon, TrainerDragon, Tristana",1,1.0,26,433,5.340587248156838
"AoShin, Ashe, Bard, Ezreal, LeeSin, Neeko, Ornn, Yasuo",1,1.0,27,1,1.0
"Bard, DragonBlue, Leona, Nunu, Ryze, Sejuani, Twitch, Yasuo",1,1.0,8,3611,3.6033789531446376
"Corki, DragonPurple, Lulu, Ornn, Sona, Talon, TrainerDragon, Tristana, Yasuo",1,1.0,26,433,5.340587248156838
"Bard, DragonBlue, Leona, Nunu, Sejuani, Thresh, Twitch, Yasuo",1,1.0,8,3611,3.6033789531446376
"DragonPurple, Heimerdinger, Lulu, Pyke, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,28,191,4.984757495590829
"DragonPurple, Heimerdinger, Lulu, Pyke, Soraka, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,28,191,4.984757495590829
"AoShin, DragonPurple, Ornn, Soraka, Sylas, Talon",1,1.0,29,1,1.0
"DragonPurple, Heimerdinger, Lulu, Ornn, Pyke, Qiyana, Sylas, TrainerDragon, Zoe",1,1.0,28,191,4.984757495590829
"DragonPurple, Heimerdinger, Lulu, Ornn, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,28,191,4.984757495590829
"Bard, DragonBlue, Nunu, Ornn, Qiyana, Sejuani, Talon, Yasuo",1,1.0,9,450,3.567977862609741
"AoShin, DragonPurple, Elise, Hecarim, Ornn",1,1.0,30,1,1.0
"DragonPurple, Heimerdinger, Lulu, Olaf, Pyke, Sona, TrainerDragon, Yasuo, Zoe",1,1.0,28,191,4.984757495590829
"Corki, DragonPurple, Lulu, Neeko, Shen, Sona, TrainerDragon, Tristana, Yasuo",1,1.0,26,433,5.340587248156838
"Ashe, Karma, LeeSin, Neeko, Sett, Shyvana, Swain, Volibear",1,1.0,2,861,4.711130997650086
"Ashe, Bard, Elise, Gnar, Neeko, Nidalee, Pyke, Shyvana",1,1.0,2,861,4.711130997650086
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Soraka, Twitch, Yasuo",3,1.0,8,3611,3.6033789531446376
"AoShin, Ashe, Karma, LeeSin, Neeko, Ornn, Swain, Talon, Yasuo",1,1.0,22,2,1.0
"Ashe, Bard, Elise, Karma, Neeko, Shyvana, Swain, Yasuo",1,1.0,31,2,4.5
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Twitch, Yasuo, Zoe",1,1.0,32,1,1.0
"Ashe, Bard, Gnar, Neeko, Sett, Shen, Shyvana, Swain",1,1.0,2,861,4.711130997650086
"Ashe, Bard, Gnar, Neeko, Sett, Shyvana, Swain, Xayah",5,1.0,2,861,4.711130997650086
"AoShin, Ashe, LeeSin, Neeko, Ornn, Qiyana, Soraka, Swain",1,1.0,33,1,1.0
"Diana, Illaoi, Olaf, Ornn, Qiyana, Shen, Talon, Zoe",1,1.0,34,2,1.0
"Bard, DragonBlue, Hecarim, Neeko, Nunu, Pyke, Sejuani, Yasuo",1,1.0,9,450,3.567977862609741
"AoShin, Lulu, Olaf, Ornn, Qiyana, Shen, Sylas",1,1.0,35,1,1.0
"Diana, Illaoi, Kayn, Olaf, Ornn, Pyke, Qiyana, Shen, Talon",1,1.0,3,1604,4.307043049288883
"Bard, DragonBlue, Leona, Thresh, Yasuo",1,1.0,9,450,3.567977862609741
"Braum, DragonPurple, Elise, Illaoi, Neeko, Ornn, Sylas, Thresh",1,1.0,36,14,5.45
"Ashe, Bard, Ezreal, Illaoi, Ornn, Shen, Skarner, Twitch, Varus",1,1.0,37,38,5.436274509803921
"AoShin, Ashe, DragonGreen, Karma, LeeSin, Leona, Taric",1,1.0,2,861,4.711130997650086
"AoShin, Lulu, Ornn, Ryze, Sona, Sylas, Yasuo, Zoe",1,1.0,15,70,3.6163120567375886
"Ashe, Bard, Ezreal, Illaoi, Ornn, Sona, Twitch, Varus, Xayah",1,1.0,37,38,5.436274509803921
"Braum, DragonPurple, Elise, Hecarim, Neeko, Sylas, Thresh",1,1.0,38,1,1.0
"AoShin, Ashe, Karma, LeeSin, Sett, Soraka, Volibear, Yasuo",1,1.0,39,3,3.0
"DragonPurple, Elise, Kayn, Neeko, Ornn, Pyke, Qiyana, Talon",1,1.0,20,877,4.498001346974954
"Ashe, Bard, Ezreal, Karma, Leona, Nunu, Ornn, Taric, Yasuo",1,1.0,40,1,1.0
"Bard, DragonBlue, Leona, Nunu, Pyke, Sylas, Thresh, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonBlue, Leona, Nunu, Pyke, Yasuo, Yone, Zoe",1,1.0,4,26,3.12
"Ashe, Bard, DragonPurple, Elise, Neeko, Soraka, Sylas, Thresh",1,1.0,41,2,1.5
"Bard, DragonBlue, Leona, Nunu, Ornn, Qiyana, Sejuani, Talon, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonBlue, Nunu, Ryze, Sejuani, Talon, Twitch, Yasuo",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Shen, Talon, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, Elise, Gnar, Neeko, Shyvana, Soraka, Thresh",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Heimerdinger, Lulu, Pyke, Ryze, Sona, Sylas, TrainerDragon",1,1.0,8,3611,3.6033789531446376
"Bard, DragonPurple, Heimerdinger, Lulu, Pyke, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, Lillia, Nunu, Soraka, Yasuo, Yone, Zoe",1,1.0,4,26,3.12
"Bard, DragonBlue, Lillia, Nunu, Ryze, Yasuo, Zoe",1,1.0,4,26,3.12
"Bard, DragonPurple, Heimerdinger, Lulu, Pyke, Sylas, Talon, TrainerDragon, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, Lillia, Nunu, Sejuani, Sylas, Yasuo, Zoe",1,1.0,4,26,3.12
"DragonPurple, Elise, Neeko, Sylas, Talon, Taric, Thresh",1,1.0,20,877,4.498001346974954
"Bard, DragonPurple, Heimerdinger, Lulu, Sylas, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonPurple, Lulu, Nami, Ryze, Sona, Soraka, Sylas",1,1.0,43,7,4.571428571428571
"Braum, Diana, Lillia, Olaf, Pyke, Qiyana, Shen, Talon, Thresh",1,1.0,3,1604,4.307043049288883
"Diana, Olaf, Ornn, Qiyana, Shen",1,1.0,3,1604,4.307043049288883
"Bard, DragonPurple, Lulu, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonPurple, Lulu, Ornn, Pyke, Shen, Sylas, Yasuo",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Lulu, Ornn, Pyke, Qiyana, Soraka, Talon",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Ornn, Shen, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Pyke, Ryze, Sejuani, Talon, Twitch, Yasuo",1,1.0,8,3611,3.6033789531446376
"Braum, Diana, Lillia, Lulu, Olaf, Sejuani, Shen, Talon, Thresh",1,1.0,3,1604,4.307043049288883
"Bard, DragonPurple, Pyke, Soraka, Sylas, Talon, Thresh, Yasuo",1,1.0,42,590,3.154674623472577
"AoShin, DragonBlue, DragonGold, Shyvana, Yasuo",1,1.0,44,1,1.0
"Braum, Diana, LeeSin, Lillia, Olaf, Sejuani, Shen, Talon",1,1.0,3,1604,4.307043049288883
"AoShin, Heimerdinger, Lulu, Ornn, Ryze, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,45,2897,4.41869101270363
"Bard, DragonBlue, DragonGold, Ryze, Talon, Yasuo, Zoe",1,1.0,46,1,1.0
"Braum, Diana, LeeSin, Lillia, Olaf, Qiyana, Shen, Talon",1,1.0,3,1604,4.307043049288883
"Bard, DragonPurple, Heimerdinger, Lulu, Soraka, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,8,3611,3.6033789531446376
"DragonPurple, Elise, Neeko, Pyke, Sylas, Thresh, Yasuo",1,1.0,20,877,4.498001346974954
"Braum, Diana, Lillia, Olaf, Ornn, Qiyana, Shen, Sylas, Thresh, Zoe",1,1.0,47,34,4.101851851851852
"Bard, DragonPurple, Ornn, Pyke, Qiyana, Soraka, Sylas, Thresh",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Lulu, Neeko, Pyke, Soraka, Talon, Yasuo",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Heimerdinger, Lulu, Shen, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,8,3611,3.6033789531446376
"Diana, Olaf, Ornn, Pyke, Qiyana, Shen, Soraka, Sylas, Talon",1,1.0,3,1604,4.307043049288883
"Bard, DragonBlue, Heimerdinger, Lulu, Nami, Sona, TrainerDragon, Yasuo, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, Heimerdinger, Jinx, Lulu, Ornn, Sona, TahmKench, TrainerDragon",1,1.0,8,3611,3.6033789531446376
"Diana, Olaf, Ornn, Pyke, Qiyana, Shen, Talon, Thresh",1,1.0,3,1604,4.307043049288883
"Bard, DragonBlue, Heimerdinger, Leona, Lulu, Nami, Sona, TrainerDragon, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, Ezreal, Lulu, Nunu, Ornn, Yasuo, Yone",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Ezreal, Illaoi, Ornn, Sylas, Varus, Xayah",1,1.0,48,5,3.875
"Bard, DragonPurple, Heimerdinger, Nami, Ornn, Ryze, Sylas, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, Ornn, Pyke, Shen, Soraka, Yasuo",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Ornn, Qiyana, Shen, Talon, Twitch, Yasuo",1,1.0,8,3611,3.6033789531446376
"Braum, Diana, Lillia, Olaf, Ornn, Pyke, Qiyana, Shen, Thresh",1,1.0,3,1604,4.307043049288883
"Braum, Diana, Lillia, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas, Talon",1,1.0,3,1604,4.307043049288883
"AoShin, Heimerdinger, Lulu, Ornn, Sejuani, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,45,2897,4.41869101270363
"Braum, Diana, Lillia, Olaf, Ornn, Pyke, Qiyana, Thresh, Yasuo",1,1.0,3,1604,4.307043049288883
"Diana, Olaf, Ornn, Qiyana, Shen, Sylas, TahmKench, Talon",1,1.0,3,1604,4.307043049288883
"Bard, DragonPurple, Heimerdinger, Lulu, Ryze, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, DragonBlue, DragonGold, DragonGreen, Leona, Yasuo",1,1.0,49,8,3.7142857142857144
"Bard, DragonPurple, Heimerdinger, Lulu, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, Elise, Gnar, Lulu, Neeko, Nidalee, Pyke, Shyvana, Soraka",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Sejuani, Soraka, Yasuo, Yone",1,1.0,9,450,3.567977862609741
"Diana, Kayn, Ornn, Pyke, Qiyana, Sylas, Talon, Yasuo, Zoe",1,1.0,50,1,1.0
"Bard, DragonPurple, Elise, Neeko, Ornn, Pyke, Sylas, Yasuo",2,1.0,42,590,3.154674623472577
"Braum, Diana, Elise, Lillia, Olaf, Shen, Talon, Thresh",1,1.0,3,1604,4.307043049288883
"AoShin, Neeko, Ornn, Ryze, Soraka, Sylas, Yasuo, Zoe",1,1.0,15,70,3.6163120567375886
"Bard, DragonBlue, Hecarim, Leona, Lulu, Nunu, Soraka, Yasuo",1,1.0,9,450,3.567977862609741
"Braum, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas, Talon",1,1.0,3,1604,4.307043049288883
"Bard, DragonPurple, Elise, Neeko, Pyke, Soraka, Sylas, Yasuo",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, Leona, Lulu, Nunu, Sejuani, Twitch, Yasuo",1,1.0,8,3611,3.6033789531446376
"AoShin, Gnar, Lulu, Neeko, Ornn, Soraka, Sylas, Yasuo",1,1.0,51,3,4.666666666666667
"Diana, Kayn, Olaf, Ornn, Qiyana, Sylas, Talon, Yone",1,1.0,3,1604,4.307043049288883
"AoShin, Gnar, Heimerdinger, Lulu, Neeko, Ornn, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,45,2897,4.41869101270363
"Bard, DragonPurple, Elise, Neeko, Sylas, Taric, Thresh",1,1.0,42,590,3.154674623472577
"AoShin, Heimerdinger, Lulu, Ornn, Sona, Sylas, TrainerDragon, Vladimir",1,1.0,45,2897,4.41869101270363
"Diana, Kayn, Olaf, Ornn, Qiyana, Sejuani, Talon, Yasuo",1,1.0,3,1604,4.307043049288883
"Bard, DragonBlue, Hecarim, Leona, Lillia, Nunu, Sejuani, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Elise, Ornn, Qiyana, Sylas, Talon, Thresh",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Elise, Ornn, Pyke, Qiyana, Shen, Sylas",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, Leona, Nunu, Ornn, Shen, Yone",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Elise, Pyke, Sylas, Talon, Yasuo, Zoe",1,1.0,52,1,1.0
"Diana, Hecarim, Ornn, Pyke, Sejuani, Shen, Talon, Xayah",1,1.0,53,2,1.5
"AoShin, Heimerdinger, Lulu, Ornn, Pyke, Sylas, TrainerDragon, Yasuo, Zoe",3,1.0,45,2897,4.41869101270363
"Bard, Elise, Gnar, Neeko, Nidalee, Pyke, Shyvana, Soraka",1,1.0,42,590,3.154674623472577
"Braum, Diana, Elise, Olaf, Ornn, Pyke, Qiyana, Shen, Talon",1,1.0,54,2,2.0
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Sejuani, Soraka, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Elise, Neeko, Ornn, Pyke, Qiyana, Shen, Sylas, Talon",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Talon, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Talon, Yasuo, Yone",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Elise, Gnar, Neeko, Nidalee, Soraka, Yasuo",2,1.0,42,590,3.154674623472577
"Braum, Diana, LeeSin, Lillia, Olaf, Ornn, Shen, Talon",1,1.0,3,1604,4.307043049288883
"Braum, Diana, LeeSin, Lillia, Olaf, Pyke, Qiyana, Talon, Yasuo",1,1.0,3,1604,4.307043049288883
"Bard, DragonBlue, Hecarim, Lulu, Nami, Nunu, Yasuo, Yone",1,1.0,9,450,3.567977862609741
"Bard, DragonBlue, Hecarim, Lulu, Nami, Nunu, Yasuo",1,1.0,9,450,3.567977862609741
"Diana, Kayn, Ornn, Pyke, Qiyana, Shen, Sylas, Talon, Yasuo",1,1.0,55,2,2.5
"Bard, DragonPurple, Elise, Gnar, Neeko, Nidalee, Pyke, Sylas",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Elise, Gnar, Neeko, Soraka, Swain, Yasuo",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, Heimerdinger, Leona, Lulu, Nunu, Thresh, TrainerDragon, Yasuo",1,1.0,56,2,2.0
"Bard, DragonPurple, Elise, Gnar, Neeko, Soraka, Sylas, Thresh",1,1.0,42,590,3.154674623472577
"Bard, DragonBlue, Hecarim, LeeSin, Nunu, Ornn, Shen, Yasuo",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Elise, Gnar, Neeko, Swain, Sylas",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Elise, Gnar, Neeko, Swain, Sylas, Thresh",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Elise, Gnar, Neeko, Pyke, Swain, Sylas",1,1.0,42,590,3.154674623472577
"Bard, DragonPurple, Elise, Gnar, Neeko, Sylas, Taric, Thresh",1,1.0,42,590,3.154674623472577
"Diana, Kayn, Lillia, Olaf, Qiyana, Sejuani, Shen, Talon",1,1.0,3,1604,4.307043049288883
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Sona, Yasuo, Yone",1,1.0,9,450,3.567977862609741
"Bard, DragonPurple, Elise, Gnar, Lulu, Neeko, Soraka, Sylas, Thresh",1,1.0,42,590,3.154674623472577
"DragonPurple, Elise, Illaoi, Ornn, Qiyana, Sylas, Talon, Thresh",1,1.0,20,877,4.498001346974954
"Diana, Kayn, Olaf, Pyke, Qiyana, Shen, Talon, Yasuo, Yone",1,1.0,3,1604,4.307043049288883
"Diana, Kayn, Olaf, Ornn, Pyke, Qiyana, Shen, Talon, Zoe",1,1.0,34,2,1.0
"AoShin, Bard, Elise, Gnar, Neeko, Ornn, Soraka, Sylas, Yasuo, Zoe",1,1.0,57,278,2.7413537851037852
"DragonGold, DragonGreen, DragonPurple, Ornn, Pyke",1,1.0,58,4,3.6666666666666665
"Corki, DragonPurple, Heimerdinger, Lulu, Pyke, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,59,138,3.6990053443358346
"Ashe, Hecarim, Karma, LeeSin, Neeko, Nunu, Sett, Swain",1,1.0,2,861,4.711130997650086
"Corki, DragonGold, Jinx, Kayn, Pyke, Sona, Talon, Thresh, Yasuo",1,1.0,60,1,1.0
"Bard, Illaoi, Lulu, Nami, Ornn, Soraka, Twitch, Varus, Yasuo",1,1.0,8,3611,3.6033789531446376
"Bard, Illaoi, Lulu, Nami, Ornn, Twitch, Varus",3,1.0,8,3611,3.6033789531446376
"Corki, DragonGold, Jinx, Leona, Lulu, Sona, Soraka, TrainerDragon, Tristana, Yasuo",1,1.0,61,422,5.736720234202249
"Ashe, Hecarim, Karma, LeeSin, Neeko, Ornn, Sejuani, Sett, Swain",1,1.0,2,861,4.711130997650086
"DragonPurple, Ezreal, Heimerdinger, Illaoi, Lulu, Nami, Ornn, Sylas, TrainerDragon, Varus, Zoe",1,1.0,28,191,4.984757495590829
"Ashe, Hecarim, Neeko, Ornn, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,62,6,4.9
"Bard, Illaoi, Lulu, Nami, Neeko, Sylas, Twitch, Varus, Zoe",1,1.0,8,3611,3.6033789531446376
"Ashe, Hecarim, Sett, Shen, Shyvana, Swain, Xayah, Yasuo",1,1.0,2,861,4.711130997650086
"Corki, DragonGold, Hecarim, Neeko, Ornn, Xayah, Yasuo",1,1.0,63,1,1.0
"Bard, Illaoi, Lulu, Nami, Ryze, Sylas, Talon, Twitch, Varus",1,1.0,8,3611,3.6033789531446376
"Bard, Illaoi, Lulu, Nami, Ryze, Sylas, Talon, TrainerDragon, Tristana, Varus",1,1.0,64,1,1.0
"Bard, Illaoi, Lulu, Nami, Ryze, Sylas, Vladimir, Yasuo, Zoe",1,1.0,8,3611,3.6033789531446376
"Corki, Diana, DragonGold, Jinx, Pyke, Sona, Talon, Yasuo",1,1.0,65,1,1.0
"Bard, Illaoi, Lulu, Nami, Ryze, Sona, Soraka, Sylas, Zoe",1,1.0,8,3611,3.6033789531446376
"Bard, Illaoi, Lulu, Nami, Varus, Xayah, Zoe",1,1.0,8,3611,3.6033789531446376
"Corki, Diana, Hecarim, Lulu, Neeko, Ornn, Thresh, Xayah, Yasuo",1,1.0,66,47,4.1923076923076925
"Bard, Illaoi, Ornn, Pyke, Qiyana, Sylas, Talon, Twitch, Varus",1,1.0,8,3611,3.6033789531446376
"Bard, Illaoi, Ornn, Qiyana, Sejuani, Soraka, Talon, Twitch, Varus",2,1.0,8,3611,3.6033789531446376
"Corki, Diana, Hecarim, Ornn, Xayah, Yasuo",1,1.0,67,1,1.0
"Bard, Illaoi, Lulu, Nami, Ornn, Sylas, Talon, Varus",1,1.0,68,2,3.5
"Bard, Illaoi, Ornn, Qiyana, Talon, Varus, Xayah",1,1.0,69,3,3.3333333333333335
"Corki, DragonGold, Jinx, Lulu, Senna, Sona, TrainerDragon, Tristana, Yasuo",1,1.0,61,422,5.736720234202249
"Corki, DragonGold, Jinx, Lulu, Sona, Soraka, TahmKench, TrainerDragon, Tristana",1,1.0,61,422,5.736720234202249
"Ashe, Gnar, Hecarim, Neeko, Sett, Shen, Shyvana, Swain, Xayah",1,1.0,2,861,4.711130997650086
"Bard, Sejuani, Shen, Shyvana, Soraka, Swain, Twitch, Xayah, Yasuo",1,1.0,8,3611,3.6033789531446376
"AoShin, Bard, Lulu, Neeko, Ornn, Pyke, Sona, Soraka, Talon, Yasuo",1,1.0,70,116,3.4873737373737375
