comp,value_count,average_placement,group,grp_count,grp_placement
"Anivia, Bard, DragonGreen, Gnar, Lulu, Neeko, Soraka, Yasuo, Zoe",1,1.0,72,8,2.9166666666666665
"Anivia, Bard, DragonGreen, Gnar, Lulu, Neeko, Sona, Yasuo",1,1.0,77,234,4.656365740740741
"Bard, DragonPurple, Ornn, Qiyana, Sejuani, Talon, Twitch, Xayah",1,1.0,8,157,3.984284532671629
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Pyke, Sylas, TrainerDragon, Zoe",2,1.0,78,33,2.8733333333333335
"DragonPurple, Olaf, Ornn, Shen, Sylas, Yasuo, Yone",1,1.0,79,1,1.0
"Bard, DragonPurple, Ornn, Pyke, Qiyana, Talon",1,1.0,47,79,3.194871794871795
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,78,33,2.8733333333333335
"Anivia, Bard, DragonGreen, Gnar, Neeko, Pyke, Soraka, Talon",1,1.0,77,234,4.656365740740741
"DragonPurple, Hecarim, Ornn, Pyke, Sylas, Talon, Thresh, Yasuo",1,1.0,20,358,4.753456365711268
"AoShin, DragonGold, DragonPurple, Leona, Ornn, Pyke",1,1.0,80,1,1.0
"Ashe, DragonGold, Kayn, Soraka, Swain, Thresh, Volibear, Xayah",1,1.0,81,4,5.0
"Bard, DragonPurple, Elise, Neeko, Pyke, Sylas, Talon, Yasuo",1,1.0,82,29,4.3
"Bard, DragonPurple, Elise, Pyke, Sylas, Talon, Twitch, Yasuo",1,1.0,83,1,1.0
"AoShin, Hecarim, Ornn, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,84,1,1.0
"AoShin, DragonGold, DragonPurple, Ornn, Pyke, Yasuo",1,1.0,85,3,1.0
"Ashe, DragonPurple, Illaoi, Skarner, Sylas, Twitch, Varus, Xayah",1,1.0,86,1,1.0
"AoShin, DragonGold, DragonPurple, Ornn, Thresh, Yasuo",2,1.0,85,3,1.0
"AoShin, Karma, Leona, Ornn, Sett, Soraka, Taric, Yasuo",1,1.0,87,1,1.0
"AoShin, Bard, DragonPurple, Illaoi, Ornn, Sylas, Zoe",1,1.0,88,1,1.0
"Ashe, Elise, Karma, Neeko, Sett, Shyvana, Swain, Yasuo",1,1.0,7,268,4.559649122807018
"AoShin, Bard, Lulu, Ornn, Sona, Thresh, Yasuo",1,1.0,89,1,1.0
"Bard, DragonPurple, Lulu, Pyke, Soraka, Sylas, Yasuo, Zoe",1,1.0,73,49,3.244186046511628
"AoShin, DragonGold, DragonPurple, Ornn, Thresh, Zoe",1,1.0,90,2,1.5
"Bard, DragonPurple, Lulu, Ornn, Pyke, Qiyana, Thresh, Yasuo",1,1.0,47,79,3.194871794871795
"Bard, DragonPurple, Lulu, Ornn, Ryze, Sylas, Talon, Yasuo, Zoe",1,1.0,73,49,3.244186046511628
"DragonPurple, Hecarim, Lillia, Pyke, Sejuani, Sylas, Yasuo, Zoe",1,1.0,91,2,2.5
"AoShin, Bard, Lulu, Ornn, Soraka, Sylas, Yasuo, Zoe",2,1.0,19,60,3.288156288156288
"Bard, DragonPurple, Lulu, Nami, Pyke, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,29,77,3.2707142857142855
"Bard, Elise, Gnar, Neeko, Nidalee, Pyke, Shyvana, Soraka, Swain",1,1.0,92,6,4.5
"AoShin, Bard, Lulu, Ornn, Ryze, Soraka, Sylas, Yasuo, Zoe",1,1.0,19,60,3.288156288156288
"Ashe, Elise, Gnar, LeeSin, Neeko, Ornn, Sett, Swain, Xayah, Yasuo",1,1.0,93,1,1.0
"Bard, DragonPurple, Heimerdinger, Lulu, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,29,77,3.2707142857142855
