unit,items,value_count,average_placement
TFT7_Lillia,"None, None, Shroud",13,3.85
TFT7_Lillia,"AssassinEmblemItem, None, None",34,3.97
TFT7_Lillia,"None, None, Zephyr",19,4.21
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, IonicSpark",54,4.28
TFT7_Lillia,"None, None, None",9933,4.52
TFT7_Lulu,"Chalice, None, PowerGauntlet",15,3.07
TFT7_Lulu,"None, None, Redemption",27,3.33
TFT7_Lulu,"None, None, Shroud",64,3.44
TFT7_Lulu,"None, ZekesHerald, ZekesHerald",14,3.5
TFT7_Lulu,"FrozenHeart, None, None",20,3.55
TFT7_Nami,"Chalice, None, StatikkShiv",13,3.69
TFT7_Nami,"ArchangelsStaff, None, StatikkShiv",26,3.77
TFT7_Nami,"HextechGunblade, None, None",12,3.92
TFT7_Nami,"None, None, ZekesHerald",16,4.06
TFT7_Nami,"None, None, Zephyr",20,4.1
TFT7_Neeko,"BrambleVest, RedBuff, WarmogsArmor",16,2.56
TFT7_Neeko,"GargoyleStoneplate, RedBuff, Redemption",16,2.88
TFT7_Neeko,"GargoyleStoneplate, IonicSpark, RedBuff",12,3.25
TFT7_Neeko,"BrambleVest, RedBuff, Redemption",12,3.42
TFT7_Neeko,"DragonsClaw, RedBuff, WarmogsArmor",20,3.6
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",131,4.08
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",89,4.12
TFT7_Nidalee,"None, None, None",10274,4.5
TFT7_Nunu,"None, None, None",10096,4.51
TFT7_Nunu,"IonicSpark, None, RedBuff",12,4.75
TFT7_Nunu,"None, None, RedBuff",35,4.83
TFT7_Nunu,"None, None, WarmogsArmor",15,5.93
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, MadredsBloodrazor",18,3.0
TFT7_Olaf,"AssassinEmblemItem, RapidFireCannon, RunaansHurricane",15,3.53
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",248,3.64
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",18,3.67
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RapidFireCannon",106,3.73
TFT7_Ornn,"None, None, Quicksilver",18,3.0
TFT7_Ornn,"GuardianAngel, None, None",16,3.19
TFT7_Ornn,"MysticEmblemItem, None, None",13,3.23
TFT7_Ornn,"None, None, TitansResolve",12,3.33
TFT7_Ornn,"LocketOfTheIronSolari, None, None",27,3.52
TFT7_Pyke,"GuardianAngel, None, None",12,3.5
TFT7_Pyke,"ArchangelsStaff, None, None",13,3.62
TFT7_Pyke,"None, None, SeraphsEmbrace",13,3.62
TFT7_Pyke,"InfinityEdge, None, None",13,3.77
TFT7_Pyke,"FrozenHeart, None, None",31,4.03
TFT7_Qiyana,"None, None, StatikkShiv",15,3.4
TFT7_Qiyana,"None, None, Shroud",32,3.5
TFT7_Qiyana,"None, None, Zephyr",45,3.51
TFT7_Qiyana,"None, None, ZekesHerald",16,3.56
TFT7_Qiyana,"NeedlesslyLargeRod, None, None",28,3.71
TFT7_Ryze,"None, None, None",9472,4.43
TFT7_Ryze,"JeweledGauntlet, MadredsBloodrazor, SpearOfShojin",16,4.5
TFT7_Ryze,"HextechGunblade, JeweledGauntlet, SpearOfShojin",29,4.72
TFT7_Ryze,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",12,4.83
TFT7_Ryze,"ArchangelsStaff, Quicksilver, SpearOfShojin",14,4.86
TFT7_Sejuani,"None, None, Zephyr",36,4.11
TFT7_Sejuani,"None, None, Shroud",35,4.17
TFT7_Sejuani,"None, None, TitanicHydra",28,4.25
TFT7_Sejuani,"LocketOfTheIronSolari, None, None",17,4.35
TFT7_Sejuani,"None, None, RedBuff",29,4.48
TFT7_Senna,"None, None, None",10661,4.49
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",29,4.48
TFT7_Sett,"None, None, None",10592,4.49
TFT7_Shen,"None, None, Shroud",32,3.59
TFT7_Shen,"AssassinEmblemItem, None, None",17,3.82
TFT7_Shen,"BrambleVest, None, None",13,3.92
TFT7_Shen,"None, None, PowerGauntlet",18,3.94
TFT7_Shen,"LocketOfTheIronSolari, None, None",47,4.38
TFT7_Shyvana,"None, None, None",10379,4.53
TFT7_Skarner,"None, None, None",10607,4.49
TFT7_Skarner,"None, None, RedBuff",14,6.43
TFT7_Sona,"None, None, Shroud",14,3.29
TFT7_Sona,"None, None, StatikkShiv",32,3.69
TFT7_Sona,"None, None, RabadonsDeathcap",15,4.2
TFT7_Sona,"CannoneerEmblemItem, None, None",12,4.25
TFT7_Sona,"Morellonomicon, None, None",33,4.36
TFT7_Soraka,"None, None, Shroud",22,2.45
TFT7_Soraka,"ArchangelsStaff, None, None",16,2.94
TFT7_Soraka,"None, None, ZekesHerald",12,3.17
TFT7_Soraka,"None, None, RecurveBow",17,3.41
TFT7_Soraka,"None, None, PowerGauntlet",12,3.42
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",36,4.36
TFT7_Swain,"None, None, None",10419,4.49
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",25,4.92
TFT7_Swain,"None, None, StatikkShiv",14,5.21
TFT7_Sylas,"DragonsClaw, IonicSpark, RedBuff",16,2.94
TFT7_Sylas,"BrambleVest, IonicSpark, RedBuff",16,3.06
TFT7_Sylas,"None, None, Redemption",19,3.21
TFT7_Sylas,"IonicSpark, RedBuff, Redemption",12,3.25
TFT7_Sylas,"None, None, Zephyr",34,3.26
TFT7_TahmKench,"None, None, None",10520,4.5
TFT7_TahmKench,"None, None, RedBuff",16,4.69
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",15,3.2
TFT7_Talon,"None, None, StatikkShiv",13,3.23
TFT7_Talon,"None, None, Shroud",20,3.55
TFT7_Talon,"None, None, ZekesHerald",23,3.61
TFT7_Talon,"FrozenHeart, InfinityEdge, UnstableConcoction",13,3.77
TFT7_Taric,"None, None, None",10580,4.5
TFT7_Thresh,"None, None, RedBuff",12,3.08
TFT7_Thresh,"None, None, Zephyr",45,3.18
TFT7_Thresh,"None, None, TitanicHydra",28,3.82
TFT7_Thresh,"None, None, Shroud",37,4.35
TFT7_Thresh,"None, None, None",10215,4.53
TFT7_TrainerDragon,"None, None, TrainerSnax",3447,4.46
TFT7_TrainerDragon,"None, None, None",7281,4.52
TFT7_Tristana,"None, None, Shroud",14,3.93
TFT7_Tristana,"None, None, RunaansHurricane",14,4.29
TFT7_Tristana,"LastWhisper, None, None",28,4.32
TFT7_Tristana,"None, None, None",10017,4.49
TFT7_Tristana,"GuinsoosRageblade, None, None",12,5.0
TFT7_Twitch,"None, PowerGauntlet, ZekesHerald",13,2.92
TFT7_Twitch,"None, None, RunaansHurricane",12,3.08
TFT7_Twitch,"LastWhisper, None, None",18,3.11
TFT7_Twitch,"None, None, Shroud",20,3.45
TFT7_Twitch,"NeedlesslyLargeRod, None, None",13,3.77
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",29,3.9
TFT7_Varus,"GuinsoosRageblade, RunaansHurricane, UnstableConcoction",38,3.97
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",314,4.18
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",117,4.26
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",65,4.29
TFT7_Vladimir,"None, None, None",10415,4.49
TFT7_Vladimir,"None, None, TitanicHydra",30,4.6
TFT7_Vladimir,"ChainVest, None, None",17,4.94
TFT7_Vladimir,"None, None, Shroud",22,4.95
TFT7_Vladimir,"None, None, Zephyr",14,5.07
TFT7_Volibear,"None, None, None",10520,4.49
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",45,4.71
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",17,3.82
TFT7_Xayah,"GuinsoosRageblade, InfinityEdge, UnstableConcoction",13,3.85
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, MadredsBloodrazor",18,4.17
TFT7_Xayah,"GuildEmblemItem, GuinsoosRageblade, MadredsBloodrazor",46,4.2
TFT7_Xayah,"Deathblade, GuinsoosRageblade, UnstableConcoction",12,4.42
TFT7_Yasuo,"FrozenHeart, None, None",14,3.0
TFT7_Yasuo,"None, None, RedBuff",12,3.17
TFT7_Yasuo,"None, None, RunaansHurricane",14,3.43
TFT7_Yasuo,"AssassinEmblemItem, None, None",13,3.54
TFT7_Yasuo,"None, None, SeraphsEmbrace",32,3.62
TFT7_Yone,"None, None, None",10413,4.5
TFT7_Yone,"Bloodthirster, GuinsoosRageblade, Quicksilver",21,4.67
TFT7_Zoe,"None, SpearOfShojin, StatikkShiv",12,3.0
TFT7_Zoe,"Morellonomicon, None, None",13,3.31
TFT7_Zoe,"ArchangelsStaff, None, SpearOfShojin",13,3.38
TFT7_Zoe,"JeweledGauntlet, None, SpearOfShojin",13,3.46
TFT7_Zoe,"None, None, StatikkShiv",68,3.59
