unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",9384,4.496483375959079
TFT7_Anivia,"None, None, None",9199,4.500489183606914
TFT7_Anivia,"ArchangelsStaff, None, None",19,6.0
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, SpearOfShojin",16,2.75
TFT7_AoShin,"ArchangelsStaff, GuardianAngel, SpearOfShojin",12,2.75
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",75,2.8266666666666667
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",18,2.9444444444444446
TFT7_AoShin,"MadredsBloodrazor, MageEmblemItem, SpearOfShojin",12,3.0
TFT7_Ashe,"None, None, Zephyr",13,3.5384615384615383
TFT7_Ashe,"None, None, None",9277,4.501239624878733
TFT7_Ashe,"None, None, StatikkShiv",17,4.529411764705882
TFT7_AurelionSol,"None, None, None",9347,4.496629934738419
TFT7_Bard,"LastWhisper, None, None",12,2.0833333333333335
TFT7_Bard,"None, None, ZekesHerald",33,2.9393939393939394
TFT7_Bard,"None, None, RunaansHurricane",13,3.076923076923077
TFT7_Bard,"None, None, TearOfTheGoddess",40,3.125
TFT7_Bard,"None, None, Quicksilver",14,3.142857142857143
TFT7_Braum,"None, None, TitanicHydra",23,4.304347826086956
TFT7_Braum,"None, None, WarmogsArmor",23,4.391304347826087
TFT7_Braum,"None, None, None",8717,4.492141791900884
TFT7_Braum,"GiantsBelt, None, None",19,4.7894736842105265
TFT7_Braum,"None, None, Shroud",16,4.8125
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",13,3.769230769230769
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",18,4.388888888888889
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, MadredsBloodrazor",47,4.446808510638298
TFT7_Corki,"None, None, None",8316,4.4907407407407405
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, UnstableConcoction",23,4.521739130434782
TFT7_Diana,"FrozenHeart, InfinityEdge, IonicSpark",13,3.0
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",46,3.0217391304347827
TFT7_Diana,"FrozenHeart, IonicSpark, None",16,4.375
TFT7_Diana,"None, None, None",8484,4.535596416784536
TFT7_Diana,"IonicSpark, None, None",13,4.769230769230769
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",13,2.8461538461538463
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",35,3.085714285714286
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",13,3.1538461538461537
TFT7_DragonBlue,"GuinsoosRageblade, InfinityEdge, JeweledGauntlet",14,3.4285714285714284
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",18,3.5555555555555554
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",33,3.757575757575758
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, WarmogsArmor",14,3.857142857142857
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleMogulsMail",12,3.9166666666666665
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",23,4.086956521739131
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",17,4.235294117647059
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",14,3.857142857142857
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",12,4.083333333333333
TFT7_DragonGreen,"None, None, None",8971,4.510422472411102
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, TitansResolve",12,5.583333333333333
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",20,2.95
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",12,3.25
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, MadredsBloodrazor",14,3.2857142857142856
TFT7_DragonPurple,"GuinsoosRageblade, TitansResolve, UnstableConcoction",13,3.769230769230769
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",15,3.933333333333333
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",114,4.06140350877193
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",14,4.071428571428571
TFT7_Elise,"None, None, None",8731,4.518840911693964
TFT7_Elise,"ArchangelsStaff, None, None",15,4.733333333333333
TFT7_Elise,"ArchangelsStaff, Bloodthirster, GuinsoosRageblade",29,4.793103448275862
TFT7_Ezreal,"None, None, None",9351,4.493423163298043
TFT7_Gnar,"GiantsBelt, None, None",13,3.1538461538461537
TFT7_Gnar,"None, None, Shroud",16,3.3125
TFT7_Gnar,"None, None, TitanicHydra",13,3.6153846153846154
TFT7_Gnar,"None, None, Zephyr",15,3.8
TFT7_Gnar,"None, None, None",9096,4.528034300791557
TFT7_Hecarim,"None, None, Redemption",13,3.3076923076923075
TFT7_Hecarim,"None, None, ZekesHerald",13,3.6153846153846154
TFT7_Hecarim,"None, None, Zephyr",19,3.736842105263158
TFT7_Hecarim,"IonicSpark, None, None",14,3.7857142857142856
TFT7_Hecarim,"None, None, Shroud",24,3.875
TFT7_Heimerdinger,"None, None, Zephyr",45,3.2666666666666666
TFT7_Heimerdinger,"None, None, Shroud",36,3.3055555555555554
TFT7_Heimerdinger,"BFSword, None, None",17,3.6470588235294117
TFT7_Heimerdinger,"MysticEmblemItem, None, None",14,3.7142857142857144
TFT7_Heimerdinger,"None, None, PowerGauntlet",13,3.8461538461538463
TFT7_Illaoi,"BrambleVest, GargoyleStoneplate, RedBuff",14,3.2857142857142856
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, Redemption",17,4.0
TFT7_Illaoi,"None, None, Shroud",17,4.0588235294117645
TFT7_Illaoi,"GargoyleStoneplate, IonicSpark, RedBuff",12,4.166666666666667
TFT7_Illaoi,"BrambleVest, None, None",13,4.230769230769231
TFT7_Jinx,"None, None, None",9167,4.502018108432421
TFT7_Jinx,"None, None, StatikkShiv",19,5.157894736842105
TFT7_Jinx,"None, None, ZekesHerald",13,5.384615384615385
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",12,3.5
TFT7_Karma,"None, None, None",9339,4.499089838312453
TFT7_Kayn,"FrozenHeart, None, None",24,4.166666666666667
TFT7_Kayn,"None, None, None",9270,4.495037756202804
TFT7_LeeSin,"None, None, None",9241,4.49778162536522
TFT7_Leona,"None, None, None",9231,4.500054165312534
TFT7_Lillia,"AssassinEmblemItem, None, None",18,3.611111111111111
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, IonicSpark",56,4.482142857142857
TFT7_Lillia,"None, None, None",8768,4.498175182481752
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, MadredsBloodrazor",12,5.166666666666667
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, TitansResolve",13,5.230769230769231
TFT7_Lulu,"ChainVest, None, None",17,3.0
