unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",10074,4.49602938256899
TFT7_Anivia,"None, None, None",9784,4.49642273098937
TFT7_Anivia,"Morellonomicon, None, None",12,5.0
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",21,2.380952380952381
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, SpearOfShojin",16,2.5
TFT7_AoShin,"HextechGunblade, MageEmblemItem, SpearOfShojin",21,2.857142857142857
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",52,2.9038461538461537
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",61,3.0163934426229506
TFT7_Ashe,"None, None, Shroud",15,4.133333333333334
TFT7_Ashe,"None, None, None",9873,4.49731591208346
TFT7_Ashe,"None, None, StatikkShiv",22,4.636363636363637
TFT7_Ashe,"None, None, ZekesHerald",13,4.769230769230769
TFT7_Ashe,"None, None, RagewingEmblemItem",12,5.666666666666667
TFT7_AurelionSol,"None, None, None",9928,4.498892022562449
TFT7_Bard,"None, None, SeraphsEmbrace",26,2.8076923076923075
TFT7_Bard,"None, None, Zephyr",51,2.8627450980392157
TFT7_Bard,"None, None, ZekesHerald",36,2.9166666666666665
TFT7_Bard,"None, None, Shroud",54,2.9444444444444446
TFT7_Bard,"LastWhisper, None, None",15,3.0
TFT7_Braum,"GargoyleStoneplate, None, None",16,4.1875
TFT7_Braum,"None, None, TitanicHydra",24,4.416666666666667
TFT7_Braum,"None, None, None",9708,4.496394725999176
TFT7_Braum,"None, None, WarmogsArmor",16,4.5
TFT7_Braum,"None, None, RedBuff",23,4.782608695652174
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, MadredsBloodrazor",13,3.923076923076923
TFT7_Corki,"InfinityEdge, LastWhisper, UnstableConcoction",20,3.95
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",20,4.05
TFT7_Corki,"Deathblade, GuinsoosRageblade, UnstableConcoction",20,4.2
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, LastWhisper",46,4.260869565217392
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",27,3.037037037037037
TFT7_Diana,"None, None, None",9597,4.5305824736896945
TFT7_Diana,"FrozenHeart, None, None",22,4.681818181818182
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",25,2.32
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, UnstableConcoction",13,3.3076923076923075
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",19,3.9473684210526314
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",22,3.9545454545454546
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",16,4.125
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",28,3.75
TFT7_DragonGold,"BrambleVest, GargoyleStoneplate, RedBuff",24,3.7916666666666665
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",18,3.888888888888889
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",47,3.893617021276596
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",19,3.8947368421052633
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",20,3.35
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, TitansResolve",17,3.9411764705882355
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",26,4.038461538461538
TFT7_DragonGreen,"None, None, None",9412,4.500849978750531
TFT7_DragonGreen,"Bloodthirster, GuinsoosRageblade, TitansResolve",15,5.2
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",15,2.8
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, MadredsBloodrazor",13,3.6153846153846154
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",19,3.6842105263157894
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",29,3.7586206896551726
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",31,3.774193548387097
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",23,4.3478260869565215
TFT7_Elise,"None, None, None",9800,4.502448979591836
TFT7_Ezreal,"None, None, None",9999,4.5005500550055
TFT7_Gnar,"None, None, TitanicHydra",16,3.0625
TFT7_Gnar,"None, None, Zephyr",17,3.4705882352941178
TFT7_Gnar,"FrozenHeart, None, None",18,3.8333333333333335
TFT7_Gnar,"None, None, Shroud",17,4.0
TFT7_Gnar,"DragonmancerEmblemItem, None, None",14,4.142857142857143
TFT7_Hecarim,"None, None, Redemption",19,3.9473684210526314
TFT7_Hecarim,"NeedlesslyLargeRod, None, None",16,4.25
TFT7_Hecarim,"BrambleVest, None, None",16,4.3125
TFT7_Hecarim,"Morellonomicon, None, None",46,4.326086956521739
TFT7_Hecarim,"LocketOfTheIronSolari, None, None",15,4.333333333333333
