comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, DragonGold, Kayn, Shen, Thresh, Xayah, Yasuo, Zoe",1,1.0,87,1,1.0
"Diana, Hecarim, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas, Talon",1,1.0,2,557,4.2977522508390145
"Bard, Olaf, Pyke, Shen, Soraka, Talon, Yasuo, Yone, Zoe",1,1.0,88,1,1.0
"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon",1,1.0,76,51,3.477
"Diana, Hecarim, Lillia, Nunu, Olaf, Sylas, Talon, Zoe",1,1.0,89,1,1.0
"Bard, Braum, Diana, Lillia, Olaf, Pyke, Shen, Soraka, Talon",1,1.0,31,33,3.144230769230769
"AoShin, DragonPurple, Heimerdinger, Lulu, Ornn, Sylas, TrainerDragon, Zoe",1,1.0,90,2,1.5
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Pyke, Sylas, Talon, TrainerDragon, Zoe",1,1.0,80,210,2.4422464178578855
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Ryze, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,80,210,2.4422464178578855
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Ryze, Sylas, TrainerDragon",1,1.0,76,51,3.477
"Bard, Hecarim, Ornn, Pyke, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,5,425,3.5767944052854963
"Braum, Gnar, Illaoi, Qiyana, Soraka, Tristana, Yone",1,1.0,91,1,1.0
"Diana, Kayn, Olaf, Ornn, Pyke, Qiyana, Shen, Talon, Yasuo",3,1.0,2,557,4.2977522508390145
"Braum, DragonBlue, Leona, Nunu, Ornn, Shen, Yone",1,1.0,71,22,4.461538461538462
"Bard, Braum, Corki, DragonGold, Lulu, Nami, Sona, TrainerDragon, Tristana",1,1.0,0,871,3.726982040944807
"Bard, Hecarim, Ornn, Qiyana, Shen, Shyvana, Twitch, Xayah",1,1.0,5,425,3.5767944052854963
"Diana, Kayn, Lillia, Olaf, Ornn, Pyke, Qiyana, Shen, Talon",1,1.0,2,557,4.2977522508390145
"Diana, Olaf, Ornn, Qiyana, Sejuani, Shen, Sylas, Talon",1,1.0,2,557,4.2977522508390145
"Bard, Hecarim, Ornn, Qiyana, Sejuani, Shen, Shyvana, Talon, Twitch, Xayah",2,1.0,5,425,3.5767944052854963
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Sona, Sylas, TrainerDragon, Yasuo, Zoe",2,1.0,80,210,2.4422464178578855
"Bard, Hecarim, Ornn, Qiyana, Ryze, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,5,425,3.5767944052854963
"Bard, Braum, Corki, Hecarim, Neeko, Ornn, Xayah, Yasuo",1,1.0,92,14,4.375
"Ashe, Elise, Karma, LeeSin, Neeko, Qiyana, Thresh, Volibear",1,1.0,78,55,4.871527777777778
"Bard, Lillia, Ryze, Sejuani, Talon, Twitch, Xayah, Yasuo, Zoe",1,1.0,93,1,1.0
"Bard, Braum, Diana, Hecarim, Lillia, Olaf, Sejuani, Shen, Yasuo",1,1.0,31,33,3.144230769230769
"Diana, Kayn, Olaf, Ornn, Qiyana, Shen, Sylas, Talon, Yasuo",1,1.0,2,557,4.2977522508390145
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Pyke, Ryze, Sylas, TrainerDragon, Zoe",1,1.0,80,210,2.4422464178578855
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Pyke, Sylas, TrainerDragon",1,1.0,76,51,3.477
"Bard, Braum, Diana, Lillia, Olaf, Ornn, Shen, Sylas, Thresh",1,1.0,31,33,3.144230769230769
"AoShin, Bard, Heimerdinger, Lulu, Nami, Ornn, Sylas, TrainerDragon, Yasuo",1,1.0,76,51,3.477
