unit,items,value_count,average_placement
TFT7_Diana,"FrozenHeart, IonicSpark, Morellonomicon",13,3.23
TFT7_Diana,"FrozenHeart, IonicSpark, RabadonsDeathcap",20,3.3
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",16,3.44
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",13,3.54
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",30,3.6
TFT7_DragonBlue,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",13,3.92
TFT7_DragonBlue,"ArchangelsStaff, MadredsBloodrazor, StatikkShiv",15,4.07
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",13,3.31
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",15,3.73
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",39,4.26
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, WarmogsArmor",17,4.29
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",21,4.33
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",14,4.07
TFT7_DragonGreen,"None, None, None",9451,4.5
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",12,3.0
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",18,3.67
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, InfinityEdge",32,3.88
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",41,3.88
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",13,4.08
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",224,3.74
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",22,3.82
TFT7_Elise,"Bloodthirster, GuardianAngel, GuinsoosRageblade",12,4.0
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",14,4.07
TFT7_Elise,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",33,4.33
TFT7_Ezreal,"None, None, None",9874,4.5
TFT7_Gnar,"None, None, Zephyr",20,3.65
TFT7_Gnar,"GiantsBelt, None, None",13,3.69
TFT7_Gnar,"None, None, Shroud",22,3.73
TFT7_Gnar,"None, None, SparringGloves",12,3.75
TFT7_Gnar,"None, None, RedBuff",13,3.77
TFT7_Hecarim,"None, None, TitanicHydra",14,3.64
TFT7_Hecarim,"None, None, RedBuff",20,3.7
TFT7_Hecarim,"LocketOfTheIronSolari, None, None",12,3.83
TFT7_Hecarim,"None, None, SpearOfShojin",13,3.85
TFT7_Hecarim,"None, None, WarmogsArmor",15,3.87
TFT7_Heimerdinger,"None, None, TearOfTheGoddess",12,3.17
TFT7_Heimerdinger,"MysticEmblemItem, None, None",14,3.29
TFT7_Heimerdinger,"None, None, Zephyr",56,3.36
TFT7_Heimerdinger,"None, None, Shroud",58,3.62
TFT7_Heimerdinger,"GiantsBelt, None, None",12,3.67
TFT7_Illaoi,"GargoyleStoneplate, IonicSpark, RedBuff",12,3.58
TFT7_Illaoi,"DragonsClaw, RedBuff, WarmogsArmor",15,3.73
TFT7_Illaoi,"NegatronCloak, None, None",15,4.0
TFT7_Illaoi,"None, RedBuff, Redemption",13,4.0
TFT7_Illaoi,"None, None, Zephyr",21,4.29
TFT7_Jinx,"None, None, ZekesHerald",17,3.88
TFT7_Jinx,"None, None, None",9650,4.5
TFT7_Jinx,"None, None, StatikkShiv",15,4.67
TFT7_Karma,"None, None, None",9829,4.5
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",15,4.8
TFT7_Kayn,"None, None, None",9767,4.49
TFT7_Kayn,"FrozenHeart, None, None",22,5.32
TFT7_LeeSin,"None, None, None",9734,4.5
TFT7_Leona,"None, None, None",9730,4.5
TFT7_Lillia,"NeedlesslyLargeRod, None, None",12,3.17
TFT7_Lillia,"None, None, Shroud",15,3.33
TFT7_Lillia,"IonicSpark, MadredsBloodrazor, UnstableConcoction",16,3.62
TFT7_Lillia,"AssassinEmblemItem, None, None",32,3.72
TFT7_Lillia,"LocketOfTheIronSolari, None, None",13,4.0
TFT7_Lulu,"Chalice, None, PowerGauntlet",14,3.29
TFT7_Lulu,"None, None, Shroud",61,3.31
TFT7_Lulu,"FrozenHeart, None, None",13,3.46
TFT7_Lulu,"None, None, Zephyr",48,3.56
TFT7_Lulu,"None, None, PowerGauntlet",107,3.67
TFT7_Nami,"None, None, Zephyr",13,3.38
TFT7_Nami,"ArchangelsStaff, None, StatikkShiv",26,3.73
TFT7_Nami,"None, None, Shroud",23,4.17
TFT7_Nami,"LocketOfTheIronSolari, None, None",20,4.3
TFT7_Nami,"None, None, RecurveBow",21,4.38
TFT7_Neeko,"BrambleVest, RedBuff, WarmogsArmor",15,3.0
TFT7_Neeko,"GargoyleStoneplate, RedBuff, Redemption",19,3.16
TFT7_Neeko,"RedBuff, Redemption, WarmogsArmor",20,3.5
TFT7_Neeko,"DragonsClaw, RedBuff, WarmogsArmor",18,3.67
TFT7_Neeko,"IonicSpark, RedBuff, WarmogsArmor",12,3.92
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",87,4.15
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",138,4.17
TFT7_Nidalee,"GuinsoosRageblade, Quicksilver, UnstableConcoction",16,4.19
TFT7_Nidalee,"None, None, None",9480,4.51
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",15,2.93
TFT7_Nunu,"None, None, None",9380,4.5
TFT7_Nunu,"None, None, RedBuff",34,5.26
TFT7_Olaf,"AssassinEmblemItem, RunaansHurricane, UnstableConcoction",12,2.92
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",17,3.06
TFT7_Olaf,"AssassinEmblemItem, RapidFireCannon, RunaansHurricane",12,3.42
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",243,3.49
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, MadredsBloodrazor",12,3.5
TFT7_Ornn,"MysticEmblemItem, None, None",13,2.85
TFT7_Ornn,"LocketOfTheIronSolari, None, None",25,3.0
TFT7_Ornn,"None, None, Quicksilver",15,3.13
TFT7_Ornn,"FrozenHeart, None, None",21,3.14
TFT7_Ornn,"IonicSpark, None, None",32,3.28
TFT7_Pyke,"ArchangelsStaff, None, None",15,3.67
TFT7_Pyke,"InfinityEdge, None, None",13,4.15
TFT7_Pyke,"FrozenHeart, None, None",32,4.16
TFT7_Pyke,"IonicSpark, None, None",16,4.31
TFT7_Pyke,"None, None, None",8990,4.61
TFT7_Qiyana,"None, None, Shroud",33,3.36
TFT7_Qiyana,"None, None, Zephyr",36,3.36
TFT7_Qiyana,"None, None, ZekesHerald",17,3.41
TFT7_Qiyana,"IonicSpark, None, None",16,3.44
TFT7_Qiyana,"NeedlesslyLargeRod, None, None",21,3.67
TFT7_Ryze,"None, None, None",8783,4.42
TFT7_Ryze,"HextechGunblade, MadredsBloodrazor, SpearOfShojin",16,4.69
TFT7_Ryze,"HextechGunblade, JeweledGauntlet, SpearOfShojin",30,4.77
TFT7_Ryze,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",28,4.79
TFT7_Ryze,"ArchangelsStaff, Quicksilver, SpearOfShojin",15,4.8
TFT7_Sejuani,"None, None, TitanicHydra",27,3.81
TFT7_Sejuani,"None, None, Zephyr",26,4.04
TFT7_Sejuani,"None, None, RedBuff",20,4.2
TFT7_Sejuani,"None, None, Shroud",33,4.39
TFT7_Sejuani,"LocketOfTheIronSolari, None, None",16,4.44
TFT7_Senna,"None, None, None",9892,4.5
TFT7_Sett,"None, None, None",9818,4.49
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",26,4.73
TFT7_Shen,"None, None, Shroud",37,3.76
TFT7_Shen,"None, None, PowerGauntlet",14,3.93
TFT7_Shen,"BrambleVest, None, None",13,4.08
TFT7_Shen,"GargoyleStoneplate, None, None",14,4.21
TFT7_Shen,"CavalierEmblemItem, None, None",20,4.25
TFT7_Shyvana,"None, None, None",9613,4.53
TFT7_Skarner,"None, None, None",9850,4.49
TFT7_Sona,"None, None, StatikkShiv",26,3.85
TFT7_Sona,"None, None, Shroud",17,4.12
TFT7_Sona,"None, None, RabadonsDeathcap",16,4.44
TFT7_Sona,"Morellonomicon, None, None",34,4.53
TFT7_Sona,"None, None, None",8826,4.53
TFT7_Soraka,"None, None, Shroud",17,2.88
TFT7_Soraka,"MageEmblemItem, None, None",19,3.05
TFT7_Soraka,"Chalice, None, None",13,3.31
TFT7_Soraka,"None, None, StatikkShiv",28,3.43
TFT7_Soraka,"None, None, RabadonsDeathcap",12,3.5
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, StatikkShiv",13,3.38
TFT7_Swain,"None, None, None",9685,4.5
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",29,4.76
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",22,4.95
TFT7_Sylas,"AssassinEmblemItem, None, None",15,2.53
TFT7_Sylas,"BrambleVest, IonicSpark, RedBuff",20,2.75
TFT7_Sylas,"IonicSpark, RedBuff, TitanicHydra",15,3.0
TFT7_Sylas,"None, None, Zephyr",31,3.0
TFT7_Sylas,"FrozenHeart, GargoyleStoneplate, RedBuff",17,3.06
TFT7_TahmKench,"None, None, None",9768,4.5
TFT7_TahmKench,"None, None, RedBuff",12,5.25
TFT7_Talon,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",13,3.23
TFT7_Talon,"None, None, StatikkShiv",12,3.5
TFT7_Talon,"LastWhisper, None, None",20,3.8
TFT7_Talon,"None, None, ZekesHerald",28,3.86
TFT7_Talon,"FrozenHeart, InfinityEdge, None",18,4.0
TFT7_Taric,"None, None, None",9814,4.5
TFT7_Thresh,"None, None, Zephyr",43,3.05
TFT7_Thresh,"None, None, RedBuff",13,3.69
TFT7_Thresh,"None, None, TitanicHydra",20,3.75
TFT7_Thresh,"None, None, None",9436,4.53
TFT7_Thresh,"None, None, Shroud",36,4.78
TFT7_TrainerDragon,"None, None, TrainerSnax",3244,4.48
TFT7_TrainerDragon,"None, None, None",6700,4.51
TFT7_Tristana,"None, None, Shroud",15,4.33
TFT7_Tristana,"None, None, None",9273,4.5
TFT7_Tristana,"LastWhisper, None, None",25,4.76
TFT7_Tristana,"None, None, StatikkShiv",17,5.12
TFT7_Tristana,"GuinsoosRageblade, InfinityEdge, MadredsBloodrazor",13,5.85
TFT7_Twitch,"None, None, Shroud",14,2.71
TFT7_Twitch,"None, PowerGauntlet, ZekesHerald",13,3.23
TFT7_Twitch,"NeedlesslyLargeRod, None, None",12,3.5
TFT7_Twitch,"None, None, Zephyr",39,3.77
TFT7_Twitch,"LastWhisper, None, None",18,3.78
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",24,4.08
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",318,4.11
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",100,4.26
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",59,4.27
TFT7_Varus,"GuinsoosRageblade, RunaansHurricane, UnstableConcoction",35,4.29
TFT7_Vladimir,"None, None, TitanicHydra",26,4.31
TFT7_Vladimir,"None, None, Shroud",17,4.47
TFT7_Vladimir,"None, None, None",9683,4.49
TFT7_Vladimir,"None, None, Zephyr",14,4.93
TFT7_Vladimir,"ChainVest, None, None",12,5.0
TFT7_Volibear,"None, None, None",9757,4.49
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",38,4.71
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, MadredsBloodrazor",16,3.94
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",15,4.27
TFT7_Xayah,"Deathblade, GuinsoosRageblade, Quicksilver",50,4.4
TFT7_Xayah,"GuardianAngel, GuinsoosRageblade, MadredsBloodrazor",15,4.47
TFT7_Xayah,"None, None, None",8870,4.47
TFT7_Yasuo,"FrozenHeart, None, None",13,3.54
TFT7_Yasuo,"GuardianAngel, None, None",25,3.6
TFT7_Yasuo,"None, None, UnstableConcoction",15,3.8
TFT7_Yasuo,"InfinityEdge, None, None",12,4.0
TFT7_Yasuo,"Bloodthirster, None, None",18,4.0
TFT7_Yone,"None, None, None",9659,4.5
TFT7_Yone,"Bloodthirster, GuinsoosRageblade, Quicksilver",21,4.62
TFT7_Zoe,"None, None, StatikkShiv",69,3.43
TFT7_Zoe,"Morellonomicon, None, None",14,3.5
TFT7_Zoe,"GuardianAngel, None, None",20,3.65
TFT7_Zoe,"Chalice, None, None",14,3.71
TFT7_Zoe,"None, None, Shroud",16,3.75
