unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",9529,4.501731556301816
TFT7_Anivia,"None, None, None",9352,4.494118905047049
TFT7_Anivia,"ArchangelsStaff, None, None",14,5.5
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",21,2.7142857142857144
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",20,2.8
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",66,2.893939393939394
TFT7_AoShin,"MadredsBloodrazor, MageEmblemItem, SpearOfShojin",15,2.933333333333333
TFT7_AoShin,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",39,2.948717948717949
TFT7_Ashe,"None, None, Zephyr",13,3.769230769230769
TFT7_Ashe,"None, None, None",9373,4.501226928411395
TFT7_Ashe,"None, None, StatikkShiv",23,5.086956521739131
TFT7_Ashe,"BFSword, None, None",12,5.333333333333333
TFT7_AurelionSol,"None, None, None",9488,4.494835581787521
TFT7_Bard,"None, None, Zephyr",45,2.4444444444444446
TFT7_Bard,"LocketOfTheIronSolari, None, None",13,2.6153846153846154
TFT7_Bard,"None, None, RapidFireCannon",17,2.764705882352941
TFT7_Bard,"None, None, Shroud",41,2.902439024390244
TFT7_Bard,"None, None, PowerGauntlet",38,3.1578947368421053
TFT7_Braum,"None, None, Shroud",13,3.8461538461538463
TFT7_Braum,"GargoyleStoneplate, None, None",22,4.318181818181818
TFT7_Braum,"None, None, None",9043,4.495853146079841
TFT7_Braum,"BrambleVest, None, None",13,4.6923076923076925
TFT7_Braum,"ChainVest, None, None",13,4.769230769230769
TFT7_Corki,"GuinsoosRageblade, HextechGunblade, MadredsBloodrazor",12,3.8333333333333335
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",17,4.0
TFT7_Corki,"Deathblade, GuinsoosRageblade, LastWhisper",13,4.0
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, ShimmerscaleDravensAxe",17,4.117647058823529
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",52,4.403846153846154
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",45,3.511111111111111
TFT7_Diana,"FrozenHeart, IonicSpark, None",13,3.5384615384615383
TFT7_Diana,"None, None, None",8839,4.531168684240298
TFT7_Diana,"FrozenHeart, None, RedBuff",13,4.923076923076923
TFT7_Diana,"FrozenHeart, None, None",43,5.27906976744186
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",14,2.0
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",35,2.4857142857142858
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",18,3.611111111111111
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",24,3.625
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",16,3.75
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",19,3.4210526315789473
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",29,3.8275862068965516
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleDiamondHands",20,3.85
TFT7_DragonGold,"BrambleVest, RedBuff, WarmogsArmor",14,4.071428571428571
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",28,4.107142857142857
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",13,4.0
TFT7_DragonGreen,"None, None, None",9073,4.497189463242588
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",16,3.25
TFT7_DragonPurple,"InfinityEdge, Quicksilver, UnstableConcoction",12,3.4166666666666665
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, Quicksilver",12,3.4166666666666665
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",23,3.4347826086956523
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, UnstableConcoction",15,3.533333333333333
TFT7_Elise,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",12,4.25
TFT7_Elise,"None, None, None",9101,4.499945060982309
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",13,4.615384615384615
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",50,4.66
TFT7_Elise,"ArchangelsStaff, Bloodthirster, GuinsoosRageblade",16,4.8125
TFT7_Ezreal,"None, None, None",9490,4.499262381454162
TFT7_Gnar,"None, None, TitanicHydra",13,2.4615384615384617
TFT7_Gnar,"None, None, Zephyr",15,3.4
TFT7_Gnar,"None, None, Shroud",15,3.8
TFT7_Gnar,"None, None, None",9279,4.521284621187628
TFT7_Hecarim,"None, None, RabadonsDeathcap",12,3.9166666666666665
TFT7_Hecarim,"ChainVest, None, None",12,4.0
TFT7_Hecarim,"None, None, WarmogsArmor",27,4.037037037037037
TFT7_Hecarim,"None, None, Zephyr",17,4.0588235294117645
TFT7_Hecarim,"None, None, Shroud",27,4.074074074074074
TFT7_Heimerdinger,"MysticEmblemItem, None, None",14,3.2857142857142856
TFT7_Heimerdinger,"None, None, PowerGauntlet",13,3.3076923076923075
TFT7_Heimerdinger,"BFSword, None, None",14,3.357142857142857
TFT7_Heimerdinger,"NeedlesslyLargeRod, None, None",22,3.409090909090909
TFT7_Heimerdinger,"None, None, Shroud",36,3.7222222222222223
TFT7_Illaoi,"RedBuff, Redemption, WarmogsArmor",18,3.3333333333333335
TFT7_Illaoi,"DragonsClaw, GargoyleStoneplate, RedBuff",12,3.3333333333333335
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, Redemption",18,3.388888888888889
TFT7_Illaoi,"None, None, Shroud",16,3.5625
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, WarmogsArmor",23,3.869565217391304
TFT7_Jinx,"None, None, None",9306,4.503438641736514
TFT7_Karma,"None, None, None",9456,4.499048223350254
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",24,4.541666666666667
TFT7_Kayn,"None, None, None",9392,4.492014480408859
TFT7_Kayn,"FrozenHeart, None, None",28,4.678571428571429
TFT7_LeeSin,"None, None, None",9339,4.497804904165328
TFT7_Leona,"None, None, None",9356,4.498289867464728
TFT7_Lillia,"None, None, None",9045,4.504698728579325
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, IonicSpark",34,4.529411764705882
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, TitansResolve",22,4.545454545454546
TFT7_Lulu,"Chalice, None, ZekesHerald",12,2.1666666666666665
TFT7_Lulu,"ChainVest, None, None",15,2.8666666666666667
TFT7_Lulu,"ForceOfNature, None, None",14,3.2142857142857144
TFT7_Lulu,"None, PowerGauntlet, ZekesHerald",15,3.2666666666666666
TFT7_Lulu,"None, None, TitanicHydra",26,3.3461538461538463
TFT7_Nami,"None, None, PowerGauntlet",20,3.6
TFT7_Nami,"None, None, Shroud",27,3.8518518518518516
TFT7_Nami,"None, None, Zephyr",16,3.875
TFT7_Nami,"None, None, SeraphsEmbrace",12,4.0
TFT7_Nami,"LocketOfTheIronSolari, None, None",21,4.095238095238095
TFT7_Neeko,"RedBuff, Redemption, WarmogsArmor",17,2.4705882352941178
TFT7_Neeko,"GargoyleStoneplate, IonicSpark, RedBuff",12,2.8333333333333335
TFT7_Neeko,"BrambleVest, RedBuff, WarmogsArmor",16,3.1875
TFT7_Neeko,"IonicSpark, RedBuff, WarmogsArmor",12,3.25
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",40,4.025
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",64,4.03125
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",98,4.163265306122449
TFT7_Nidalee,"None, None, None",9225,4.507642276422764
TFT7_Nidalee,"GuinsoosRageblade, Quicksilver, UnstableConcoction",15,4.733333333333333
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",22,3.227272727272727
TFT7_Nunu,"RedBuff, Redemption, WarmogsArmor",12,4.416666666666667
TFT7_Nunu,"None, RedBuff, WarmogsArmor",12,4.5
TFT7_Nunu,"None, None, None",8911,4.512400403995063
TFT7_Nunu,"None, None, RedBuff",27,4.592592592592593
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RapidFireCannon",67,3.1940298507462686
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",12,3.25
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",13,3.3076923076923075
TFT7_Olaf,"AssassinEmblemItem, Bloodthirster, InfinityEdge",25,3.52
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",122,3.680327868852459
