unit,items,value_count,average_placement
TFT7_DragonPurple,"None, None, None",6053,4.49
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",13,4.54
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",15,4.6
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",81,4.48
TFT7_Elise,"None, None, None",6416,4.48
TFT7_Elise,"ArchangelsStaff, Bloodthirster, GuinsoosRageblade",12,5.17
TFT7_Ezreal,"None, None, None",6772,4.49
TFT7_Gnar,"None, None, Zephyr",30,3.27
TFT7_Gnar,"None, None, Shroud",43,3.35
TFT7_Gnar,"MysticEmblemItem, None, None",13,3.38
TFT7_Gnar,"None, None, TitanicHydra",30,3.8
TFT7_Gnar,"None, None, RedBuff",22,3.91
TFT7_Hecarim,"MirageEmblemItem, None, None",33,4.24
TFT7_Hecarim,"Morellonomicon, None, None",18,4.28
TFT7_Hecarim,"None, None, Shroud",15,4.53
TFT7_Hecarim,"None, None, None",6232,4.53
TFT7_Hecarim,"None, None, RedBuff",13,5.0
TFT7_Heimerdinger,"NeedlesslyLargeRod, None, None",12,3.0
TFT7_Heimerdinger,"None, None, Shroud",36,3.31
TFT7_Heimerdinger,"None, None, Zephyr",39,3.56
TFT7_Heimerdinger,"None, None, RecurveBow",19,3.74
TFT7_Heimerdinger,"Chalice, None, None",12,4.33
TFT7_Illaoi,"None, TitanicHydra, TitanicHydra",14,4.43
TFT7_Illaoi,"None, None, None",5806,4.52
TFT7_Illaoi,"None, None, TitanicHydra",41,4.76
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, WarmogsArmor",16,4.88
TFT7_Illaoi,"None, None, Shroud",16,5.19
TFT7_Jinx,"None, None, StatikkShiv",15,3.73
TFT7_Jinx,"None, None, None",6579,4.51
TFT7_Karma,"None, None, None",6672,4.49
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",13,6.46
TFT7_Kayn,"None, None, None",6736,4.49
TFT7_LeeSin,"None, None, None",6620,4.49
TFT7_Leona,"None, None, None",6623,4.49
TFT7_Lillia,"None, None, None",6524,4.48
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, IonicSpark",17,5.12
TFT7_Lulu,"Chalice, None, PowerGauntlet",14,2.07
TFT7_Lulu,"Chalice, None, ZekesHerald",18,2.22
TFT7_Lulu,"Chalice, Chalice, None",12,3.17
TFT7_Lulu,"None, None, Shroud",64,3.22
TFT7_Lulu,"BFSword, None, None",15,3.47
TFT7_Nami,"None, None, Zephyr",21,3.33
TFT7_Nami,"LocketOfTheIronSolari, None, None",14,4.0
TFT7_Nami,"None, None, Shroud",17,4.35
TFT7_Nami,"None, None, StatikkShiv",73,4.44
TFT7_Nami,"None, None, None",5822,4.53
TFT7_Neeko,"GargoyleStoneplate, IonicSpark, WarmogsArmor",13,2.46
TFT7_Neeko,"DragonsClaw, RedBuff, WarmogsArmor",20,3.0
TFT7_Neeko,"GargoyleStoneplate, RedBuff, TitanicHydra",13,3.54
TFT7_Neeko,"BrambleVest, RedBuff, WarmogsArmor",18,3.56
TFT7_Neeko,"IonicSpark, RedBuff, WarmogsArmor",24,3.67
TFT7_Nidalee,"None, None, None",6741,4.49
TFT7_Nunu,"None, None, None",6244,4.5
TFT7_Nunu,"None, None, WarmogsArmor",13,5.54
TFT7_Nunu,"None, None, RedBuff",21,6.0
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RapidFireCannon",29,4.28
TFT7_Olaf,"None, None, None",6350,4.46
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",72,5.29
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",14,5.5
TFT7_Ornn,"None, None, Zephyr",15,4.07
TFT7_Ornn,"GiantsBelt, None, None",20,4.15
TFT7_Ornn,"DragonsClaw, None, None",19,4.16
TFT7_Ornn,"None, None, Shroud",24,4.21
TFT7_Ornn,"None, None, TitanicHydra",63,4.3
TFT7_Pyke,"None, None, None",6316,4.56
TFT7_Qiyana,"None, None, Zephyr",14,3.79
TFT7_Qiyana,"None, None, None",6588,4.5
TFT7_Qiyana,"FrozenHeart, None, None",34,5.21
TFT7_Ryze,"None, None, None",6358,4.43
TFT7_Ryze,"ArchangelsStaff, HextechGunblade, SpearOfShojin",26,5.46
TFT7_Ryze,"None, None, SpearOfShojin",13,6.23
TFT7_Ryze,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",15,6.33
TFT7_Ryze,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",12,6.5
TFT7_Sejuani,"None, None, Shroud",14,3.93
TFT7_Sejuani,"MirageEmblemItem, None, None",18,4.28
TFT7_Sejuani,"None, None, None",6629,4.51
TFT7_Sejuani,"None, None, Zephyr",12,4.67
TFT7_Senna,"None, None, None",6781,4.5
TFT7_Sett,"None, None, None",6681,4.5
TFT7_Shen,"None, None, ZekesHerald",15,4.4
TFT7_Shen,"None, None, None",6408,4.48
TFT7_Shen,"None, None, TitanicHydra",19,5.21
TFT7_Shen,"None, None, RedBuff",20,5.25
TFT7_Shyvana,"None, None, None",6280,4.57
TFT7_Skarner,"None, None, None",6750,4.5
TFT7_Sona,"None, None, RabadonsDeathcap",12,3.67
TFT7_Sona,"Chalice, None, None",12,4.08
TFT7_Sona,"NeedlesslyLargeRod, None, None",14,4.21
TFT7_Sona,"Morellonomicon, None, None",67,4.22
TFT7_Sona,"None, None, StatikkShiv",27,4.22
TFT7_Soraka,"None, None, Zephyr",26,3.15
TFT7_Soraka,"Chalice, None, None",22,3.32
TFT7_Soraka,"None, None, StatikkShiv",34,3.32
TFT7_Soraka,"None, None, SpearOfShojin",31,3.58
TFT7_Soraka,"ArchangelsStaff, None, None",19,3.68
TFT7_Swain,"None, None, None",6522,4.5
TFT7_Swain,"None, None, StatikkShiv",12,4.5
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,4.64
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",51,4.71
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",21,4.71
TFT7_Sylas,"IonicSpark, RedBuff, TitansResolve",12,2.75
TFT7_Sylas,"GargoyleStoneplate, TitanicHydra, WarmogsArmor",16,2.81
TFT7_Sylas,"GargoyleStoneplate, RedBuff, TitansResolve",21,3.0
TFT7_Sylas,"IonicSpark, RedBuff, WarmogsArmor",22,3.18
TFT7_Sylas,"BrambleVest, GargoyleStoneplate, RedBuff",21,3.29
TFT7_TahmKench,"None, None, None",6722,4.5
TFT7_Talon,"None, None, None",6321,4.49
TFT7_Talon,"FrozenHeart, None, None",19,4.84
TFT7_Taric,"None, None, TitanicHydra",14,4.43
TFT7_Taric,"None, None, None",6652,4.49
TFT7_Thresh,"None, None, TitanicHydra",16,3.69
TFT7_Thresh,"None, None, Zephyr",21,4.0
TFT7_Thresh,"None, None, Shroud",14,4.43
TFT7_Thresh,"None, None, None",6476,4.51
TFT7_TrainerDragon,"None, None, TrainerSnax",2176,4.39
TFT7_TrainerDragon,"None, None, None",4632,4.55
TFT7_Tristana,"LastWhisper, None, None",22,3.73
TFT7_Tristana,"None, None, StatikkShiv",17,4.24
TFT7_Tristana,"None, None, Zephyr",13,4.31
TFT7_Tristana,"None, None, None",6312,4.53
TFT7_Twitch,"None, None, None",6688,4.49
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",29,4.31
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",17,4.41
TFT7_Varus,"None, None, None",6621,4.49
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",12,5.08
TFT7_Vladimir,"None, None, Shroud",12,3.67
TFT7_Vladimir,"None, None, TitanicHydra",23,4.35
TFT7_Vladimir,"None, None, None",6586,4.51
TFT7_Volibear,"None, None, None",6626,4.48
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",56,5.2
TFT7_Xayah,"None, None, None",6512,4.5
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",29,4.79
TFT7_Yasuo,"GuardianAngel, None, None",15,3.73
TFT7_Yasuo,"Bloodthirster, None, None",16,4.06
TFT7_Yasuo,"None, None, Quicksilver",12,4.25
TFT7_Yasuo,"None, None, SeraphsEmbrace",15,4.53
TFT7_Yasuo,"None, None, None",5403,4.77
TFT7_Yone,"None, None, None",6509,4.5
TFT7_Yone,"CavalierEmblemItem, None, None",12,5.08
TFT7_Yone,"Bloodthirster, GuinsoosRageblade, Quicksilver",20,5.75
TFT7_Zoe,"None, None, Shroud",12,3.08
TFT7_Zoe,"Chalice, None, None",15,3.33
TFT7_Zoe,"GuinsoosRageblade, None, None",14,3.64
TFT7_Zoe,"None, None, StatikkShiv",28,3.86
TFT7_Zoe,"MadredsBloodrazor, None, None",19,4.16
