placement,group,comp,grp_count,grp_placement,mode
2,-1,"Bard, DragonPurple, Ornn, Pyke, Qiyana, Soraka, Sylas, Thresh",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"DragonBlue, Hecarim, Lillia, Lulu, Nunu, Sona, Yasuo, Yone",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Corki, Heimerdinger, LeeSin, Lulu, Ornn, Sona, Sylas, TrainerDragon, Yasuo",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Bard, Hecarim, Lillia, Ryze, Sejuani, Sylas, Talon, Twitch",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Aatrox, DragonGold, Kayn, Swain, Twitch, Volibear, Xayah",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"AoShin, Bard, DragonGreen, Karma, Neeko, Taric",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
2,-1,"AoShin, Heimerdinger, Nami, Ornn, Ryze, Sylas, Vladimir, Zoe",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"DragonGreen, Heimerdinger, Lulu, Nami, Shen, Sona, Sylas, TrainerDragon",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Corki, Jinx, Lulu, Ornn, Sona, Sylas, TrainerDragon, Tristana",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
2,-1,"Bard, Corki, DragonPurple, Lulu, Ornn, Sona, Soraka, TrainerDragon, Tristana",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Bard, DragonGreen, Gnar, Neeko, Nidalee, Soraka, Swain",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Anivia, Bard, DragonGreen, Gnar, Neeko, Pyke, Talon",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
2,-1,"Bard, Diana, Kayn, Ornn, Pyke, Qiyana, Shen, Talon, Yasuo",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Hecarim, Qiyana, Sejuani, Shen, TahmKench, Talon, Twitch, Xayah",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"AoShin, Corki, Jinx, Lulu, Ornn, Sona, TahmKench",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
2,-1,"Bard, DragonGold, Kayn, Pyke, Thresh, Volibear, Xayah, Zoe",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"DragonPurple, Elise, Gnar, Neeko, Nidalee, Soraka, Swain",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Bard, DragonPurple, Ezreal, Pyke, Soraka, Sylas, Twitch, Zoe",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
2,-1,"Bard, DragonPurple, Lulu, Nami, Pyke, Soraka, Sylas, Zoe",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
6,-1,"Aatrox, Diana, Nunu, Olaf, Shen, Yasuo, Yone",,4.99,"Bard, Heimerdinger, Lulu, Ornn, Ryze, Sona, Sylas, TrainerDragon, Zoe"
