unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",9634,4.503736765621756
TFT7_Anivia,"None, None, None",9459,4.496564118828629
TFT7_AoShin,"ArchangelsStaff, Bloodthirster, SpearOfShojin",15,2.6666666666666665
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",72,2.8055555555555554
TFT7_AoShin,"ArchangelsStaff, HextechGunblade, SpearOfShojin",89,2.955056179775281
TFT7_AoShin,"ArchangelsStaff, GuardianAngel, SpearOfShojin",14,3.0
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",23,3.0
TFT7_Ashe,"None, None, Zephyr",13,3.6923076923076925
TFT7_Ashe,"None, None, StatikkShiv",24,4.416666666666667
TFT7_Ashe,"None, None, None",9507,4.5004733354370465
TFT7_AurelionSol,"None, None, None",9609,4.49630554688313
TFT7_Bard,"None, None, RapidFireCannon",21,2.5714285714285716
TFT7_Bard,"None, None, Zephyr",44,2.727272727272727
TFT7_Bard,"GuardianAngel, None, None",13,3.0
TFT7_Bard,"None, None, SpearOfShojin",56,3.0714285714285716
TFT7_Bard,"None, None, ZekesHerald",33,3.090909090909091
TFT7_Braum,"None, None, Zephyr",14,4.214285714285714
TFT7_Braum,"None, None, Shroud",12,4.25
TFT7_Braum,"GiantsBelt, None, None",15,4.333333333333333
TFT7_Braum,"None, None, None",9067,4.489577589059226
TFT7_Braum,"BrambleVest, None, None",16,4.5
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",15,3.6
TFT7_Corki,"GuinsoosRageblade, HextechGunblade, MadredsBloodrazor",13,3.6153846153846154
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",12,3.75
TFT7_Corki,"Deathblade, GuinsoosRageblade, LastWhisper",13,4.461538461538462
TFT7_Corki,"None, None, None",8409,4.4804376263527175
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",43,3.2790697674418605
TFT7_Diana,"FrozenHeart, IonicSpark, None",16,3.5625
TFT7_Diana,"FrozenHeart, InfinityEdge, RedBuff",13,4.230769230769231
TFT7_Diana,"None, None, None",8851,4.527849960456446
TFT7_Diana,"FrozenHeart, None, RedBuff",17,4.823529411764706
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",17,2.3529411764705883
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",33,2.787878787878788
TFT7_DragonBlue,"InfinityEdge, JeweledGauntlet, MadredsBloodrazor",13,3.6153846153846154
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",21,3.619047619047619
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",22,3.727272727272727
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleDiamondHands",23,3.6956521739130435
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",19,3.789473684210526
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",23,4.0
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",26,4.076923076923077
TFT7_DragonGold,"GargoyleStoneplate, Redemption, WarmogsArmor",14,4.142857142857143
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",15,4.2
TFT7_DragonGreen,"None, None, None",9218,4.50423085267954
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, UnstableConcoction",16,3.3125
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",18,3.3333333333333335
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, Quicksilver",13,3.6153846153846154
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, Quicksilver",32,3.8125
TFT7_DragonPurple,"GuinsoosRageblade, Quicksilver, UnstableConcoction",14,4.0
TFT7_Elise,"None, None, Shroud",12,3.9166666666666665
TFT7_Elise,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",16,4.0625
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",59,4.322033898305085
TFT7_Elise,"None, None, None",9161,4.5103154677436965
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",14,4.785714285714286
TFT7_Ezreal,"None, None, None",9595,4.498801459093277
TFT7_Gnar,"None, None, TitanicHydra",15,2.8
TFT7_Gnar,"FrozenHeart, None, None",15,3.8
TFT7_Gnar,"None, None, Zephyr",12,4.0
TFT7_Gnar,"None, None, Shroud",16,4.0
TFT7_Gnar,"None, None, None",9386,4.522799914766674
TFT7_Hecarim,"None, None, SeraphsEmbrace",45,3.5555555555555554
TFT7_Hecarim,"None, None, WarmogsArmor",30,3.8666666666666667
TFT7_Hecarim,"None, None, Shroud",22,3.9545454545454546
TFT7_Hecarim,"None, None, Zephyr",20,4.0
TFT7_Hecarim,"Morellonomicon, None, None",47,4.191489361702128
TFT7_Heimerdinger,"Chalice, None, None",15,3.3333333333333335
