comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, DragonBlue, Ornn, Pyke, Shen, Soraka, Yasuo",1,1.0,11,265,3.193316831683168
"Bard, DragonBlue, Ornn, Qiyana, Shen, Talon, Twitch, Yasuo",1,1.0,21,1,1.0
"Hecarim, Neeko, Ornn, Qiyana, Shen, Shyvana, Talon, Twitch, Xayah",2,1.0,22,924,5.267194087652969
"Hecarim, Neeko, Ornn, Pyke, Sona, Tristana, Xayah, Yasuo",1,1.0,23,1,1.0
"Hecarim, LeeSin, Ornn, Qiyana, Shen, Soraka, Talon, Twitch, Xayah",1,1.0,22,924,5.267194087652969
"Hecarim, LeeSin, Ornn, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Sejuani, Sona, Yasuo",1,1.0,24,193,3.422925909494232
"Hecarim, Ornn, Pyke, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Hecarim, Ornn, Pyke, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Hecarim, Ornn, Qiyana, Shen, Talon, Twitch, Xayah, Yasuo, Zoe",1,1.0,25,3,2.25
"Hecarim, Ornn, Qiyana, Sejuani, Shen, Shyvana, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Hecarim, Ornn, Qiyana, Sejuani, Shen, Soraka, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Heimerdinger, Lulu, Nami, Ryze, Sylas, TrainerDragon, Vladimir, Yasuo, Zoe",1,1.0,26,1176,4.34649586367725
"Hecarim, Lillia, Pyke, Ryze, Sejuani, Soraka, Talon, Twitch, Zoe",1,1.0,27,4,4.5
"Bard, DragonBlue, Lillia, Nunu, Sejuani, Sylas, Yasuo, Zoe",1,1.0,28,1,1.0
"Bard, Hecarim, Neeko, Ornn, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,14,627,3.4985190104508286
"Hecarim, Lillia, Ornn, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,22,924,5.267194087652969
"Hecarim, Kayn, Sett, Shyvana, Swain, Xayah, Yasuo",1,1.0,29,28,3.7625
"Hecarim, Kayn, Sett, Shen, Shyvana, Swain, Xayah, Yasuo",1,1.0,29,28,3.7625
"Bard, DragonBlue, DragonGold, Ryze, Talon, Yasuo, Zoe",1,1.0,30,1,1.0
"Hecarim, Kayn, Sejuani, Sett, Shen, Shyvana, Swain, Yasuo",1,1.0,29,28,3.7625
"Hecarim, Sett, Shen, Shyvana, Soraka, Swain, Twitch, Xayah",1,1.0,31,1,1.0
"Hecarim, Senna, Sett, Shen, Shyvana, Swain, Xayah, Yasuo",1,1.0,29,28,3.7625
"Hecarim, Shen, Shyvana, Swain, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Hecarim, Nunu, Ornn, Qiyana, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Hecarim, Nunu, Ornn, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,22,924,5.267194087652969
"Hecarim, Nunu, Shen, Yasuo, Yone",1,1.0,32,1,1.0
"Hecarim, Nunu, Sejuani, Shyvana, Soraka, Swain, Twitch, Xayah",1,1.0,33,1,1.0
"Bard, DragonBlue, Lillia, Nunu, Soraka, Yasuo, Yone, Zoe",1,1.0,34,1,1.0
"DragonBlue, Hecarim, LeeSin, Ornn, Shen, Swain, Yasuo",1,1.0,35,234,5.204643374818813
"DragonBlue, Hecarim, LeeSin, Nunu, Olaf, Ornn, Swain, Yasuo",1,1.0,36,1,1.0
"DragonBlue, Hecarim, Lillia, Nunu, Shen, Yasuo, Yone",1,1.0,35,234,5.204643374818813
"Bard, Hecarim, Ornn, Qiyana, Shen, Soraka, Talon, Xayah, Yasuo",1,1.0,14,627,3.4985190104508286
"DragonGreen, Elise, Gnar, Karma, Neeko, Swain, Yasuo",1,1.0,37,1,1.0
"DragonGreen, Elise, Gnar, Karma, Neeko, Nidalee, Sylas, Talon",1,1.0,38,1,1.0
"DragonGreen, Elise, Gnar, Nami, Neeko, Nidalee, Soraka, Thresh",1,1.0,39,58,3.578333333333333
"DragonGreen, DragonPurple, Elise, LeeSin, Neeko, Ornn",1,1.0,40,1,1.0
"DragonGreen, Gnar, Lulu, Neeko, Soraka",1,1.0,41,1,1.0
"DragonGreen, Gnar, Lulu, Neeko, Nidalee, Soraka, Swain",1,1.0,39,58,3.578333333333333
"Bard, Hecarim, Lulu, Nami, Ornn, Qiyana, Shen, Talon, Xayah",1,1.0,14,627,3.4985190104508286
"Bard, Hecarim, Lulu, Nunu, Pyke, Shen, Sylas, Talon, Yasuo, Zoe",1,1.0,42,1,1.0
"Bard, Hecarim, Lulu, Sona, Xayah, Yasuo",1,1.0,43,1,1.0
"Anivia, Elise, Gnar, Neeko, Soraka, Swain, Taric, Thresh, Yasuo",1,1.0,44,1,1.0
"Bard, Hecarim, Ornn, Qiyana, Shen, Talon, Twitch, Xayah, Yasuo, Zoe",1,1.0,45,1,1.0
"Bard, Hecarim, Lulu, Ornn, Qiyana, Sejuani, Shen, Talon, Xayah",1,1.0,14,627,3.4985190104508286
"Bard, Hecarim, Pyke, Ryze, Sejuani, Talon, Twitch, Xayah, Yasuo",1,1.0,14,627,3.4985190104508286
"Bard, Kayn, Ornn, Pyke, Qiyana, Sejuani, Talon, Twitch, Yasuo",1,1.0,46,1,1.0
"Anivia, Heimerdinger, Illaoi, Lillia, Lulu, Nami, Ryze, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,47,7,4.333333333333334
"Anivia, LeeSin, Lillia, Nunu, Ornn, Sejuani, Volibear, Yasuo",1,1.0,48,1,1.0
"DragonPurple, Olaf, Ornn, Pyke, Qiyana, Soraka, Sylas, Yasuo",1,1.0,19,64,4.671333333333333
"DragonPurple, Olaf, Ornn, Pyke, Qiyana, Shen, Talon, Yasuo",1,1.0,19,64,4.671333333333333
"Anivia, AoShin, Gnar, Lulu, Neeko, Ornn, Sona",1,1.0,49,1,1.0
"Bard, Corki, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Sona, Yasuo",1,1.0,50,1,1.0
"Anivia, AoShin, Ashe, Gnar, Karma, Neeko, Ornn, Soraka",1,1.0,51,1,1.0
"Anivia, AoShin, Bard, Gnar, Lulu, Neeko, Sona, Yasuo",1,1.0,52,213,4.082342807924204
"Bard, Corki, DragonBlue, Jinx, Ornn, Qiyana, Sona, TahmKench, Yasuo",1,1.0,53,23,2.8430735930735933
"Bard, Hecarim, Lulu, Ornn, Pyke, Sona, Soraka, Xayah, Yasuo",1,1.0,14,627,3.4985190104508286
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Sejuani, Soraka, Yasuo, Yone",1,1.0,24,193,3.422925909494232
"DragonGreen, Elise, Gnar, Neeko, Nidalee, Soraka, Sylas, Yasuo",1,1.0,39,58,3.578333333333333
"DragonGreen, Elise, Gnar, Neeko, Nidalee, Pyke, Soraka, Yasuo",1,1.0,39,58,3.578333333333333
"DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Soraka, Yasuo, Yone",1,1.0,35,234,5.204643374818813
"DragonPurple, Illaoi, Ornn, Qiyana, Shen, Talon, Twitch, Varus",1,1.0,54,81,5.014971751412429
"DragonPurple, Illaoi, Ornn, Qiyana, Shen, Twitch, Varus",1,1.0,54,81,5.014971751412429
"DragonPurple, Illaoi, Ornn, Qiyana, Sylas, Talon, Twitch, Varus",1,1.0,54,81,5.014971751412429
"DragonBlue, Hecarim, Leona, Nunu, Ornn, Shen, Yasuo, Yone",1,1.0,35,234,5.204643374818813
"DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Shen, Yasuo, Yone",1,1.0,35,234,5.204643374818813
"DragonPurple, Nami, Ornn, Pyke, Sylas, Thresh, Zoe",1,1.0,55,1,1.0
"DragonBlue, Leona, Nunu, Sejuani, Talon, Yasuo, Yone",1,1.0,56,2,3.0
"DragonBlue, Leona, Nidalee, Nunu, Olaf, Shen, Yasuo, Yone",1,1.0,57,16,4.791666666666667
"DragonPurple, Elise, Neeko, Pyke, Sylas, Talon, Yasuo, Zoe",1,1.0,58,31,3.409722222222222
"DragonBlue, Nunu, Pyke, Sejuani, Shen, Soraka, Talon, Yasuo",1,1.0,59,1,1.0
"DragonGreen, Elise, Gnar, Neeko, Nidalee, Pyke, Talon",1,1.0,39,58,3.578333333333333
"Bard, Hecarim, Qiyana, Sett, Shyvana, Swain, Talon, Yasuo",1,1.0,60,1,1.0
"DragonPurple, Hecarim, Lillia, Pyke, Sejuani, Sylas, Talon, Zoe",1,1.0,61,3,1.6666666666666667
"Bard, Hecarim, Ornn, Ryze, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,14,627,3.4985190104508286
"Gnar, Kayn, Neeko, Ornn, Sett, Shyvana, Soraka, Swain, Yasuo",1,1.0,62,1,1.0
"Gnar, Kayn, Neeko, Sett, Shyvana, Soraka, Swain, Volibear",1,1.0,63,2,4.0
"Gnar, Hecarim, LeeSin, Neeko, Ornn, Shyvana, Swain, Yasuo",1,1.0,64,5,1.8
"Gnar, Hecarim, LeeSin, Neeko, Sett, Shyvana, Swain, Yasuo",1,1.0,64,5,1.8
"Gnar, Hecarim, Neeko, Shyvana, Swain, Xayah, Yasuo",1,1.0,64,5,1.8
"DragonPurple, Hecarim, Ornn, Pyke, Sejuani, Soraka, Talon, Yasuo",1,1.0,65,1,1.0
"DragonPurple, Hecarim, Heimerdinger, Lulu, Ornn, Sejuani, Sylas, Talon, TrainerDragon, Zoe",1,1.0,66,1,1.0
"DragonPurple, Kayn, Ryze, Soraka, Sylas, Talon, Yasuo, Zoe",1,1.0,67,1,1.0
"DragonGreen, Elise, Gnar, Lulu, Neeko, Nidalee, Soraka, Swain",1,1.0,39,58,3.578333333333333
"Bard, Hecarim, Ornn, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",2,1.0,14,627,3.4985190104508286
"Hecarim, Heimerdinger, Illaoi, Lulu, Nami, Sylas, TrainerDragon, Twitch, Varus",1,1.0,68,1,1.0
"Hecarim, Pyke, Sejuani, Shyvana, Talon, Twitch, Xayah",1,1.0,69,1,1.0
"Kayn, Ornn, Pyke, Qiyana, Shen, Shyvana, Swain, Talon, Twitch",1,1.0,70,1,1.0
"Diana, DragonGreen, DragonPurple, Ornn, Pyke, Talon, Yasuo",1,1.0,71,760,4.218525432436255
"DragonPurple, Elise, Ornn, Pyke, Qiyana, Soraka, Sylas, Yasuo",1,1.0,16,421,4.704311975487962
"DragonPurple, Elise, Ornn, Pyke, Shen, Sylas, Thresh, Yasuo",1,1.0,16,421,4.704311975487962
"Bard, DragonGreen, Pyke, Ryze, Sejuani, Talon, Twitch, Yasuo",1,1.0,72,2,3.5
"Diana, Illaoi, Olaf, Ornn, Qiyana, Shen, Soraka, Talon, Yasuo",1,1.0,71,760,4.218525432436255
"Diana, Illaoi, Olaf, Ornn, Qiyana, Shen, Talon, Yasuo",2,1.0,71,760,4.218525432436255
"Diana, Illaoi, Kayn, Olaf, Ornn, Pyke, Qiyana, Shen, Talon",1,1.0,71,760,4.218525432436255
"Bard, DragonGreen, Elise, Gnar, Nami, Neeko, Nidalee, Soraka",1,1.0,11,265,3.193316831683168
"Corki, DragonPurple, Lulu, Pyke, Sylas, Talon, TrainerDragon, Tristana",1,1.0,73,142,5.153860544217687
"Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Soraka, Thresh",1,1.0,11,265,3.193316831683168
"Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Ornn, Sylas",1,1.0,11,265,3.193316831683168
"Bard, DragonGreen, LeeSin, Ornn, Sylas, Volibear, Yasuo, Zoe",1,1.0,74,1,1.0
"Corki, DragonPurple, Lulu, Sona, Sylas, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,75,75,3.3634057971014495
"Corki, DragonPurple, Heimerdinger, Lulu, Pyke, Sona, Sylas, TrainerDragon, Zoe",1,1.0,75,75,3.3634057971014495
"Bard, Gnar, Neeko, Nidalee, Shyvana, Soraka, Swain, Xayah",1,1.0,11,265,3.193316831683168
"Corki, DragonPurple, Heimerdinger, Lulu, Sona, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,75,75,3.3634057971014495
"Corki, DragonPurple, Heimerdinger, Jinx, Lulu, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,75,75,3.3634057971014495
"Bard, Gnar, Hecarim, Neeko, Ornn, Sett, Shyvana, Soraka, Swain",1,1.0,76,1,1.0
"Corki, DragonPurple, Heimerdinger, Shen, Soraka, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,75,75,3.3634057971014495
"Bard, Gnar, Lulu, Neeko, Nidalee, Shyvana, Soraka, Yasuo",1,1.0,11,265,3.193316831683168
"Bard, Gnar, Lulu, Neeko, Nidalee, Shyvana, Soraka, Swain",1,1.0,11,265,3.193316831683168
"Heimerdinger, Illaoi, Nami, Ryze, Sona, Sylas, Vladimir, Zoe",1,1.0,77,20,4.958333333333333
"Corki, DragonPurple, Gnar, Neeko, Ornn, Pyke, Qiyana, Sylas",1,1.0,78,1,1.0
"Corki, Lulu, Nami, Ornn, Qiyana, Sejuani, Sona, Sylas, Yasuo, Zoe",1,1.0,79,1,1.0
"Corki, DragonPurple, Heimerdinger, Lulu, Pyke, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,75,75,3.3634057971014495
"Corki, Heimerdinger, Ornn, Qiyana, TahmKench, Talon, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,80,1,1.0
"Diana, DragonBlue, Hecarim, Leona, Lillia, Nunu, Sejuani",1,1.0,81,1,1.0
"Diana, Hecarim, Neeko, Ornn, Sona, Xayah",1,1.0,82,2,3.0
"Bard, Illaoi, Lulu, Nami, Sylas, Twitch, Varus, Yasuo, Zoe",3,1.0,14,627,3.4985190104508286
"AoShin, DragonPurple, Neeko, Ornn, Shen, Sylas, Yasuo",1,1.0,83,1,1.0
"Bard, Illaoi, Lulu, Ornn, Talon, Twitch, Varus",1,1.0,14,627,3.4985190104508286
"Diana, Lillia, Olaf, Pyke, Sejuani, Shen, Talon, Yasuo, Yone",1,1.0,84,3,2.6666666666666665
"Diana, Lillia, Olaf, Ornn, Qiyana, Shen, Sylas, Yasuo, Zoe",1,1.0,85,1,1.0
"Diana, Lillia, Olaf, Ornn, Qiyana, Shen, Talon, Yasuo",1,1.0,71,760,4.218525432436255
"Diana, Lillia, Olaf, Ornn, Qiyana, Ryze, Shen, Sylas",1,1.0,71,760,4.218525432436255
"Bard, DragonGreen, Illaoi, Nami, Ornn, Twitch, Varus, Zoe",1,1.0,86,1,1.0
"Diana, Lillia, Olaf, Sejuani, Shen, Talon, Yasuo, Yone",1,1.0,84,3,2.6666666666666665
"Bard, DragonGreen, Illaoi, Lulu, Nami, Ornn, Twitch, Varus",1,1.0,87,1,1.0
"Diana, Lillia, Nunu, Olaf, Talon",1,1.0,88,1,1.0
"Diana, Hecarim, Ryze, Sejuani, Talon, Twitch, Yasuo, Zoe",1,1.0,89,2,1.5
"Ezreal, Illaoi, Nami, Qiyana, Sylas, Twitch, Varus, Zoe",1,1.0,90,2,2.5
"Diana, Olaf, Ornn, Qiyana, Shen",1,1.0,71,760,4.218525432436255
"Bard, DragonGreen, Gnar, Neeko, Pyke, Soraka, Talon, Yasuo",1,1.0,11,265,3.193316831683168
"Diana, Olaf, Ornn, Qiyana, Talon",2,1.0,91,2,1.0
"Diana, Kayn, Olaf, Pyke, Qiyana, Shen, Talon, Yasuo, Yone",1,1.0,71,760,4.218525432436255
"Diana, Kayn, Olaf, Ornn, Pyke, Qiyana, Sylas, Talon",1,1.0,71,760,4.218525432436255
"Bard, DragonGreen, Gnar, Lulu, Neeko, Soraka, Yasuo",1,1.0,11,265,3.193316831683168
"Diana, Kayn, Olaf, Ornn, Qiyana, Sejuani, Talon, Yasuo",1,1.0,71,760,4.218525432436255
"Diana, Hecarim, Lillia, Olaf, Pyke, Qiyana, Sylas, Talon",1,1.0,71,760,4.218525432436255
"Diana, Hecarim, Lillia, Olaf, Ornn, Qiyana, Shen, Sylas",1,1.0,71,760,4.218525432436255
"Ezreal, Illaoi, Ornn, Skarner, Soraka, Sylas, Twitch, Varus, Xayah",1,1.0,92,26,4.8065476190476195
"Bard, DragonGreen, Ornn, Qiyana, Sejuani, Talon, Twitch, Yasuo",1,1.0,93,1,1.0
"Diana, Olaf, Ornn, Qiyana, Shen, Sylas, Talon, Yasuo",1,1.0,71,760,4.218525432436255
"Bard, Corki, DragonBlue, Sona, Sylas, TahmKench, Yasuo, Zoe",1,1.0,94,1,1.0
"Bard, DragonBlue, Gnar, Hecarim, Neeko, Nunu, Soraka, Zoe",1,1.0,95,1,1.0
"Corki, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,96,2,2.0
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Talon, Yasuo, Yone",1,1.0,24,193,3.422925909494232
"Corki, Hecarim, LeeSin, Lulu, Neeko, Ornn, Talon, Yasuo",1,1.0,97,1,1.0
"Heimerdinger, Illaoi, Lulu, Nami, Ornn, Qiyana, Ryze, Sona, Sylas, TrainerDragon, Zoe",1,1.0,26,1176,4.34649586367725
"Heimerdinger, Illaoi, Lulu, Nami, Ornn, Qiyana, Sona, TrainerDragon, Twitch, Varus, Zoe",1,1.0,98,172,3.6055338886481456
"Bard, DragonBlue, Hecarim, Leona, Neeko, Nunu, Sejuani, Yone",1,1.0,24,193,3.422925909494232
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Twitch, Yasuo",1,1.0,14,627,3.4985190104508286
"Corki, DragonBlue, Heimerdinger, Lulu, Ornn, Sona, Sylas, TrainerDragon, Zoe",1,1.0,75,75,3.3634057971014495
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Yasuo, Zoe",1,1.0,99,4,3.75
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Shen, Talon, Yasuo",1,1.0,24,193,3.422925909494232
"Heimerdinger, Illaoi, Lulu, Nami, Ornn, Sylas, TrainerDragon, Varus, Zoe",1,1.0,26,1176,4.34649586367725
"Corki, DragonBlue, Jinx, Lulu, Sona, TahmKench, Talon, Yasuo",1,1.0,100,2,3.0
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Qiyana, Talon, Yasuo",1,1.0,24,193,3.422925909494232
"Corki, DragonBlue, Jinx, LeeSin, Ornn, Sona, TahmKench, Yasuo",2,1.0,101,17,2.994047619047619
"Heimerdinger, Illaoi, Lulu, Nami, Pyke, Sona, Sylas, TrainerDragon, Twitch, Varus, Zoe",1,1.0,98,172,3.6055338886481456
"Bard, DragonBlue, Hecarim, Leona, Nunu, Shen, Thresh, Yone",1,1.0,24,193,3.422925909494232
"Bard, DragonBlue, Hecarim, Leona, Nunu, Ornn, Shen, Yasuo",1,1.0,24,193,3.422925909494232
"Corki, DragonBlue, Jinx, Neeko, Ornn, Sona, TahmKench",1,1.0,102,3,3.0
"Corki, DragonBlue, Senna, Sett, Shen, TahmKench, Yone",1,1.0,103,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Lulu, Nunu, Sejuani, Twitch, Yasuo",1,1.0,14,627,3.4985190104508286
"Bard, DragonGold, Hecarim, Ornn, Shen, Soraka, Thresh, Twitch, Xayah, Yasuo",1,1.0,104,1,1.0
"Corki, DragonBlue, Hecarim, Jinx, Nunu, Ornn, Soraka, TahmKench",1,1.0,105,1,1.0
"Corki, DragonBlue, Leona, Lulu, Ornn, Sona, TrainerDragon, Tristana, Yasuo",1,1.0,73,142,5.153860544217687
"Heimerdinger, Illaoi, Lulu, Nami, Sylas, TrainerDragon, Twitch, Varus, Vladimir, Zoe",1,1.0,98,172,3.6055338886481456
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Sona, Yasuo, Yone",1,1.0,24,193,3.422925909494232
"Corki, DragonBlue, Jinx, Sona, Sylas, TahmKench, Yasuo, Zoe",1,1.0,106,2,3.5
"Bard, DragonBlue, Neeko, Nunu, Sejuani, Soraka, Yasuo, Yone",1,1.0,24,193,3.422925909494232
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Sejuani, Shen, Yasuo",1,1.0,24,193,3.422925909494232
"Corki, Diana, Hecarim, Ornn, Xayah, Yasuo",1,1.0,107,1,1.0
"Corki, DragonGold, Lulu, Pyke, Sona, Thresh, TrainerDragon, Tristana, Yasuo",1,1.0,108,177,5.624322959409128
"Heimerdinger, Illaoi, Lillia, Lulu, Nami, Ryze, Sona, Sylas, TrainerDragon, Vladimir, Yasuo",1,1.0,26,1176,4.34649586367725
"Bard, DragonBlue, Nunu, Ryze, Sejuani, Talon, Twitch, Yasuo",1,1.0,14,627,3.4985190104508286
"Bard, DragonBlue, Nunu, Ornn, Qiyana, Sejuani, Talon, Yasuo",1,1.0,24,193,3.422925909494232
"Corki, DragonGold, Lulu, Sona, Talon, TrainerDragon, Tristana, Yasuo",1,1.0,108,177,5.624322959409128
"Corki, DragonGold, Lulu, Nami, Sona, Thresh, TrainerDragon, Tristana, Zoe",1,1.0,109,27,4.9603174603174605
"Heimerdinger, Illaoi, Lulu, Nami, Sejuani, Sylas, Talon, TrainerDragon, Twitch, Varus",1,1.0,98,172,3.6055338886481456
"Bard, DragonBlue, Leona, Nunu, Sejuani, Thresh, Twitch, Yasuo",1,1.0,14,627,3.4985190104508286
"Corki, DragonGold, Heimerdinger, Lulu, Sona, Sylas, Thresh, TrainerDragon",1,1.0,108,177,5.624322959409128
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Soraka, Sylas, TrainerDragon, Vladimir, Yasuo, Zoe",1,1.0,26,1176,4.34649586367725
"Bard, DragonBlue, Leona, Nunu, Ornn, Sejuani, Shen, Yasuo, Yone",1,1.0,24,193,3.422925909494232
"DragonPurple, Elise, Ornn, Ryze, Sylas, Thresh, Yasuo, Zoe",1,1.0,110,1,1.0
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sona, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,26,1176,4.34649586367725
"Corki, DragonGold, Jinx, Lulu, Ornn, Sona, TahmKench, TrainerDragon, Tristana",1,1.0,108,177,5.624322959409128
"Bard, DragonBlue, Leona, Thresh, Yasuo",1,1.0,111,1,1.0
"Corki, DragonGold, Jinx, Lulu, Sona, Soraka, TrainerDragon, Tristana",1,1.0,108,177,5.624322959409128
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sona, Sylas, TrainerDragon, Yasuo, Zoe",2,1.0,26,1176,4.34649586367725
"Bard, DragonBlue, Hecarim, Neeko, Nunu, Yasuo, Yone",1,1.0,24,193,3.422925909494232
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sylas, TrainerDragon, Vladimir, Yasuo",1,1.0,26,1176,4.34649586367725
"Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sylas, TrainerDragon, Varus, Vladimir, Zoe",1,1.0,26,1176,4.34649586367725
"Corki, DragonGold, Jinx, Leona, Lulu, Sona, Soraka, TrainerDragon, Tristana",1,1.0,108,177,5.624322959409128
"Heimerdinger, Illaoi, Lulu, Nami, Neeko, Sona, Sylas, TrainerDragon, Twitch, Varus",1,1.0,98,172,3.6055338886481456
"Corki, Diana, Hecarim, Lulu, Neeko, Ornn, Xayah, Yasuo",1,1.0,112,24,4.161764705882353
"Bard, DragonBlue, Hecarim, Nunu, Ryze, Sejuani, Sylas, Yasuo, Zoe",1,1.0,113,3,1.6666666666666667
"Bard, DragonBlue, Leona, Nunu, Pyke, Sylas, Thresh, Yasuo",1,1.0,114,1,1.0
"Diana, DragonGold, Kayn, Pyke, Qiyana, Talon, Thresh",1,1.0,115,1,1.0
"DragonPurple, Ornn, Shen, Sylas, Twitch, Varus",1,1.0,54,81,5.014971751412429
"Bard, Corki, DragonBlue, Heimerdinger, Jinx, Lulu, Sona, Sylas, TahmKench, TrainerDragon, Zoe",1,1.0,5,767,3.7288751930479984
"Bard, DragonPurple, Heimerdinger, Lulu, Ryze, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,5,767,3.7288751930479984
"Bard, Diana, Lillia, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas",1,1.0,11,265,3.193316831683168
"Bard, DragonPurple, Ornn, Pyke, Qiyana, Soraka, Sylas, Thresh",1,1.0,11,265,3.193316831683168
"Bard, Diana, Lulu, Olaf, Ornn, Pyke, Shen, Sylas, Talon",1,1.0,11,265,3.193316831683168
"Bard, Diana, DragonPurple, Ornn, Pyke, Qiyana, Talon, Twitch, Yasuo",1,1.0,14,627,3.4985190104508286
