unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",10071,4.4966736173170485
TFT7_Anivia,"None, None, None",9848,4.493399675060926
TFT7_Anivia,"ArchangelsStaff, None, None",22,5.545454545454546
TFT7_AoShin,"MadredsBloodrazor, MageEmblemItem, SpearOfShojin",15,2.533333333333333
TFT7_AoShin,"ArchangelsStaff, GuinsoosRageblade, SpearOfShojin",12,2.6666666666666665
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",24,2.75
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",92,2.9239130434782608
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",24,3.0416666666666665
TFT7_Ashe,"None, None, Zephyr",13,4.0
TFT7_Ashe,"None, None, None",9965,4.498645258404416
TFT7_Ashe,"None, None, StatikkShiv",15,5.2
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",13,4.384615384615385
TFT7_AurelionSol,"None, None, None",10025,4.495162094763092
TFT7_Bard,"LastWhisper, None, None",13,2.3846153846153846
TFT7_Bard,"LocketOfTheIronSolari, None, None",17,2.411764705882353
TFT7_Bard,"None, None, StatikkShiv",51,2.764705882352941
TFT7_Bard,"None, None, SeraphsEmbrace",19,2.8947368421052633
TFT7_Bard,"None, None, Zephyr",50,3.14
TFT7_Braum,"None, None, Redemption",14,3.0714285714285716
TFT7_Braum,"None, None, TitanicHydra",31,4.419354838709677
TFT7_Braum,"None, None, WarmogsArmor",28,4.464285714285714
TFT7_Braum,"None, None, None",9373,4.501546996692627
TFT7_Braum,"NegatronCloak, None, None",14,4.571428571428571
TFT7_Corki,"InfinityEdge, LastWhisper, RunaansHurricane",12,3.3333333333333335
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",12,3.5
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",39,4.0256410256410255
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",18,4.333333333333333
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",17,4.470588235294118
TFT7_Diana,"FrozenHeart, InfinityEdge, IonicSpark",14,2.7857142857142856
TFT7_Diana,"CavalierEmblemItem, FrozenHeart, IonicSpark",13,3.230769230769231
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",73,3.3424657534246576
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",13,3.3846153846153846
TFT7_Diana,"FrozenHeart, IonicSpark, None",29,4.413793103448276
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",32,3.21875
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",15,3.2666666666666666
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",21,3.619047619047619
TFT7_DragonBlue,"GuinsoosRageblade, InfinityEdge, JeweledGauntlet",14,4.0
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, MadredsBloodrazor",12,4.083333333333333
TFT7_DragonGold,"GargoyleStoneplate, IonicSpark, RedBuff",13,3.230769230769231
TFT7_DragonGold,"BrambleVest, GargoyleStoneplate, RedBuff",13,3.3076923076923075
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",26,3.6153846153846154
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",17,4.117647058823529
TFT7_DragonGold,"GargoyleStoneplate, ShimmerscaleMogulsMail, WarmogsArmor",14,4.142857142857143
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",13,3.3076923076923075
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",12,3.8333333333333335
TFT7_DragonGreen,"None, None, None",9604,4.515410245730945
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, TitansResolve",15,5.2
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",24,3.1666666666666665
TFT7_DragonPurple,"InfinityEdge, TitansResolve, UnstableConcoction",16,3.1875
TFT7_DragonPurple,"GuinsoosRageblade, TitansResolve, UnstableConcoction",16,3.3125
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",31,3.3548387096774195
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",18,3.388888888888889
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",17,3.411764705882353
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",137,4.0510948905109485
TFT7_Elise,"None, None, None",9328,4.517581475128645
