comp,value_count,average_placement,group,grp_count,grp_placement
"Aatrox, DragonGold, Kayn, Lulu, Thresh, Volibear, Yasuo, Zoe",1,1.0,43,30,4.7592592592592595
"Aatrox, DragonGold, Kayn, LeeSin, Sona, Volibear, Yasuo, Zoe",1,1.0,43,30,4.7592592592592595
"Aatrox, DragonGold, Kayn, Swain, Volibear, Xayah, Yasuo, Zoe",1,1.0,43,30,4.7592592592592595
"Ezreal, Illaoi, Lulu, Nami, Ornn, Shen, Twitch, Varus, Xayah",1,1.0,44,2,2.5
"Aatrox, DragonGold, Hecarim, Kayn, Volibear, Xayah, Yasuo, Zoe",1,1.0,43,30,4.7592592592592595
"Aatrox, Braum, DragonGold, Kayn, Lulu, Volibear, Yasuo, Zoe",1,1.0,43,30,4.7592592592592595
"Bard, Corki, Hecarim, Neeko, Ornn, Pyke, Soraka, Xayah, Yasuo",1,1.0,13,15,3.409090909090909
"Heimerdinger, Lulu, Neeko, Ryze, Soraka, TrainerDragon, Yasuo, Zoe",1,1.0,45,1,1.0
"Bard, Corki, Hecarim, Neeko, Ornn, Xayah",1,1.0,46,1,1.0
"Ezreal, Hecarim, Nunu, Ornn, Pyke, Shen, Twitch, Xayah, Yasuo",1,1.0,47,1,1.0
"Braum, Hecarim, Lillia, Nunu, Olaf, Sejuani, Shen, Thresh",1,1.0,48,1,1.0
"Ezreal, Hecarim, Ornn, Sejuani, Shen, Shyvana, Talon, Twitch, Xayah",1,1.0,49,17,4.625
"Bard, Illaoi, Lulu, Nami, Pyke, Ryze, Sona, Sylas, Zoe",2,1.0,29,93,3.8883597883597885
"DragonPurple, Ornn, Pyke, Qiyana, Shen, Sylas, Talon, Thresh, Twitch",1,1.0,22,104,3.9737704918032786
"Aatrox, Lillia, Olaf, Sejuani, Shen, Talon, Twitch, Yasuo, Yone",1,1.0,50,1,1.0
"Bard, Illaoi, Lulu, Nami, Sylas, Talon, Twitch, Varus, Zoe",2,1.0,17,28,2.1
"Bard, Ornn, Qiyana, Ryze, Sylas, Talon, Yasuo, Zoe",1,1.0,51,1,1.0
"Bard, Ezreal, Illaoi, Nami, Ornn, Pyke, Twitch, Varus, Xayah",1,1.0,5,428,3.52467694920403
"Bard, DragonGold, DragonPurple, Ornn, Qiyana, Talon, Thresh",1,1.0,52,4,3.25
"Braum, DragonBlue, Hecarim, Leona, Nunu, Soraka, Yasuo, Yone",1,1.0,53,28,4.46875
"Bard, Corki, DragonGold, Jinx, Lulu, Sona, Talon, Yasuo",1,1.0,54,10,4.458333333333334
"Braum, Diana, Olaf, Ornn, Pyke, Qiyana, Talon, Yasuo",1,1.0,55,431,4.251112396375554
"AoShin, Bard, Nami, Ornn, Pyke, Sylas, Zoe",1,1.0,56,132,2.438649891774892
"AurelionSol, Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sona, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,57,40,3.6856209150326795
"Ashe, Hecarim, Karma, LeeSin, Neeko, Sett, Shyvana, Soraka, Swain",1,1.0,26,212,4.826251280081926
"Ashe, Hecarim, Karma, LeeSin, Neeko, Sett, Swain, Volibear, Yasuo",1,1.0,26,212,4.826251280081926
"Braum, Gnar, Illaoi, Qiyana, Soraka, Tristana, Yone",1,1.0,58,1,1.0
"Bard, DragonGold, Kayn, Shen, Soraka, Talon, Twitch, Xayah",1,1.0,59,2,1.0
"AoShin, Bard, Nami, Ornn, Pyke, Sylas, Yasuo, Zoe",3,1.0,56,132,2.438649891774892
"AoShin, Bard, Nami, Ornn, Pyke, Soraka, Sylas, Zoe",1,1.0,56,132,2.438649891774892
"DragonGold, Hecarim, Kayn, Pyke, Thresh, Xayah, Yasuo, Zoe",1,1.0,60,1,1.0
"Ashe, DragonBlue, Leona, Neeko, Nunu, Soraka, Yasuo, Yone",1,1.0,61,1,1.0
"AoShin, Heimerdinger, Lulu, Ornn, Pyke, Ryze, Sona, Sylas, TrainerDragon",1,1.0,62,65,4.684449404761905
"Ashe, Gnar, LeeSin, Neeko, Ornn, Shen, Shyvana, Swain, Xayah",1,1.0,26,212,4.826251280081926
"Bard, DragonGold, Kayn, Shen, Thresh, Xayah, Yasuo, Zoe",1,1.0,63,1,1.0
"DragonPurple, Ezreal, Illaoi, Ornn, Pyke, Skarner, Talon, Varus",1,1.0,30,456,4.484246637586333
"DragonPurple, Ezreal, Illaoi, Ornn, Sylas, Varus, Yasuo",1,1.0,64,1,1.0
"Bard, DragonGold, Kayn, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,59,2,1.0
"Bard, DragonGold, Kayn, Soraka, Volibear, Xayah, Yasuo, Zoe",1,1.0,65,7,2.5833333333333335
"AoShin, Bard, Nami, Ornn, Sylas, Vladimir, Zoe",1,1.0,56,132,2.438649891774892
"AoShin, Heimerdinger, Ornn, Ryze, Sona, Sylas, Zoe",1,1.0,66,3,2.0
"Ashe, DragonGold, Kayn, Shen, Talon, Volibear, Xayah, Yasuo",1,1.0,67,1,1.0
"AoShin, Bard, DragonGreen, DragonPurple, Neeko, Ornn",1,1.0,68,2,2.5
"AoShin, Heimerdinger, LeeSin, Lulu, Ornn, Sona, Sylas, TrainerDragon, Zoe",1,1.0,36,749,4.615501217581569
"AoShin, Bard, DragonGreen, Neeko, Qiyana, Sejuani, Yasuo",1,1.0,69,1,1.0
"DragonPurple, Heimerdinger, Lillia, Lulu, Nami, Ryze, Soraka, Sylas, TrainerDragon",1,1.0,70,100,4.794596949891067
"Bard, DragonGold, Kayn, Talon, Volibear, Xayah, Zoe",1,1.0,71,1,1.0
"AoShin, Heimerdinger, Lulu, Nami, Neeko, Ornn, Sylas, TrainerDragon, Zoe",1,1.0,36,749,4.615501217581569
"AoShin, Bard, DragonGreen, Gnar, Nami, Neeko, Soraka",1,1.0,72,1,1.0
"DragonBlue, Hecarim, Leona, Nunu, Sejuani, Soraka, Twitch, Yasuo",1,1.0,73,1,1.0
"Lillia, Nami, Ryze, Sejuani, Talon, Twitch, Varus",1,1.0,74,1,1.0
"DragonBlue, Hecarim, Leona, Nunu, Sejuani, Soraka, Thresh, Yasuo",1,1.0,24,233,4.744866733300016
"Corki, DragonGold, Lulu, Sona, Thresh, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,75,21,5.03125
"Ashe, Hecarim, LeeSin, Neeko, Sett, Soraka, Swain, Yasuo",1,1.0,76,1,1.0
"AoShin, Bard, Nami, Ornn, Sylas, Zoe",1,1.0,56,132,2.438649891774892
"DragonBlue, Hecarim, Leona, Nunu, Sejuani, TahmKench, Yasuo, Yone",1,1.0,24,233,4.744866733300016
"DragonPurple, Illaoi, Lulu, Nami, Sylas, Varus, Zoe",1,1.0,77,3,2.3333333333333335
"AoShin, Heimerdinger, Lulu, Ornn, Sylas, TrainerDragon, Vladimir, Yasuo, Zoe",1,1.0,36,749,4.615501217581569
"Bard, DragonGold, Pyke, Yasuo, Zoe",1,1.0,78,1,1.0
"AurelionSol, Heimerdinger, Lulu, Nami, Ryze, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,57,40,3.6856209150326795
"Bard, DragonGold, Kayn, Pyke, Soraka, Thresh, Volibear, Yasuo, Zoe",1,1.0,65,7,2.5833333333333335
"Bard, DragonGold, Lulu, Pyke, Talon, Thresh, TrainerDragon, Tristana, Yasuo",1,1.0,6,938,3.771980375739863
"Bard, Illaoi, Nami, Ryze, Sejuani, Skarner, Talon, Twitch, Varus",1,1.0,5,428,3.52467694920403
"AoShin, DragonPurple, Heimerdinger, Lulu, Ornn, Sylas, TrainerDragon, Zoe",1,1.0,79,1,1.0
"Bard, Illaoi, Nami, Ryze, Sejuani, Sylas, Twitch, Vladimir, Zoe",1,1.0,17,28,2.1
"AoShin, Elise, Gnar, Illaoi, Neeko, Nidalee, Ornn, Soraka, Talon",1,1.0,80,1,1.0
"AoShin, Nami, Ornn, Ryze, Sona, Sylas, Vladimir, Zoe",1,1.0,81,3,3.0
"Bard, Corki, DragonGold, Kayn, Lulu, Pyke, Thresh, Yasuo",1,1.0,82,1,1.0
"Braum, DragonGold, DragonGreen, Gnar, Neeko, Soraka, Yasuo",1,1.0,83,1,1.0
"Bard, Corki, DragonGold, Kayn, Soraka, Volibear, Yasuo, Zoe",1,1.0,65,7,2.5833333333333335
"Bard, Corki, DragonGold, Hecarim, Lulu, Sona, Thresh, TrainerDragon, Tristana, Yasuo",1,1.0,6,938,3.771980375739863
"Bard, DragonGold, Lulu, Pyke, Talon, Thresh, Yasuo, Zoe",1,1.0,84,2,1.5
"Bard, Illaoi, Nami, Ryze, Sylas, Varus, Vladimir, Zoe",1,1.0,29,93,3.8883597883597885
"Corki, DragonBlue, Jinx, Lulu, Ornn, Qiyana, Sona, TahmKench",1,1.0,18,23,3.6212121212121207
"Ashe, DragonGreen, Lulu, Neeko, Sett, Soraka, Swain, Xayah",1,1.0,7,53,5.157894736842105
"DragonBlue, Hecarim, Lillia, Nunu, Ryze, Sejuani, Yasuo, Yone, Zoe",1,1.0,85,1,1.0
"Braum, Diana, Olaf, Ornn, Qiyana, Shen, Soraka, Sylas, Thresh",1,1.0,55,431,4.251112396375554
"DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Thresh, Yasuo, Yone",1,1.0,24,233,4.744866733300016
"Bard, Illaoi, Nami, Nidalee, Skarner, Twitch, Varus, Vladimir, Zoe",1,1.0,86,2,4.0
"AoShin, Bard, Illaoi, Nami, Ornn, Sylas, Vladimir, Zoe",1,1.0,56,132,2.438649891774892
"DragonBlue, Hecarim, Leona, Lulu, Nunu, Sona, Yasuo",1,1.0,24,233,4.744866733300016
"Braum, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas, Yasuo, Yone",1,1.0,87,1,1.0
"Bard, Corki, DragonGold, Jinx, Lulu, Soraka, Thresh, TrainerDragon, Tristana",1,1.0,6,938,3.771980375739863
"AoShin, Bard, Illaoi, Lulu, Nami, Ornn, Sylas, Zoe",1,1.0,56,132,2.438649891774892
"Corki, DragonBlue, Jinx, Lulu, Sona, TahmKench, TrainerDragon, Tristana, Yasuo",1,1.0,88,9,3.9285714285714284
"AoShin, Bard, Illaoi, Lulu, Nami, Ornn, Ryze, Skarner, Sylas, Zoe",1,1.0,56,132,2.438649891774892
"DragonPurple, Ezreal, Illaoi, Ornn, Soraka, Sylas, Twitch, Varus",1,1.0,22,104,3.9737704918032786
"Braum, DragonBlue, Leona, Nunu, Ornn, Shen, Yone",1,1.0,53,28,4.46875
"Ashe, Gnar, Hecarim, Neeko, Shen, Shyvana, Swain, Yasuo",1,1.0,26,212,4.826251280081926
"Braum, DragonBlue, Leona, Olaf, Shen, Talon, Yasuo, Yone",1,1.0,89,2,1.5
"Corki, DragonBlue, Jinx, Lulu, Ornn, Sona, TahmKench, TrainerDragon, Tristana",2,1.0,88,9,3.9285714285714284
"Ashe, Gnar, Hecarim, Karma, Neeko, Sett, Shyvana, Swain, Yasuo",1,1.0,26,212,4.826251280081926
"Ashe, Gnar, Neeko, Pyke, Shyvana, Soraka, Swain, Yasuo",1,1.0,90,1,1.0
"AoShin, Lulu, Nami, Ornn, Ryze, Sylas, Yasuo",1,1.0,91,1,1.0
"AoShin, Lulu, Nami, Ornn, Ryze, Sylas, Yasuo, Zoe",1,1.0,92,11,4.1875
"DragonPurple, LeeSin, Pyke, Qiyana, Sylas, Talon, Thresh, Yasuo",1,1.0,30,456,4.484246637586333
"Bard, Illaoi, Nami, Skarner, Twitch, Varus",2,1.0,5,428,3.52467694920403
"AoShin, Bard, Illaoi, Ornn, Ryze, Sylas, Yasuo, Zoe",1,1.0,56,132,2.438649891774892
"DragonPurple, Ezreal, Illaoi, Ornn, Shen, Sylas, Twitch, Varus",1,1.0,22,104,3.9737704918032786
"Aatrox, DragonBlue, Leona, Nunu, Olaf, Shen, Soraka, Yasuo, Yone",1,1.0,93,13,5.166666666666667
"Braum, Hecarim, Ornn, Shen, Shyvana, Twitch, Xayah",1,1.0,94,1,1.0
"Ashe, Bard, LeeSin, Neeko, Qiyana, Sett, Swain, Volibear, Yasuo",1,1.0,95,7,3.5833333333333335
"Bard, DragonPurple, Ornn, Pyke, Ryze, Sylas, Talon, Zoe",1,1.0,96,1,1.0
"DragonGold, Ezreal, Ornn, Sylas, Thresh, Varus, Xayah",1,1.0,97,1,1.0
"Bard, Hecarim, Ornn, Qiyana, Sejuani, Shen, Shyvana, Talon, Twitch, Xayah",2,1.0,5,428,3.52467694920403
"Bard, Hecarim, Ornn, Qiyana, Sejuani, Shen, Soraka, Talon, Twitch, Xayah, Yasuo",1,1.0,5,428,3.52467694920403
"Bard, DragonBlue, Hecarim, Lulu, Nami, Nunu, Yasuo, Yone",1,1.0,98,156,3.392939244663383
"Hecarim, Senna, Sett, Shen, Shyvana, Swain, Xayah, Yasuo",1,1.0,99,15,4.757575757575758
"Braum, Diana, Kayn, Olaf, Ornn, Qiyana, Soraka, Talon, Yasuo",1,1.0,100,1,1.0
"Bard, DragonPurple, Ornn, Pyke, Soraka, Sylas, Talon, Thresh",1,1.0,101,80,3.1774193548387095
"Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Twitch, Varus, Zoe",1,1.0,102,66,4.281868686868687
"Bard, DragonBlue, Hecarim, Lulu, Nunu, Soraka, Yasuo",1,1.0,98,156,3.392939244663383
"Bard, DragonPurple, Hecarim, Heimerdinger, Lulu, Ryze, Sylas, TrainerDragon, Zoe",1,1.0,6,938,3.771980375739863
"Bard, DragonPurple, Hecarim, Ornn, Pyke, Qiyana, Sejuani, Soraka",1,1.0,103,1,1.0
"Heimerdinger, Illaoi, Lulu, Nami, Ornn, Ryze, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,36,749,4.615501217581569
"DragonGold, Kayn, Swain, Thresh, Volibear, Xayah, Yasuo, Zoe",1,1.0,104,2,1.5
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,6,938,3.771980375739863
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Pyke, Sylas, TrainerDragon, Twitch, Varus",1,1.0,105,35,3.55
"Bard, DragonPurple, Hecarim, Lulu, Shen, Talon, Twitch, Xayah",1,1.0,5,428,3.52467694920403
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Talon, Twitch",1,1.0,106,5,3.375
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Talon",1,1.0,107,1,1.0
"Braum, Diana, Kayn, Olaf, Ornn, Pyke, Talon, Thresh, Yasuo",1,1.0,55,431,4.251112396375554
"Hecarim, Nunu, Sejuani, Shen, Soraka, Yasuo",1,1.0,108,1,1.0
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sona, Sylas, TrainerDragon, Vladimir, Zoe",2,1.0,6,938,3.771980375739863
"Bard, DragonBlue, Hecarim, Nunu, Pyke, Sejuani, Talon, Yasuo, Yone",1,1.0,98,156,3.392939244663383
"Bard, DragonBlue, Hecarim, Nunu, Pyke, Soraka, Yasuo, Yone",1,1.0,98,156,3.392939244663383
"DragonGold, Pyke, Qiyana, Soraka, Talon, Thresh, Yasuo, Yone",1,1.0,109,1,1.0
"Bard, DragonPurple, Ornn, Pyke, Qiyana, Shen, Sylas, Yasuo",1,1.0,101,80,3.1774193548387095
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Soraka, Yasuo, Yone",1,1.0,98,156,3.392939244663383
"Braum, Diana, Kayn, Olaf, Ornn, Pyke, Qiyana, Talon",2,1.0,55,431,4.251112396375554
"Bard, Hecarim, Ornn, Qiyana, Ryze, Shen, Twitch, Xayah, Zoe",1,1.0,110,1,1.0
"Hecarim, Ornn, Sejuani, Shen, Shyvana, Talon, Twitch, Xayah",1,1.0,38,824,4.863791232141998
"Bard, DragonPurple, Ornn, Pyke, Qiyana, Soraka, Talon, Yasuo",1,1.0,101,80,3.1774193548387095
"Bard, DragonPurple, Ornn, Pyke, Qiyana, Sejuani, Talon, Twitch, Yasuo",1,1.0,111,5,4.8
"Corki, DragonGold, Jinx, Leona, Lulu, Senna, Thresh, TrainerDragon, Tristana",1,1.0,8,317,5.132259150873281
"Braum, Corki, Heimerdinger, Jinx, Lulu, Sona, Thresh, TrainerDragon, Tristana",1,1.0,112,39,4.998484848484848
"Bard, DragonBlue, Hecarim, Leona, Lillia, Nunu, Yasuo, Yone, Zoe",1,1.0,113,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Lulu, Nunu, Sejuani, Yasuo",2,1.0,98,156,3.392939244663383
"Bard, DragonPurple, Ornn, Pyke, Shen, Sylas, Talon",1,1.0,101,80,3.1774193548387095
"DragonGold, DragonGreen, DragonPurple, Shen, Talon, Thresh",1,1.0,114,1,1.0
"Bard, DragonBlue, Hecarim, Nunu, Ornn, Shen, Soraka, Yasuo",1,1.0,98,156,3.392939244663383
"Braum, Diana, Illaoi, Lillia, Olaf, Ornn, Qiyana, Shen, Talon",1,1.0,55,431,4.251112396375554
"Bard, DragonBlue, DragonGold, Hecarim, Nunu, Soraka, Yasuo",1,1.0,115,1,1.0
"Bard, Heimerdinger, Lulu, Neeko, Shyvana, Sona, Sylas, TrainerDragon, Zoe",1,1.0,6,938,3.771980375739863
"DragonGold, Hecarim, Shen, Talon, Thresh, Xayah, Yasuo",1,1.0,116,1,1.0
"Bard, Hecarim, Neeko, Ornn, Sejuani, Shen, Talon, Twitch, Xayah, Yasuo",1,1.0,5,428,3.52467694920403
"DragonGold, Hecarim, Shen, Soraka, Talon, Twitch, Xayah, Yasuo",1,1.0,117,1,1.0
"DragonGold, Hecarim, Kayn, Soraka, Twitch, Volibear, Xayah, Zoe",1,1.0,118,6,3.9
"Bard, Hecarim, Neeko, Ornn, Shen, Shyvana, Swain, Xayah",1,1.0,119,1,1.0
"Bard, Hecarim, Neeko, Ornn, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,5,428,3.52467694920403
"Bard, Heimerdinger, Lillia, Lulu, Ryze, Sejuani, Soraka, Talon, TrainerDragon, Tristana, Twitch",1,1.0,105,35,3.55
"Bard, Heimerdinger, Lulu, Ryze, Shen, Sona, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,6,938,3.771980375739863
"Bard, Hecarim, Neeko, Ornn, Pyke, Qiyana, Sejuani, Shen, Talon, Twitch, Xayah",1,1.0,5,428,3.52467694920403
"Bard, Hecarim, Neeko, Pyke, Tristana, Volibear, Xayah, Yasuo",1,1.0,120,1,1.0
"DragonGold, Hecarim, Ornn, Shen, Thresh, Twitch, Xayah, Yasuo",1,1.0,121,32,5.094202898550725
"Braum, Diana, Leona, Lillia, Nunu, Olaf, Sejuani",1,1.0,55,431,4.251112396375554
"DragonGold, Hecarim, Kayn, Ornn, Soraka, Talon, Xayah, Zoe",1,1.0,122,1,1.0
"Bard, Heimerdinger, Lulu, Nami, Ornn, Ryze, Sona, Sylas, TrainerDragon, Vladimir, Zoe",1,1.0,6,938,3.771980375739863
"Bard, Heimerdinger, Lulu, Nami, Ornn, Ryze, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,6,938,3.771980375739863
"Bard, Heimerdinger, Lulu, Nami, Ryze, Skarner, Sylas, TrainerDragon, Zoe",1,1.0,6,938,3.771980375739863
"Braum, Diana, Hecarim, Lillia, Olaf, Shen, Talon, Thresh",1,1.0,55,431,4.251112396375554
"Bard, Hecarim, Ryze, Sejuani, Shyvana, Talon, Twitch, Xayah",1,1.0,5,428,3.52467694920403
"Corki, Diana, Hecarim, Lulu, Neeko, Ornn, Varus, Volibear, Yasuo",1,1.0,123,1,1.0
"Bard, DragonBlue, DragonGold, Hecarim, Leona, Nunu, Sejuani, Yasuo",1,1.0,98,156,3.392939244663383
"Bard, DragonBlue, DragonGold, DragonPurple, Thresh, Yasuo",1,1.0,124,1,1.0
"Heimerdinger, Illaoi, Lulu, Nami, Ornn, Qiyana, Talon, TrainerDragon, Twitch, Varus, Zoe",1,1.0,125,1,1.0
"Heimerdinger, Lillia, Lulu, Nami, Ornn, Ryze, Sylas, TrainerDragon, Zoe",1,1.0,36,749,4.615501217581569
"Bard, DragonBlue, Lulu, Nunu, Ornn, Qiyana, Sejuani, Shen, Talon",1,1.0,126,1,1.0
"Bard, DragonPurple, Illaoi, Olaf, Ornn, Pyke, Shen, Sylas",1,1.0,101,80,3.1774193548387095
