unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",9284,4.498168892718656
TFT7_Anivia,"None, None, None",9091,4.497085029149709
TFT7_Anivia,"ArchangelsStaff, None, None",14,6.214285714285714
TFT7_AoShin,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",71,2.535211267605634
TFT7_AoShin,"ArchangelsStaff, RabadonsDeathcap, SpearOfShojin",23,2.652173913043478
TFT7_AoShin,"InfinityEdge, JeweledGauntlet, SpearOfShojin",16,2.75
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",23,3.0869565217391304
TFT7_AoShin,"ArchangelsStaff, Bloodthirster, SpearOfShojin",17,3.176470588235294
TFT7_Ashe,"None, None, Zephyr",16,3.5625
TFT7_Ashe,"None, None, StatikkShiv",19,4.315789473684211
TFT7_Ashe,"None, None, None",9164,4.501964207769533
TFT7_AurelionSol,"None, None, None",9246,4.496971663422021
TFT7_Bard,"None, None, RapidFireCannon",16,2.625
TFT7_Bard,"None, None, TearOfTheGoddess",36,2.9722222222222223
TFT7_Bard,"None, None, Zephyr",48,3.125
TFT7_Bard,"None, None, SpearOfShojin",58,3.2241379310344827
TFT7_Bard,"None, None, Shroud",52,3.230769230769231
TFT7_Braum,"GiantsBelt, None, None",15,3.933333333333333
TFT7_Braum,"CavalierEmblemItem, None, None",12,4.166666666666667
TFT7_Braum,"None, None, TitanicHydra",23,4.478260869565218
TFT7_Braum,"None, None, None",8662,4.487531747864234
TFT7_Braum,"BrambleVest, None, None",12,4.5
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",12,3.3333333333333335
TFT7_Corki,"InfinityEdge, LastWhisper, MadredsBloodrazor",17,3.823529411764706
TFT7_Corki,"None, None, None",8158,4.474013238538857
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",51,4.607843137254902
TFT7_Corki,"Deathblade, GuinsoosRageblade, LastWhisper",15,4.666666666666667
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",44,3.25
TFT7_Diana,"FrozenHeart, IonicSpark, None",15,3.8
TFT7_Diana,"None, None, None",8452,4.526975863700899
TFT7_Diana,"FrozenHeart, None, RedBuff",20,4.95
TFT7_Diana,"None, None, RedBuff",12,5.25
TFT7_DragonBlue,"Quicksilver, RevelEmblemItem, StatikkShiv",15,2.8
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",33,2.9393939393939394
TFT7_DragonBlue,"GuinsoosRageblade, RevelEmblemItem, StatikkShiv",18,3.6666666666666665
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",13,3.769230769230769
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",23,3.8260869565217392
TFT7_DragonGold,"GargoyleStoneplate, Redemption, WarmogsArmor",13,3.8461538461538463
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",37,3.891891891891892
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleDiamondHands",15,3.933333333333333
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, RedBuff",21,4.095238095238095
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",35,4.142857142857143
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",15,3.6666666666666665
