comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, DragonPurple, Illaoi, Nami, Ornn, Sylas, Yasuo, Zoe",1,1.0,39,227,3.208501741314241
"AoShin, Bard, Nami, Ornn, Pyke, Soraka, Sylas, Yasuo, Zoe",2,1.0,6,510,3.4673890669769794
"AoShin, Bard, Heimerdinger, Lulu, Pyke, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,0,590,3.0724413297820004
"Bard, DragonPurple, Nami, Pyke, Ryze, Sylas, Vladimir, Zoe",1,1.0,39,227,3.208501741314241
"AoShin, Bard, Nami, Ornn, Sona, Soraka, Sylas, Zoe",1,1.0,6,510,3.4673890669769794
"Bard, DragonPurple, Nami, Sylas, Yasuo, Zoe",1,1.0,39,227,3.208501741314241
"AoShin, DragonGold, DragonPurple, Ornn, Yasuo, Zoe",1,1.0,40,1,1.0
"Bard, DragonGold, Hecarim, Twitch, Volibear, Xayah, Yasuo, Zoe",1,1.0,41,2,2.5
"AoShin, Bard, Gnar, LeeSin, Neeko, Ornn, Soraka, Sylas, Zoe",1,1.0,6,510,3.4673890669769794
"Corki, DragonBlue, Lulu, Ornn, Sona, TahmKench, TrainerDragon, Tristana, Yasuo",1,1.0,42,21,3.8910256410256414
"Bard, DragonGold, Hecarim, Kayn, Talon, Twitch, Xayah, Zoe",1,1.0,43,1,1.0
"Ezreal, Hecarim, Ornn, Shen, Shyvana, Soraka, Xayah, Yasuo",1,1.0,44,1,1.0
"Bard, DragonGold, Kayn, Soraka, Talon, Volibear, Yasuo, Zoe",1,1.0,45,17,3.21875
"Bard, DragonGold, Kayn, Soraka, Volibear, Xayah, Yasuo, Zoe",1,1.0,45,17,3.21875
"Bard, DragonGold, Kayn, Soraka, Volibear, Xayah, Zoe",1,1.0,45,17,3.21875
"Braum, Diana, Olaf, Ornn, Pyke, Qiyana, Shen, Sylas",1,1.0,11,510,4.404484592464881
"DragonPurple, Elise, Neeko, Soraka, Sylas, Taric, Thresh, Twitch",1,1.0,46,6,3.8333333333333335
"Bard, DragonGold, Kayn, Ornn, Pyke, Qiyana, Sylas, Yasuo, Zoe",1,1.0,47,1,1.0
"Bard, DragonGold, Kayn, Pyke, Talon, Thresh, Volibear, Zoe",1,1.0,45,17,3.21875
"AoShin, Bard, Neeko, Ornn, Ryze, Soraka, Sylas, Zoe",1,1.0,6,510,3.4673890669769794
"AoShin, Bard, Neeko, Shyvana, Soraka, Yasuo, Zoe",1,1.0,6,510,3.4673890669769794
"Bard, DragonGold, Heimerdinger, Illaoi, Lulu, Sylas, Thresh, TrainerDragon, Volibear, Yasuo, Zoe",1,1.0,48,1,1.0
"Corki, Hecarim, Lulu, Neeko, Ornn, Pyke, Xayah, Yasuo",1,1.0,49,3,1.6666666666666667
"Bard, DragonGold, Lulu, Pyke, Talon, Yasuo, Zoe",1,1.0,45,17,3.21875
"DragonPurple, Elise, Neeko, Soraka, Sylas, Taric, Twitch",1,1.0,46,6,3.8333333333333335
"Bard, DragonGold, Pyke, Ryze, Talon, Thresh, Twitch",1,1.0,50,1,1.0
"Ezreal, Hecarim, Ornn, Pyke, Sejuani, Shen, Soraka, Talon, Twitch, Xayah",1,1.0,51,21,4.705555555555556
"AoShin, Bard, Gnar, Lulu, Neeko, Ornn, Sona, Soraka",1,1.0,52,2,2.0
"Bard, Ornn, Qiyana, Ryze, Sejuani, Talon, Twitch, Xayah, Yasuo",1,1.0,53,434,4.10255703113372
"Bard, Ornn, Pyke, Ryze, Soraka, Sylas, Talon, Yasuo, Zoe",1,1.0,39,227,3.208501741314241
"Corki, Hecarim, Jinx, Lulu, Senna, Shen, Sona, TahmKench, TrainerDragon, Tristana",1,1.0,54,1,1.0
"AoShin, Bard, Gnar, Lulu, Neeko, Ornn, Soraka, Yasuo",1,1.0,55,81,4.365671641791045
"Bard, LeeSin, Ornn, Sett, Shen, Shyvana, Swain, Yasuo",1,1.0,56,2,3.5
"Bard, Ezreal, Illaoi, Ornn, Pyke, Soraka, Talon, Twitch, Varus",1,1.0,25,237,2.922690935803459
"Bard, Ezreal, Illaoi, Lulu, Ornn, Shen, Soraka, Talon, Varus",1,1.0,57,1,1.0
"Bard, Ezreal, Hecarim, Ornn, Sejuani, Shen, Talon, Xayah, Yasuo",1,1.0,53,434,4.10255703113372
"AoShin, Bard, Gnar, LeeSin, Neeko, Ornn, Qiyana, Soraka, Yasuo",1,1.0,55,81,4.365671641791045
"Corki, DragonBlue, LeeSin, Ornn, Sona, TahmKench, Yasuo",2,1.0,30,44,4.043115942028986
"AoShin, Bard, Nami, Ornn, Shen, Sylas, Yasuo, Zoe",1,1.0,6,510,3.4673890669769794
"Bard, Corki, DragonGold, Heimerdinger, Lulu, Nami, Sona, TrainerDragon, Tristana",1,1.0,9,795,3.863117852253815
"Bard, Corki, DragonGold, Jinx, Lulu, Thresh, TrainerDragon, Tristana",1,1.0,9,795,3.863117852253815
"Corki, DragonPurple, Heimerdinger, Lulu, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,58,52,3.690625
"Bard, DragonBlue, Hecarim, Nunu, Ryze, Sejuani, Talon, Twitch",2,1.0,59,19,4.537878787878788
"Bard, DragonBlue, Hecarim, Nunu, Ryze, Sejuani, Yasuo, Yone",1,1.0,60,173,3.6427693833943837
"AoShin, Bard, Braum, Ezreal, Leona, Lulu, Twitch, Zoe",1,1.0,61,1,1.0
"Bard, DragonBlue, Hecarim, Nunu, Pyke, Sejuani, Talon, Yasuo",2,1.0,60,173,3.6427693833943837
"Bard, DragonBlue, Hecarim, Nunu, Pyke, Yasuo, Yone, Zoe",1,1.0,62,16,2.15
"Bard, DragonBlue, Hecarim, Nunu, Thresh, Yasuo, Yone",1,1.0,60,173,3.6427693833943837
"Corki, DragonPurple, Heimerdinger, Lulu, Nami, Sona, Sylas, TrainerDragon, Zoe",2,1.0,58,52,3.690625
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Soraka, Yasuo",1,1.0,60,173,3.6427693833943837
"AoShin, Heimerdinger, Lulu, Ornn, Pyke, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,63,897,5.294043124972479
"Bard, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Yasuo, Yone",2,1.0,60,173,3.6427693833943837
"AoShin, Bard, Braum, Hecarim, Nunu, Ornn, Shen, Thresh, Yone",1,1.0,64,1,1.0
"Bard, DragonBlue, Hecarim, Leona, Nunu, Yasuo, Yone, Zoe",1,1.0,62,16,2.15
"AoShin, Heimerdinger, Lulu, Ornn, Pyke, Sona, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,63,897,5.294043124972479
"Bard, DragonBlue, Hecarim, Leona, Nunu, Pyke, Yasuo, Yone",1,1.0,60,173,3.6427693833943837
"Bard, DragonBlue, Hecarim, Lillia, Nunu, Yone",1,1.0,60,173,3.6427693833943837
"Bard, DragonBlue, Hecarim, Lillia, Lulu, Nunu, Yasuo, Yone",2,1.0,60,173,3.6427693833943837
"Bard, DragonBlue, Hecarim, Lulu, Neeko, Nunu",1,1.0,65,1,1.0
"Bard, DragonBlue, Olaf, Shen, Soraka, Yasuo, Yone",1,1.0,60,173,3.6427693833943837
"AoShin, Bard, Lillia, Ornn, Soraka, Sylas, Zoe",1,1.0,6,510,3.4673890669769794
"Bard, DragonBlue, DragonGold, DragonGreen, Leona",1,1.0,66,1,1.0
"Corki, DragonPurple, Jinx, Lulu, Sona, Soraka, TahmKench, TrainerDragon, Tristana",1,1.0,67,107,5.578474903474904
"Bard, DragonBlue, DragonGold, Hecarim, Nunu, Soraka, Yasuo",1,1.0,68,1,1.0
"Bard, DragonBlue, DragonGold, Hecarim, Pyke, Thresh, Yasuo",1,1.0,69,1,1.0
"AoShin, Bard, Lillia, Ornn, Soraka, Sylas, Yasuo, Zoe",1,1.0,6,510,3.4673890669769794
"Bard, DragonBlue, DragonGold, DragonPurple, Pyke, Zoe",1,1.0,70,1,1.0
"AoShin, Bard, Lillia, Nami, Neeko, Ornn, Sylas, Zoe",1,1.0,6,510,3.4673890669769794
"Bard, DragonBlue, Hecarim, Nunu, Talon, Yasuo, Yone, Zoe",1,1.0,62,16,2.15
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Shen, TrainerDragon, Yasuo, Zoe",1,1.0,0,590,3.0724413297820004
"AoShin, Bard, DragonGold, DragonGreen, Ornn, Yasuo",1,1.0,71,8,2.875
"Bard, DragonBlue, Leona, Nunu, Soraka, Sylas, Yasuo, Yone",1,1.0,72,1,1.0
"Bard, Illaoi, Lulu, Nami, Ornn, Soraka, Varus, Yasuo, Zoe",1,1.0,39,227,3.208501741314241
"Bard, Illaoi, Lulu, Nami, Ornn, Soraka, Twitch, Varus, Yasuo",2,1.0,25,237,2.922690935803459
"Bard, Illaoi, Lulu, Nami, Ornn, Pyke, Twitch, Varus, Yasuo",1,1.0,25,237,2.922690935803459
"Bard, Illaoi, Lulu, Nami, Ornn, Sylas, Twitch, Varus, Zoe",1,1.0,25,237,2.922690935803459
"Bard, Illaoi, Lulu, Nami, Pyke, Sylas, Varus, Xayah, Yasuo, Zoe",1,1.0,73,1,1.0
"Bard, Illaoi, Lulu, Nami, Sylas, Twitch, Varus",1,1.0,25,237,2.922690935803459
"Bard, DragonGreen, Gnar, Neeko, Soraka",1,1.0,1,316,3.547021497021497
"AoShin, Bard, DragonGold, Lulu, Ornn, Soraka, Yasuo",1,1.0,71,8,2.875
"Bard, DragonGreen, Gnar, LeeSin, Lillia, Lulu, Neeko, Soraka",1,1.0,74,1,1.0
"Bard, DragonGreen, Gnar, Lulu, Neeko, Ryze, Soraka, Zoe",1,1.0,39,227,3.208501741314241
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Ryze, Sylas, Talon, TrainerDragon, Zoe",1,1.0,0,590,3.0724413297820004
"AoShin, Bard, DragonGold, Ornn, Pyke, Yasuo, Zoe",1,1.0,6,510,3.4673890669769794
"AoShin, Bard, DragonGold, Ornn, Pyke, Soraka, Thresh, Yasuo",1,1.0,71,8,2.875
"Bard, DragonGreen, Hecarim, Lulu, Nami, Shen, Xayah, Yasuo",1,1.0,75,1,1.0
"AoShin, Bard, DragonGold, Ornn, Shyvana, Zoe",1,1.0,76,3,3.3333333333333335
"Bard, DragonGreen, Ezreal, Illaoi, Lulu, Ornn, Soraka, Varus",1,1.0,77,1,1.0
"Bard, DragonGreen, Heimerdinger, Lulu, Nami, Soraka, TrainerDragon, Yasuo, Zoe",1,1.0,78,1,1.0
"Diana, Nami, Ornn, Pyke, Qiyana, Ryze, Sylas, Talon",1,1.0,79,1,1.0
"Bard, DragonGreen, Lulu, Nami, Pyke, Talon, Twitch, Yasuo",1,1.0,80,1,1.0
"Bard, DragonGreen, DragonPurple, Elise, Neeko, Shyvana",1,1.0,81,2,2.5
"Bard, DragonGreen, Elise, Gnar, Neeko, Nidalee, Pyke",1,1.0,1,316,3.547021497021497
"Diana, Illaoi, Olaf, Ornn, Qiyana, Shen, Sylas, Talon",1,1.0,11,510,4.404484592464881
"Bard, Gnar, Neeko, Ornn, Pyke, Soraka, Sylas, Yasuo, Zoe",1,1.0,82,1,1.0
"Corki, DragonPurple, Lulu, Ornn, Pyke, Sona, TahmKench, TrainerDragon, Tristana",1,1.0,83,1,1.0
"AoShin, Ornn, Pyke, Soraka, Sylas, Yasuo, Zoe",1,1.0,84,54,4.620689655172414
"Bard, DragonBlue, Leona, Nunu, Talon, Twitch, Yasuo, Yone",1,1.0,85,2,3.0
"Bard, DragonBlue, Leona, Nunu, Sejuani, Soraka, Thresh, Yone, Zoe",1,1.0,86,5,3.25
"Bard, DragonBlue, Leona, Nunu, Yasuo, Yone",1,1.0,60,173,3.6427693833943837
"AoShin, Bard, Hecarim, Nunu, Ornn, Yasuo, Yone",1,1.0,55,81,4.365671641791045
"Bard, DragonBlue, Lulu, Nami, Yasuo, Yone",1,1.0,87,1,1.0
"Bard, DragonBlue, Lulu, Pyke, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,9,795,3.863117852253815
"AoShin, Bard, Hecarim, LeeSin, Ornn, Pyke, Sylas, Yasuo",1,1.0,88,2,4.0
"Bard, Corki, DragonBlue, Illaoi, Jinx, Sona, TahmKench, Yasuo",1,1.0,89,24,2.605128205128205
"Bard, Corki, DragonBlue, Illaoi, Jinx, Ornn, Sylas, TahmKench",1,1.0,90,1,1.0
"Bard, Corki, DragonBlue, Nunu, Sylas, TahmKench, Yasuo, Zoe",1,1.0,91,1,1.0
"Bard, Corki, DragonBlue, Hecarim, Nunu, Sejuani, Sona, Yasuo",1,1.0,92,2,1.0
"Bard, Corki, DragonBlue, Hecarim, Jinx, Nunu, Sona, Yasuo",1,1.0,92,2,1.0
"Bard, Corki, DragonBlue, Hecarim, Lulu, Sona, TrainerDragon, Tristana, Yasuo",1,1.0,9,795,3.863117852253815
"Bard, Corki, DragonBlue, Jinx, LeeSin, Ornn, Sona, TahmKench",2,1.0,89,24,2.605128205128205
"Bard, Corki, DragonBlue, Jinx, Lulu, Nunu, Sona, Yasuo",1,1.0,93,1,1.0
"Bard, Corki, DragonBlue, Jinx, Lulu, TahmKench, TrainerDragon, Tristana, Yasuo",1,1.0,9,795,3.863117852253815
"Bard, Corki, DragonBlue, Jinx, Lulu, Sona, TrainerDragon, Tristana, Yasuo",1,1.0,9,795,3.863117852253815
"Bard, Corki, DragonBlue, Jinx, Lulu, Sona, Yasuo, Zoe",1,1.0,39,227,3.208501741314241
"Bard, Corki, DragonBlue, Lulu, Sona, TahmKench, Yasuo, Zoe",1,1.0,39,227,3.208501741314241
"Bard, Corki, DragonBlue, Lulu, Ornn, Shen, Sona, TahmKench",1,1.0,89,24,2.605128205128205
"Bard, Corki, Jinx, Lulu, Shen, Sona, TrainerDragon, Tristana, Yasuo, Zoe",1,1.0,94,1,1.0
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Pyke, Soraka, Sylas, TrainerDragon, Zoe",2,1.0,0,590,3.0724413297820004
"Bard, Corki, Jinx, Lulu, Ornn, Sona, TahmKench, TrainerDragon, Tristana, Yasuo",2,1.0,9,795,3.863117852253815
"AoShin, DragonPurple, Ornn, Pyke, Soraka, Yasuo, Zoe",1,1.0,95,1,1.0
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Pyke, Sona, Sylas, TrainerDragon",1,1.0,0,590,3.0724413297820004
"AoShin, Bard, Hecarim, Lillia, Ornn, Sylas, Yasuo, Zoe",1,1.0,6,510,3.4673890669769794
"Braum, Diana, Hecarim, Lillia, Olaf, Sylas, Talon, Thresh, Zoe",1,1.0,96,28,4.164705882352941
"DragonPurple, Elise, Neeko, Ornn, Pyke, Sylas, Talon, Yasuo",1,1.0,22,1225,4.750811401844438
"Bard, Corki, DragonGold, Jinx, Ornn, Sona, TahmKench",1,1.0,97,1,1.0
"AoShin, DragonPurple, Heimerdinger, Lulu, Ornn, Soraka, Sylas, TrainerDragon, Zoe",1,1.0,63,897,5.294043124972479
"AoShin, Bard, Hecarim, Nunu, Ornn, Pyke, Soraka, Yasuo",1,1.0,98,2,1.5
"Bard, Corki, DragonGold, Jinx, Lulu, Sona, Soraka, TrainerDragon, Tristana, Zoe",1,1.0,9,795,3.863117852253815
"DragonPurple, Elise, Neeko, Ornn, Pyke, Qiyana, Sylas, Yasuo",1,1.0,22,1225,4.750811401844438
"Bard, Corki, DragonGreen, Jinx, Lulu, Nami, Sona, TrainerDragon, Tristana",1,1.0,9,795,3.863117852253815
"AoShin, Bard, Diana, LeeSin, Ornn, Pyke, Qiyana, Talon",1,1.0,99,1,1.0
"Bard, Corki, DragonGreen, Gnar, Neeko, Pyke, Soraka, Yasuo",1,1.0,1,316,3.547021497021497
"Bard, Hecarim, Pyke, Ryze, Sejuani, Talon, Twitch, Yasuo, Zoe",1,1.0,100,1,1.0
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Shen, Sylas, TrainerDragon, Zoe",1,1.0,0,590,3.0724413297820004
"Bard, Hecarim, Sejuani, Shen, Shyvana, Twitch, Xayah, Zoe",1,1.0,101,1,1.0
"Bard, Hecarim, Sejuani, Shyvana, Swain, Talon, Twitch, Xayah",1,1.0,53,434,4.10255703113372
"Bard, Hecarim, Sejuani, Shyvana, Swain, Twitch, Xayah, Yasuo",1,1.0,53,434,4.10255703113372
"AoShin, Bard, Heimerdinger, Lulu, Ornn, Sona, Soraka, Sylas, TrainerDragon",1,1.0,0,590,3.0724413297820004
"Braum, Diana, Hecarim, Lillia, Nami, Olaf, Sylas, Thresh, Yasuo",1,1.0,11,510,4.404484592464881
"Corki, Heimerdinger, Lulu, Pyke, Sona, Sylas, TahmKench, TrainerDragon, Tristana, Zoe",1,1.0,102,31,5.213333333333333
"Corki, Heimerdinger, Lulu, Ornn, Pyke, Sona, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,102,31,5.213333333333333
"AoShin, Bard, Corki, Jinx, Ornn, Shen, Sona, TahmKench",1,1.0,103,1,1.0
"Corki, Heimerdinger, Lulu, Ornn, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,102,31,5.213333333333333
"Bard, Hecarim, Lillia, Nunu, Ryze, Sejuani, Talon, Twitch, Zoe",1,1.0,104,3,2.5
"Bard, Hecarim, Lillia, Nunu, Ornn, Sejuani, Shen, Twitch, Xayah, Yasuo",1,1.0,53,434,4.10255703113372
"Corki, Heimerdinger, Lulu, Sona, Soraka, Sylas, TahmKench, TrainerDragon, Tristana, Zoe",1,1.0,102,31,5.213333333333333
