unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, None",10065,4.493989071038252
TFT7_Anivia,"None, None, None",9825,4.494249363867684
TFT7_Anivia,"ArchangelsStaff, None, None",15,5.4
TFT7_AoShin,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",14,2.642857142857143
TFT7_AoShin,"MadredsBloodrazor, MageEmblemItem, SpearOfShojin",16,2.6875
TFT7_AoShin,"MageEmblemItem, RabadonsDeathcap, SpearOfShojin",18,2.7777777777777777
TFT7_AoShin,"HextechGunblade, RabadonsDeathcap, SpearOfShojin",18,2.9444444444444446
TFT7_AoShin,"ArchangelsStaff, SpearOfShojin, UnstableConcoction",29,2.9655172413793105
TFT7_Ashe,"None, None, None",9950,4.499296482412061
TFT7_Ashe,"None, None, Zephyr",13,5.0
TFT7_Ashe,"None, None, StatikkShiv",15,5.333333333333333
TFT7_AurelionSol,"None, None, None",10030,4.494915254237288
TFT7_Bard,"LocketOfTheIronSolari, None, None",19,2.473684210526316
TFT7_Bard,"None, None, StatikkShiv",56,2.9285714285714284
TFT7_Bard,"None, None, Shroud",36,3.0277777777777777
TFT7_Bard,"None, None, SeraphsEmbrace",13,3.230769230769231
TFT7_Bard,"None, None, Zephyr",45,3.2444444444444445
TFT7_Braum,"None, None, Shroud",14,2.7857142857142856
TFT7_Braum,"None, None, Redemption",12,3.0833333333333335
TFT7_Braum,"None, RedBuff, WarmogsArmor",15,4.266666666666667
TFT7_Braum,"None, None, TitanicHydra",35,4.3428571428571425
TFT7_Braum,"None, None, RedBuff",41,4.487804878048781
TFT7_Corki,"InfinityEdge, LastWhisper, RunaansHurricane",12,3.1666666666666665
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, LastWhisper",19,4.105263157894737
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",19,4.157894736842105
TFT7_Corki,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",18,4.166666666666667
TFT7_Corki,"Deathblade, GuinsoosRageblade, LastWhisper",14,4.285714285714286
TFT7_Diana,"ArchangelsStaff, FrozenHeart, IonicSpark",16,3.1875
TFT7_Diana,"CavalierEmblemItem, FrozenHeart, IonicSpark",12,3.25
TFT7_Diana,"FrozenHeart, InfinityEdge, IonicSpark",18,3.4444444444444446
TFT7_Diana,"FrozenHeart, InfinityEdge, RedBuff",13,3.4615384615384617
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",98,3.663265306122449
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",16,2.8125
TFT7_DragonBlue,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",12,3.3333333333333335
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, RevelEmblemItem",32,3.4375
TFT7_DragonBlue,"GuinsoosRageblade, InfinityEdge, JeweledGauntlet",12,3.6666666666666665
TFT7_DragonBlue,"ArchangelsStaff, GuinsoosRageblade, MadredsBloodrazor",12,4.166666666666667
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, RedBuff",13,3.769230769230769
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",21,3.9047619047619047
TFT7_DragonGold,"RedBuff, ShimmerscaleMogulsMail, WarmogsArmor",13,4.153846153846154
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",18,4.166666666666667
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",14,4.357142857142857
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, TitansResolve",16,3.9375
TFT7_DragonGreen,"Bloodthirster, MadredsBloodrazor, TitansResolve",13,4.076923076923077
TFT7_DragonGreen,"None, None, None",9596,4.5091704877032095
TFT7_DragonGreen,"Bloodthirster, InfinityEdge, TitansResolve",14,5.142857142857143
TFT7_DragonPurple,"Bloodthirster, TitansResolve, UnstableConcoction",13,2.4615384615384617
TFT7_DragonPurple,"AssassinEmblemItem, InfinityEdge, UnstableConcoction",19,3.0
TFT7_DragonPurple,"GuinsoosRageblade, TitansResolve, UnstableConcoction",12,3.5833333333333335
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",17,3.588235294117647
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",30,3.6666666666666665
TFT7_Elise,"GuinsoosRageblade, Quicksilver, UnstableConcoction",19,3.263157894736842
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",156,3.9166666666666665
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, MadredsBloodrazor",14,4.5
TFT7_Elise,"None, None, None",9295,4.517912856374394
TFT7_Elise,"ArchangelsStaff, None, None",12,4.666666666666667
TFT7_Ezreal,"None, None, None",10026,4.494314781567923
TFT7_Gnar,"None, None, Zephyr",12,2.5833333333333335
TFT7_Gnar,"GiantsBelt, None, None",18,3.5555555555555554
TFT7_Gnar,"None, None, ZekesHerald",16,4.0625
TFT7_Gnar,"None, None, Shroud",15,4.4
TFT7_Gnar,"FrozenHeart, None, None",15,4.466666666666667
TFT7_Hecarim,"None, None, TitanicHydra",18,3.7222222222222223
TFT7_Hecarim,"None, None, ZekesHerald",13,3.8461538461538463
TFT7_Hecarim,"Morellonomicon, None, None",39,3.8461538461538463
TFT7_Hecarim,"None, None, SparringGloves",15,4.0
TFT7_Hecarim,"None, None, Redemption",17,4.0588235294117645
TFT7_Heimerdinger,"None, None, Shroud",52,3.326923076923077
TFT7_Heimerdinger,"NegatronCloak, None, None",18,3.3333333333333335
TFT7_Heimerdinger,"GiantsBelt, None, None",12,3.3333333333333335
TFT7_Heimerdinger,"None, None, Zephyr",54,3.3703703703703702
TFT7_Heimerdinger,"None, None, TearOfTheGoddess",20,3.6
TFT7_Illaoi,"BrambleVest, RedBuff, WarmogsArmor",13,3.3076923076923075
TFT7_Illaoi,"GargoyleStoneplate, RedBuff, TitansResolve",12,4.166666666666667
TFT7_Illaoi,"None, None, Zephyr",20,4.35
TFT7_Illaoi,"None, None, None",8264,4.469748305905131
TFT7_Illaoi,"BrambleVest, None, None",12,4.583333333333333
TFT7_Jinx,"None, None, StatikkShiv",17,4.352941176470588
TFT7_Jinx,"None, None, None",9855,4.50339928970066
TFT7_Jinx,"None, None, ZekesHerald",13,4.6923076923076925
TFT7_Karma,"InfinityEdge, JeweledGauntlet, SeraphsEmbrace",19,4.473684210526316
TFT7_Karma,"None, None, None",10015,4.500948577134299
TFT7_Kayn,"None, None, None",9966,4.489363837045956
TFT7_Kayn,"FrozenHeart, None, None",24,5.041666666666667
TFT7_LeeSin,"None, None, None",9921,4.499042435238383
TFT7_Leona,"None, None, Shroud",13,4.230769230769231
TFT7_Leona,"None, None, None",9895,4.497422940879232
TFT7_Leona,"None, None, RedBuff",12,5.916666666666667
TFT7_Lillia,"IonicSpark, MadredsBloodrazor, UnstableConcoction",13,3.0
TFT7_Lillia,"IonicSpark, None, None",15,4.133333333333334
TFT7_Lillia,"None, None, Zephyr",18,4.166666666666667
TFT7_Lillia,"None, None, Shroud",12,4.25
TFT7_Lillia,"AssassinEmblemItem, None, None",30,4.3
TFT7_Lulu,"Chalice, None, PowerGauntlet",21,2.857142857142857
TFT7_Lulu,"Chalice, None, ZekesHerald",14,3.357142857142857
TFT7_Lulu,"None, None, TitanicHydra",26,3.3846153846153846
TFT7_Lulu,"None, None, Zephyr",29,3.4827586206896552
TFT7_Lulu,"None, None, Redemption",20,3.55
TFT7_Nami,"GuinsoosRageblade, None, StatikkShiv",14,2.9285714285714284
TFT7_Nami,"ArchangelsStaff, None, StatikkShiv",28,3.857142857142857
TFT7_Nami,"Chalice, None, StatikkShiv",12,4.0
TFT7_Nami,"None, None, Zephyr",20,4.05
TFT7_Nami,"None, StatikkShiv, StatikkShiv",16,4.0625
TFT7_Neeko,"DragonsClaw, RedBuff, WarmogsArmor",22,3.5454545454545454
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",56,3.5714285714285716
TFT7_Neeko,"RedBuff, Redemption, WarmogsArmor",17,3.588235294117647
TFT7_Neeko,"GargoyleStoneplate, IonicSpark, RedBuff",15,3.7333333333333334
TFT7_Neeko,"BrambleVest, RedBuff, WarmogsArmor",12,3.75
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, Quicksilver",116,3.7844827586206895
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",72,4.041666666666667
TFT7_Nidalee,"Deathblade, MadredsBloodrazor, Quicksilver",13,4.384615384615385
TFT7_Nidalee,"None, None, None",9718,4.508849557522124
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",14,3.0714285714285716
TFT7_Nunu,"IonicSpark, None, RedBuff",14,4.357142857142857
TFT7_Nunu,"None, None, RedBuff",30,4.4
TFT7_Nunu,"None, None, None",9536,4.504614093959732
