placement,group,comp,grp_count,grp_placement,mode
3,-1,"DragonBlue, Hecarim, Lulu, Nunu, Sona, Yasuo, Yone",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
5,-1,"Anivia, Ashe, DragonGreen, Lulu, Nami, Neeko, Soraka",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
3,-1,"Bard, DragonBlue, Gnar, Leona, Lulu, Neeko, Nunu, Soraka",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
5,-1,"Bard, Corki, DragonGold, Lulu, Ornn, Sona, Thresh",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
3,-1,"Ashe, Gnar, Karma, Lulu, Neeko, Shyvana, Swain, Talon",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
3,-1,"AoShin, Bard, Nunu, Qiyana, Sejuani, Talon, Yasuo",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
5,-1,"Braum, DragonGold, Gnar, Leona, Neeko, Taric, Thresh",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
3,-1,"Anivia, AurelionSol, Gnar, Lulu, Nami, Neeko, Talon, Yasuo",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
5,-1,"Heimerdinger, Illaoi, Lulu, Nami, Shyvana, Swain, Sylas, TrainerDragon",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
8,-1,"Corki, Jinx, Ornn, Shyvana, Sona, Sylas",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
7,-1,"Bard, Corki, DragonGreen, Gnar, Neeko, Soraka, Talon",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
5,-1,"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Nami, Sona, Sylas, TrainerDragon",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
3,-1,"Bard, Lulu, Nami, Ornn, Ryze, Sona, Sylas, Zoe",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
3,-1,"Ashe, AurelionSol, Bard, Karma, Leona, Ornn, Taric, Zoe",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
5,-1,"Bard, Hecarim, Ornn, Sejuani, Shen, Soraka, Twitch, Xayah",,4.78,"DragonBlue, DragonGold, DragonGreen, DragonPurple"
