unit,items,value_count,average_placement
TFT7_DragonBlue,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",13,3.77
TFT7_DragonBlue,"GuinsoosRageblade, MadredsBloodrazor, UnstableConcoction",13,4.31
TFT7_DragonBlue,"None, None, None",6267,4.52
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, ShimmerscaleMogulsMail",24,3.21
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, Redemption",14,3.36
TFT7_DragonGold,"GargoyleStoneplate, RedBuff, WarmogsArmor",33,3.94
TFT7_DragonGold,"None, None, None",6046,4.51
TFT7_DragonGold,"GargoyleStoneplate, ShimmerscaleMogulsMail, WarmogsArmor",15,5.0
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, MadredsBloodrazor",43,3.37
TFT7_DragonGreen,"GuardianAngel, MadredsBloodrazor, UnstableConcoction",25,3.4
TFT7_DragonGreen,"GuardianAngel, TitansResolve, UnstableConcoction",14,3.5
TFT7_DragonGreen,"Bloodthirster, TitansResolve, UnstableConcoction",27,3.52
TFT7_DragonGreen,"Bloodthirster, Quicksilver, TitansResolve",12,3.58
TFT7_DragonPurple,"Bloodthirster, InfinityEdge, TitansResolve",18,3.28
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, TitansResolve",19,3.68
TFT7_DragonPurple,"Bloodthirster, GuinsoosRageblade, InfinityEdge",14,4.0
TFT7_DragonPurple,"Bloodthirster, Quicksilver, TitansResolve",19,4.26
TFT7_DragonPurple,"Bloodthirster, MadredsBloodrazor, TitansResolve",14,4.36
TFT7_Elise,"None, None, None",6493,4.49
TFT7_Elise,"Bloodthirster, GuinsoosRageblade, Quicksilver",56,5.05
TFT7_Elise,"ArchangelsStaff, Bloodthirster, GuinsoosRageblade",12,6.0
TFT7_Ezreal,"None, None, None",6762,4.49
TFT7_Gnar,"None, None, Zephyr",33,3.0
TFT7_Gnar,"IonicSpark, None, None",12,3.25
TFT7_Gnar,"None, None, Redemption",14,3.5
TFT7_Gnar,"NegatronCloak, None, None",13,3.69
TFT7_Gnar,"None, None, Shroud",34,3.74
TFT7_Hecarim,"MirageEmblemItem, None, None",33,4.18
TFT7_Hecarim,"None, None, SeraphsEmbrace",18,4.39
TFT7_Hecarim,"None, None, None",6202,4.54
TFT7_Hecarim,"Morellonomicon, None, None",27,4.63
TFT7_Hecarim,"None, None, Shroud",17,4.88
TFT7_Heimerdinger,"None, None, Zephyr",26,2.92
TFT7_Heimerdinger,"ForceOfNature, None, None",13,3.0
TFT7_Heimerdinger,"None, None, Shroud",35,3.49
TFT7_Heimerdinger,"NeedlesslyLargeRod, None, None",12,4.0
TFT7_Heimerdinger,"None, None, None",6556,4.54
TFT7_Illaoi,"None, None, Shroud",17,4.12
TFT7_Illaoi,"None, None, None",5896,4.52
TFT7_Illaoi,"None, None, TitanicHydra",48,4.62
TFT7_Illaoi,"None, None, RedBuff",19,5.26
TFT7_Illaoi,"GargoyleStoneplate, None, None",16,5.44
TFT7_Jinx,"None, None, ZekesHerald",12,3.83
TFT7_Jinx,"None, None, None",6543,4.51
TFT7_Karma,"None, None, None",6703,4.5
TFT7_Kayn,"FrozenHeart, None, None",15,4.4
TFT7_Kayn,"None, None, None",6707,4.49
TFT7_LeeSin,"None, None, None",6637,4.49
TFT7_Leona,"None, None, None",6640,4.49
TFT7_Lillia,"None, None, None",6517,4.49
TFT7_Lillia,"ArchangelsStaff, Bloodthirster, IonicSpark",14,4.64
TFT7_Lulu,"None, None, Redemption",21,2.38
TFT7_Lulu,"Chalice, None, PowerGauntlet",15,2.47
TFT7_Lulu,"Chalice, PowerGauntlet, ZekesHerald",12,2.5
TFT7_Lulu,"None, None, Shroud",62,3.24
TFT7_Lulu,"Chalice, None, ZekesHerald",23,3.35
TFT7_Nami,"None, None, Shroud",18,3.11
TFT7_Nami,"None, None, Zephyr",13,4.08
TFT7_Nami,"ArchangelsStaff, None, None",16,4.25
TFT7_Nami,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",12,4.5
TFT7_Nami,"None, None, None",5872,4.53
TFT7_Neeko,"GargoyleStoneplate, IonicSpark, WarmogsArmor",14,3.14
TFT7_Neeko,"GargoyleStoneplate, RedBuff, Redemption",16,3.31
TFT7_Neeko,"GargoyleStoneplate, RedBuff, WarmogsArmor",45,3.38
TFT7_Neeko,"DragonsClaw, RedBuff, WarmogsArmor",17,3.41
TFT7_Neeko,"RedBuff, Redemption, WarmogsArmor",17,3.71
TFT7_Nidalee,"None, None, None",6736,4.49
TFT7_Nidalee,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,5.57
TFT7_Nunu,"None, None, Shroud",12,3.75
TFT7_Nunu,"None, None, None",6253,4.52
TFT7_Nunu,"None, None, RedBuff",20,5.5
TFT7_Olaf,"MadredsBloodrazor, Quicksilver, RunaansHurricane",12,4.25
TFT7_Olaf,"None, None, None",6334,4.48
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",21,4.67
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RapidFireCannon",20,4.8
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",43,5.05
TFT7_Ornn,"None, None, Zephyr",14,3.14
TFT7_Ornn,"None, None, TitanicHydra",44,3.98
TFT7_Ornn,"FrozenHeart, None, None",17,4.0
TFT7_Ornn,"None, None, Shroud",24,4.12
TFT7_Ornn,"DragonsClaw, None, None",15,4.33
TFT7_Pyke,"None, None, None",6414,4.55
TFT7_Qiyana,"None, None, Zephyr",12,3.75
TFT7_Qiyana,"FrozenHeart, None, None",26,4.15
TFT7_Qiyana,"None, None, None",6623,4.5
TFT7_Ryze,"None, None, None",6448,4.45
TFT7_Ryze,"ArchangelsStaff, HextechGunblade, SpearOfShojin",27,5.44
TFT7_Ryze,"None, None, SpearOfShojin",12,5.83
TFT7_Ryze,"ArchangelsStaff, JeweledGauntlet, SpearOfShojin",14,6.14
TFT7_Ryze,"ArchangelsStaff, None, None",15,6.4
TFT7_Sejuani,"None, None, Zephyr",13,3.46
TFT7_Sejuani,"None, None, TitanicHydra",21,3.76
TFT7_Sejuani,"None, None, Shroud",17,4.35
TFT7_Sejuani,"None, None, None",6609,4.51
TFT7_Sejuani,"MirageEmblemItem, None, None",15,4.67
TFT7_Senna,"None, None, None",6763,4.5
TFT7_Sett,"None, None, None",6695,4.5
TFT7_Sett,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,4.57
TFT7_Sett,"Deathblade, GuinsoosRageblade, Quicksilver",22,5.27
TFT7_Shen,"None, None, Shroud",17,4.24
TFT7_Shen,"None, None, None",6377,4.49
TFT7_Shen,"None, None, TitanicHydra",19,4.53
TFT7_Shen,"None, None, Zephyr",14,4.64
TFT7_Shen,"None, None, RedBuff",21,4.81
TFT7_Shyvana,"None, None, None",6333,4.56
TFT7_Skarner,"None, None, None",6757,4.5
TFT7_Sona,"None, None, Zephyr",16,3.62
TFT7_Sona,"HextechGunblade, None, None",13,3.92
TFT7_Sona,"JeweledGauntlet, None, None",12,3.92
TFT7_Sona,"None, None, SpearOfShojin",31,4.45
TFT7_Sona,"MageEmblemItem, Morellonomicon, None",13,4.46
TFT7_Soraka,"ArchangelsStaff, None, None",24,3.21
TFT7_Soraka,"None, None, Shroud",15,3.4
TFT7_Soraka,"None, None, RabadonsDeathcap",12,3.42
TFT7_Soraka,"Chalice, None, None",20,3.45
TFT7_Soraka,"GuardianAngel, None, None",14,3.64
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, StatikkShiv",17,3.35
TFT7_Swain,"None, None, None",6524,4.5
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",66,4.52
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",17,4.71
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",13,5.62
TFT7_Sylas,"DragonsClaw, GargoyleStoneplate, WarmogsArmor",13,3.46
TFT7_Sylas,"GargoyleStoneplate, RedBuff, TitansResolve",22,3.55
TFT7_Sylas,"IonicSpark, RedBuff, WarmogsArmor",18,3.83
TFT7_Sylas,"BrambleVest, GargoyleStoneplate, RedBuff",12,3.83
TFT7_Sylas,"None, None, Zephyr",21,3.86
TFT7_TahmKench,"None, None, None",6737,4.5
TFT7_Talon,"FrozenHeart, None, None",17,4.35
TFT7_Talon,"None, None, None",6313,4.5
TFT7_Taric,"None, None, None",6694,4.49
TFT7_Thresh,"None, None, TitanicHydra",13,3.15
TFT7_Thresh,"None, None, Zephyr",15,3.93
TFT7_Thresh,"None, None, None",6538,4.51
TFT7_TrainerDragon,"None, None, TrainerSnax",2104,4.37
TFT7_TrainerDragon,"None, None, None",4712,4.56
TFT7_Tristana,"None, None, StatikkShiv",14,3.43
TFT7_Tristana,"LastWhisper, None, None",16,4.25
TFT7_Tristana,"None, None, Shroud",16,4.38
TFT7_Tristana,"None, None, None",6268,4.53
TFT7_Tristana,"None, None, ZekesHerald",14,4.71
TFT7_Twitch,"None, None, None",6688,4.5
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",31,4.0
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",12,4.0
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",19,4.42
TFT7_Varus,"None, None, None",6636,4.5
TFT7_Vladimir,"None, None, Shroud",14,4.21
TFT7_Vladimir,"None, None, None",6584,4.51
TFT7_Vladimir,"None, None, TitanicHydra",14,4.64
TFT7_Volibear,"None, None, None",6611,4.48
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",50,5.22
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",27,4.22
TFT7_Xayah,"GuinsoosRageblade, InfinityEdge, MadredsBloodrazor",13,4.46
TFT7_Xayah,"None, None, None",6507,4.5
TFT7_Yasuo,"GuardianAngel, None, None",23,3.65
TFT7_Yasuo,"Bloodthirster, None, None",14,3.71
TFT7_Yasuo,"InfinityEdge, None, None",17,3.71
TFT7_Yasuo,"None, None, SeraphsEmbrace",30,4.07
TFT7_Yasuo,"None, None, TitansResolve",14,4.71
TFT7_Yone,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,4.0
TFT7_Yone,"None, None, None",6486,4.5
TFT7_Yone,"GuinsoosRageblade, Quicksilver, UnstableConcoction",17,4.59
TFT7_Zoe,"None, None, ZekesHerald",14,2.79
TFT7_Zoe,"None, None, UnstableConcoction",12,3.33
TFT7_Zoe,"None, None, StatikkShiv",35,3.71
TFT7_Zoe,"GuinsoosRageblade, None, None",15,3.73
TFT7_Zoe,"None, None, SpearOfShojin",57,4.32
