placement,group,comp,grp_count,grp_placement,mode
6,0,"AquaticDragon, Bard, NomsyMage, Sylas, TFT7b_Heimerdinger",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
8,0,"AquaticDragon, Lux, Nilah, Sylas",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Kaisa, Soraka, Sylas, Yasuo",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"Graves, Lux, Nilah, Seraphine, Sylas, Zeri",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AurelionSol, Lux, Sylas, Varus",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Lillia, Nilah, Seraphine, Sylas, Zyra",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
8,0,"Kaisa, Lux, Seraphine, Sylas",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
1,0,"AurelionSol, Soraka, Sylas, Varus, Zoe, Zyra",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Lux, Sylas",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
8,0,"AquaticDragon, DragonGold, Jax, Sylas",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Kaisa, NomsyMage, Seraphine, Sylas, TFT7b_Heimerdinger",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
8,0,"AurelionSol, Lux, Sylas, Varus",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Braum, Jayce, Kaisa, Seraphine, Sylas, Zac, Zoe",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Lux, Pantheon, Seraphine, Sylas, Zac",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
8,0,"AoShin, Graves, Kaisa, Seraphine, Sylas, Zeri",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
6,0,"AquaticDragon, Seraphine, Sylas, Yasuo, Zyra",349,6.08,"AquaticDragon, Lux, Seraphine, Sylas, Zyra"
