unit,items,value_count,average_placement
TFT7_Aatrox,"None, None, Shroud",13,3.08
TFT7_Aatrox,"None, None, TitanicHydra",30,4.43
TFT7_Aatrox,"None, None, None",20306,4.5
TFT7_Aatrox,"None, None, ShimmerscaleDeterminedInvestor",14,7.36
TFT7_Anivia,"ArchangelsStaff, GuinsoosRageblade, Morellonomicon",17,3.41
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, UnstableConcoction",31,3.48
TFT7_Anivia,"ArchangelsStaff, Morellonomicon, StatikkShiv",43,3.53
TFT7_Anivia,"ArchangelsStaff, HextechGunblade, Morellonomicon",46,3.57
TFT7_Anivia,"JeweledGauntlet, Morellonomicon, StatikkShiv",12,3.58
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, Bloodthirster",14,2.64
TFT7_AoShin,"ArchangelsStaff, ArchangelsStaff, SpearOfShojin",43,2.84
TFT7_AoShin,"ArchangelsStaff, Bloodthirster, MadredsBloodrazor",18,2.94
TFT7_AoShin,"InfinityEdge, JeweledGauntlet, UnstableConcoction",14,3.0
TFT7_AoShin,"ArchangelsStaff, MadredsBloodrazor, UnstableConcoction",15,3.07
TFT7_Ashe,"LastWhisper, None, None",23,2.91
TFT7_Ashe,"None, None, PowerGauntlet",13,3.38
TFT7_Ashe,"None, None, RagewingEmblemItem",18,3.44
TFT7_Ashe,"Deathblade, None, None",15,3.47
TFT7_Ashe,"None, None, RunaansHurricane",17,3.65
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, JeweledGauntlet",16,3.69
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, MageEmblemItem",17,4.18
TFT7_AurelionSol,"ArchangelsStaff, HextechGunblade, MadredsBloodrazor",14,4.29
TFT7_AurelionSol,"None, None, None",20066,4.5
TFT7_AurelionSol,"ArchangelsStaff, MageEmblemItem, SpearOfShojin",22,5.23
TFT7_Bard,"JeweledGauntlet, None, None",12,2.33
TFT7_Bard,"None, None, Quicksilver",21,2.76
TFT7_Bard,"None, None, Redemption",20,2.85
TFT7_Bard,"LastWhisper, None, None",22,2.86
TFT7_Bard,"ArchangelsStaff, None, None",12,3.0
TFT7_Braum,"None, None, Zephyr",20,2.7
TFT7_Braum,"None, None, TitanicHydra",25,3.52
TFT7_Braum,"None, None, Shroud",15,3.8
TFT7_Braum,"GargoyleStoneplate, None, None",24,3.92
TFT7_Braum,"None, None, None",19970,4.5
TFT7_Corki,"InfinityEdge, MadredsBloodrazor, RunaansHurricane",15,3.0
TFT7_Corki,"GuinsoosRageblade, StatikkShiv, UnstableConcoction",17,3.53
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, StatikkShiv",14,3.71
TFT7_Corki,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",30,3.73
TFT7_Corki,"InfinityEdge, RunaansHurricane, UnstableConcoction",12,3.83
TFT7_Diana,"FrozenHeart, IonicSpark, RedBuff",71,3.62
TFT7_Diana,"FrozenHeart, InfinityEdge, IonicSpark",15,3.8
TFT7_Diana,"None, None, None",19828,4.51
TFT7_Diana,"FrozenHeart, IonicSpark, None",25,5.24
TFT7_Diana,"FrozenHeart, None, None",25,5.6
TFT7_DragonBlue,"GuinsoosRageblade, HextechGunblade, WhispersEmblemItem",16,2.69
TFT7_DragonBlue,"GuinsoosRageblade, Quicksilver, WhispersEmblemItem",29,3.17
TFT7_DragonBlue,"Bloodthirster, GuinsoosRageblade, WhispersEmblemItem",27,3.19
TFT7_DragonBlue,"JeweledGauntlet, MadredsBloodrazor, UnstableConcoction",14,3.71
TFT7_DragonBlue,"GuinsoosRageblade, UnstableConcoction, WhispersEmblemItem",21,3.71
TFT7_DragonGold,"DragonsClaw, ShimmerscaleMogulsMail, WarmogsArmor",16,2.88
TFT7_DragonGold,"GargoyleStoneplate, GargoyleStoneplate, ShimmerscaleMogulsMail",14,3.0
TFT7_DragonGold,"GargoyleStoneplate, WarmogsArmor, WarmogsArmor",13,3.0
TFT7_DragonGold,"DragonsClaw, GargoyleStoneplate, ShimmerscaleMogulsMail",21,3.29
TFT7_DragonGold,"DragonsClaw, RedBuff, ShimmerscaleMogulsMail",20,3.4
TFT7_DragonGreen,"GuardianAngel, InfinityEdge, UnstableConcoction",25,3.04
TFT7_DragonGreen,"GuardianAngel, MadredsBloodrazor, UnstableConcoction",17,3.35
TFT7_DragonGreen,"Bloodthirster, GuardianAngel, UnstableConcoction",56,3.43
TFT7_DragonGreen,"Bloodthirster, RapidFireCannon, TitansResolve",25,3.44
TFT7_DragonGreen,"GuardianAngel, InfinityEdge, TitansResolve",20,3.6
