placement,group,comp,grp_count,grp_placement,mode
7,-1,"Bard, DragonGuild, Jayce, Lillia, NomsyMage, TFT7b_Heimerdinger",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"DragonGreen, Gnar, Jax, Pantheon, Sylas",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
2,-1,"AurelionSol, Lux, Sylas, Varus, Yasuo, Zoe",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
2,-1,"Bard, Rakan, Sylas, Twitch, Varus",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"Braum, DragonBlue, DragonGreen, Rakan, Yasuo, Zac",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"DragonPurple, Jayce, LeeSin, Olaf, Shyvana, Yasuo, TFT7b_Volibear",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
2,-1,"Bard, Braum, Gnar, Hecarim, Lux, Qiyana, Yone, Zyra",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"AoShin, Bard, DragonBlue, DragonGreen, Soraka",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"Lux, NomsyCannoneer, Nunu, Yone, TFT7b_Tristana",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
2,-1,"AoShin, Bard, DragonGold, Hecarim, Nunu, Rakan",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"Aphelios, Graves, Nilah, Qiyana, Rakan, Soraka, Zac, Zeri",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
2,-1,"AoShin, Bard, LeeSin, Nilah, Seraphine, Soraka, Sylas, Yasuo",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"AoShin, Bard, DragonEarth, DragonGold, Soraka, Zoe",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"DragonGuild, DragonPurple, NomsyCannoneer, Nunu, TFT7b_Tristana",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"DragonGold, Graves, Nilah, Zac, Zeri",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"DragonGold, Jax, Olaf, Pantheon, Zoe, TFT7b_Volibear",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"Bard, Nilah, NomsyEvoker, Rakan, Seraphine, Zac, Zyra, TFT7b_Lulu",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"DragonGuild, Hecarim, Jayce, Pantheon, Rakan, Xayah",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"Hecarim, Jayce, NomsyEvoker, Nunu, Rell, Soraka, TFT7b_Lulu",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"DragonGreen, Jax, Jayce, Pantheon, Shyvana, Soraka, Sylas",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"DragonGuild, Jayce, Lillia, Nunu, Rell, Twitch, Zoe",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
2,-1,"Jayce, Lux, Pantheon, Soraka, Sylas, Varus",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"Aphelios, DragonSwain, Nilah, Rell, Rengar, Yasuo, Zoe",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"DragonGold, DragonPurple, Graves, Jax, Qiyana, Sylas, TFT7b_Volibear",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"Bard, Hecarim, Jayce, Nunu, Twitch",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"Bard, DragonBlue, DragonGold, Nunu, Zoe",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
8,-1,"Kaisa, Rell",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
4,-1,"DragonPurple, Hecarim, Lillia, Nunu, Pantheon, Yone",,5.1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka"
