placement,group,comp,grp_count,grp_placement,mode
6,-1,"DragonBlue, Nunu, Olaf, Pantheon, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AquaticDragon, DragonPurple, Pantheon, Sylas, Zoe, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Hecarim, Lillia, Nunu, Rell, Soraka, Twitch, Xayah",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Aphelios, Jayce, NomsyCannoneer, Rengar, Zeri, TFT7b_Tristana",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, Bard, Hecarim, Nunu, Qiyana, Rell, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Shyvana, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, DragonBlue, Hecarim, Jayce, Nunu, Shyvana",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AquaticDragon, NomsyMage, Pantheon, Sylas, Zoe, TFT7b_Heimerdinger",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Graves, Jax, Nilah, Rakan, Rell, Yasuo, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Braum, DragonGreen, Graves, Nilah, Pantheon",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Jax, Rakan, Seraphine, Zac, Zeri",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Bard, Braum, Diana, Lillia, Nilah, Olaf, Pantheon, Sylas, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, DragonGold, Jax, Soraka, Xayah, Zoe, TFT7b_Volibear",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, DragonBlue, DragonGuild, Jayce, Twitch",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Aphelios, DragonEarth, Hecarim, Jax, Nilah, Pantheon, Seraphine",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, DragonEarth, DragonGold, DragonPurple, Qiyana, Sylas",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonPurple, Pantheon, Rakan, Sylas, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonBlue, DragonEarth, DragonGold, Yasuo, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Aphelios, Bard, Graves, Hecarim, Rell, Soraka, Zeri",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"DragonGuild, Jayce, Pantheon, Rakan, Twitch, Xayah, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"DragonGuild, Jayce, Nilah, Shyvana, Twitch",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonEarth, Hecarim, Jayce, Rakan, Twitch, Xayah",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, Braum, Graves, Hecarim, Jax, Pantheon, Seraphine, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonBlue, DragonGold, Nunu, Shyvana, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Bard, DragonBlue, DragonGold, Jayce, Nunu, Rakan",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, Bard, DragonEarth, Jayce, Pantheon, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"DragonEarth, Hecarim, Jayce, Twitch, Varus, Xayah",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Graves, Hecarim, Jax, Nilah, Pantheon, Varus",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Hecarim, Jax, Jayce, Nilah, Pantheon, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"DragonGreen, Jayce, Kaisa, LeeSin, TFT7b_Volibear",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"DragonPurple, Jax, Jayce, Olaf, Shyvana, Sylas, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Bard, Hecarim, Jayce, Rakan, Sylas, Twitch, Varus, Yasuo, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, DragonBlue, DragonGuild, Twitch, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AoShin, Bard, DragonBlue, DragonEarth, DragonGold, Rakan",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AoShin, AurelionSol, DragonEarth, DragonGold, LeeSin, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Braum, DragonEarth, Olaf, Rakan, Seraphine, Soraka, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonEarth, Jayce, Shyvana, Soraka, Twitch, Xayah, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AquaticDragon, Bard, Nilah, Sylas, Yasuo, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"DragonGreen, Gnar, Jayce, Shyvana, Soraka, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Braum, Graves, Jax, Nilah, Soraka, Xayah, Yasuo, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"DragonGreen, Graves, Jayce, Nilah, Qiyana, Shyvana",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"AoShin, DragonEarth, DragonGold, Graves, Shyvana",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Bard, DragonEarth, Jayce, Rakan, Twitch, Xayah, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"DragonGold, Hecarim, Rakan, Twitch, Xayah, Yasuo, TFT7b_Volibear",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"DragonGold, DragonGuild, Rakan, Twitch, Xayah",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Braum, DragonBlue, Nunu, Rakan, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"AquaticDragon, Braum, DragonPurple, Pantheon, Rakan, Sylas",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonEarth, DragonGold, DragonGreen, NomsyEvoker, Rakan, Zyra, TFT7b_Lulu",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"AoShin, Bard, Gnar, Graves, Hecarim, Jayce, Nilah",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Gnar, Lux, Sylas, Twitch, Varus",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AurelionSol, DragonEarth, DragonPurple, Shyvana, Yasuo, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Bard, DragonBlue, Hecarim, Jayce, Nunu, Seraphine, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AurelionSol, Jayce, Lux, Sylas, Varus",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Aphelios, Graves, Hecarim, Jayce, LeeSin, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Aphelios, Graves, LeeSin, NomsyCannoneer, Rakan, Zac, TFT7b_Tristana",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonGold, Shyvana, Soraka, Xayah, Yasuo, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AurelionSol, Jayce, Lux, Soraka, Yasuo, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AoShin, DragonBlue, DragonEarth, DragonGold, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Gnar, Jayce, Kaisa, LeeSin, Qiyana, TFT7b_Volibear",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Kaisa, LeeSin, Nilah, Qiyana, TFT7b_Volibear",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Braum, Diana, Lillia, Nilah, Olaf, Pantheon, Rakan, Sylas",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Hecarim, Jayce, Rakan, Shyvana, Soraka, Twitch, Xayah, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Aphelios, Graves, Hecarim, Pantheon, Rell, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Bard, DragonPurple, Lux, Sylas, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"Bard, Jax, Jayce, Rakan, Yasuo, Zoe, TFT7b_Volibear",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Aphelios, Bard, Diana, Graves, Hecarim, Nilah, Qiyana, Rell, Rengar",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AoShin, DragonGreen, Hecarim, Jayce, Qiyana, Rakan, Seraphine",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, Jayce, LeeSin, Shyvana, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
6,-1,"AurelionSol, Seraphine, Sylas, Zoe, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"DragonEarth, Graves, Hecarim, Jax, Nilah, Seraphine, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, DragonGreen, Rakan, Soraka, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, DragonBlue, DragonGold, LeeSin, Yasuo, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, DragonGold, Jayce, Rakan, Shyvana, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, Jayce, Shyvana, Soraka, Twitch, Varus, Xayah",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Graves, Kaisa, LeeSin, Lillia, Nunu",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, DragonGuild, Hecarim, Jayce, Nilah, Qiyana, Yasuo",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"AoShin, Bard, DragonEarth, Graves, LeeSin, Seraphine, Yasuo, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
2,-1,"Soraka, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Braum, DragonGold, Rakan, Yasuo, Yone",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Aphelios, Graves, Hecarim, Twitch, Xayah, Zeri",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"DragonGold, Rakan, Seraphine, Twitch, Xayah, Yasuo, Zoe",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, DragonPurple, Pantheon, Seraphine, Sylas, Zyra",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"Bard, DragonBlue, DragonGold, DragonGreen, DragonPurple",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
5,-1,"AoShin, DragonEarth, DragonGreen, Gnar, Shyvana, Soraka",,4.91,"AoShin, Bard, DragonEarth, DragonGold, Shyvana, Yasuo"
