unit,items,value_count,average_placement
TFT7_Malphite,"None, TitanicHydra, Zephyr",27,3.41
TFT7_Nasus,"None, None, Shroud",14,4.21
TFT7_Nasus,"None, None, None",21522,4.5
TFT7_Nasus,"DragonmancerEmblemItem, None, None",12,4.75
TFT7_Nasus,"FrozenHeart, None, None",16,4.94
TFT7_Nidalee,"Deathblade, GuinsoosRageblade, RunaansHurricane",13,3.69
TFT7_Nidalee,"None, None, SwiftshotEmblemItem",12,4.42
TFT7_Nidalee,"None, None, None",21208,4.5
TFT7_Nilah,"Bloodthirster, InfinityEdge, UnstableConcoction",18,2.83
TFT7_Nilah,"InfinityEdge, MadredsBloodrazor, UnstableConcoction",23,3.22
TFT7_Nilah,"Bloodthirster, GuardianAngel, TitansResolve",17,3.41
TFT7_Nilah,"GuardianAngel, InfinityEdge, TitansResolve",14,3.57
TFT7_Nilah,"GuardianAngel, InfinityEdge, UnstableConcoction",48,3.67
TFT7_NomsyCannoneer,"None, None, None",21592,4.5
TFT7_NomsyEvoker,"None, None, None",21416,4.49
TFT7_NomsyEvoker,"ArchangelsStaff, JeweledGauntlet, MadredsBloodrazor",13,5.38
TFT7_NomsyMage,"MadredsBloodrazor, RabadonsDeathcap, SpearOfShojin",18,3.44
TFT7_NomsyMage,"InfinityEdge, JeweledGauntlet, UnstableConcoction",17,3.65
TFT7_NomsyMage,"ArchangelsStaff, HextechGunblade, SpearOfShojin",16,3.75
TFT7_NomsyMage,"ArchangelsStaff, InfinityEdge, JeweledGauntlet",13,3.77
TFT7_NomsyMage,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",19,3.89
TFT7_Nunu,"Bloodthirster, DragonmancerEmblemItem, UnstableConcoction",84,3.8
TFT7_Nunu,"IonicSpark, RedBuff, WarmogsArmor",15,3.93
TFT7_Nunu,"None, RedBuff, Redemption",12,4.0
TFT7_Nunu,"GiantsBelt, None, None",15,4.13
TFT7_Nunu,"DragonsClaw, None, RedBuff",12,4.17
TFT7_Olaf,"InfinityEdge, MadredsBloodrazor, RapidFireCannon",13,3.23
TFT7_Olaf,"InfinityEdge, RunaansHurricane, UnstableConcoction",17,3.29
TFT7_Olaf,"Bloodthirster, MadredsBloodrazor, RunaansHurricane",12,3.42
TFT7_Olaf,"None, None, Shroud",12,3.42
TFT7_Olaf,"InfinityEdge, RapidFireCannon, RunaansHurricane",20,3.65
TFT7_Pantheon,"EmptyBag, EmptyBag, ThiefsGloves",21,1.05
TFT7_Pantheon,"FrozenHeart, GargoyleStoneplate, WarmogsArmor",12,3.08
TFT7_Pantheon,"None, None, Zephyr",13,3.23
TFT7_Pantheon,"FrozenHeart, None, Redemption",18,3.5
TFT7_Pantheon,"BrambleVest, Redemption, ThiefsGloves",12,3.58
TFT7_Qiyana,"CavalierEmblemItem, None, None",18,4.06
TFT7_Qiyana,"None, None, ZekesHerald",88,4.19
TFT7_Qiyana,"None, None, None",21347,4.5
TFT7_Qiyana,"FrozenHeart, None, None",19,4.84
TFT7_Qiyana,"DragonmancerEmblemItem, None, None",12,4.92
TFT7_Rakan,"None, None, Quicksilver",17,2.53
TFT7_Rakan,"None, PowerGauntlet, ZekesHerald",12,3.0
TFT7_Rakan,"None, ZekesHerald, ZekesHerald",21,3.0
TFT7_Rakan,"Chalice, RabadonsDeathcap, ThiefsGloves",12,3.17
TFT7_Rakan,"BrambleVest, None, None",20,3.35
TFT7_Rell,"LocketOfTheIronSolari, None, ZekesHerald",20,4.35
TFT7_Rell,"None, None, None",20738,4.49
TFT7_Rell,"None, RedBuff, ZekesHerald",15,4.53
TFT7_Rell,"DarkflightEssence, FrozenHeart, None",22,4.55
TFT7_Rell,"None, ZekesHerald, ZekesHerald",26,4.96
TFT7_Rengar,"DarkflightEssence, InfinityEdge, RunaansHurricane",38,4.18
TFT7_Rengar,"None, None, None",21102,4.5
TFT7_Rengar,"CannoneerEmblemItem, None, ZekesHerald",20,5.6
TFT7_Rengar,"None, None, ZekesHerald",100,5.9
TFT7_Sejuani,"LocketOfTheIronSolari, None, None",30,3.53
TFT7_Sejuani,"IonicSpark, None, None",15,3.67
TFT7_Sejuani,"ForceOfNature, None, None",20,3.7
TFT7_Sejuani,"None, None, Shroud",132,3.71
TFT7_Sejuani,"None, None, PowerGauntlet",29,3.83
TFT7_Senna,"None, None, None",21278,4.49
TFT7_Senna,"None, None, ZekesHerald",428,4.74
TFT7_Seraphine,"EmptyBag, EmptyBag, ThiefsGloves",14,1.07
TFT7_Seraphine,"Morellonomicon, RabadonsDeathcap, RabadonsDeathcap",22,2.45
TFT7_Seraphine,"Morellonomicon, RabadonsDeathcap, SeraphsEmbrace",23,2.65
TFT7_Seraphine,"ArchangelsStaff, Morellonomicon, RabadonsDeathcap",47,3.09
TFT7_Seraphine,"Chalice, Morellonomicon, None",13,3.23
TFT7_Sett,"None, None, TitanicHydra",17,3.82
TFT7_Sett,"None, None, Zephyr",14,4.21
TFT7_Sett,"None, None, None",21522,4.5
TFT7_Shyvana,"EmptyBag, EmptyBag, ThiefsGloves",14,1.0
TFT7_Shyvana,"IonicSpark, JeweledGauntlet, Morellonomicon",13,2.08
TFT7_Shyvana,"JeweledGauntlet, Morellonomicon, RabadonsDeathcap",13,2.46
TFT7_Shyvana,"IonicSpark, MadredsBloodrazor, Morellonomicon",17,2.76
TFT7_Shyvana,"ArchangelsStaff, JeweledGauntlet, Morellonomicon",28,2.79
TFT7_Skarner,"None, TitanicHydra, TitanicHydra",21,4.05
TFT7_Skarner,"MageEmblemItem, None, TitanicHydra",24,4.12
TFT7_Skarner,"FrozenHeart, None, TitanicHydra",16,4.19
TFT7_Skarner,"None, None, Shroud",24,4.33
TFT7_Skarner,"None, None, Zephyr",20,4.4
TFT7_Soraka,"None, None, Zephyr",51,3.33
TFT7_Soraka,"GuinsoosRageblade, None, None",37,3.41
TFT7_Soraka,"MageEmblemItem, None, None",51,3.43
TFT7_Soraka,"None, None, RabadonsDeathcap",39,3.51
TFT7_Soraka,"GiantsBelt, None, None",12,3.58
TFT7_Sylas,"FrozenHeart, IonicSpark, RedBuff",17,2.59
TFT7_Sylas,"DragonsClaw, FrozenHeart, WarmogsArmor",19,2.95
TFT7_Sylas,"None, Shroud, TitanicHydra",18,3.0
TFT7_Sylas,"FrozenHeart, RedBuff, WarmogsArmor",22,3.09
TFT7_Sylas,"BrambleVest, GargoyleStoneplate, IonicSpark",18,3.11
TFT7_Taliyah,"MysticEmblemItem, None, None",16,3.31
TFT7_Taliyah,"None, None, TitanicHydra",14,3.71
TFT7_Taliyah,"None, None, Zephyr",66,3.8
TFT7_Taliyah,"None, None, Shroud",63,3.94
TFT7_Taliyah,"None, None, StatikkShiv",46,4.13
TFT7_Twitch,"None, None, UnstableConcoction",15,3.07
TFT7_Twitch,"PowerGauntlet, ZekesHerald, ZekesHerald",15,3.13
TFT7_Twitch,"None, None, Shroud",42,3.4
TFT7_Twitch,"None, PowerGauntlet, ZekesHerald",36,3.58
TFT7_Twitch,"Deathblade, None, None",45,3.62
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",27,3.93
TFT7_Varus,"None, None, None",20997,4.5
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",14,4.57
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",16,4.69
TFT7_Varus,"None, None, StatikkShiv",14,5.21
TFT7_Vladimir,"GiantsBelt, None, None",13,3.69
TFT7_Vladimir,"None, None, Shroud",65,3.74
TFT7_Vladimir,"LocketOfTheIronSolari, None, None",19,3.89
TFT7_Vladimir,"FrozenHeart, None, None",30,4.0
TFT7_Vladimir,"MadredsBloodrazor, RunaansHurricane, ThiefsGloves",12,4.08
TFT7_Wukong,"None, None, None",21645,4.5
TFT7_Xayah,"Deathblade, MadredsBloodrazor, RunaansHurricane",12,2.83
TFT7_Xayah,"Deathblade, LastWhisper, RunaansHurricane",20,3.2
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, TitansResolve",13,3.31
TFT7_Xayah,"GuildEmblemItem, GuinsoosRageblade, RunaansHurricane",38,3.34
TFT7_Xayah,"GuinsoosRageblade, RunaansHurricane, UnstableConcoction",26,3.62
TFT7_Yasuo,"EmptyBag, EmptyBag, ThiefsGloves",17,1.24
TFT7_Yasuo,"Bloodthirster, CavalierEmblemItem, TitansResolve",14,2.86
TFT7_Yasuo,"None, None, Zephyr",15,3.2
TFT7_Yasuo,"Bloodthirster, GuardianAngel, TitansResolve",13,3.46
TFT7_Yasuo,"HextechGunblade, None, None",15,3.47
TFT7_Yone,"None, ZekesHerald, ZekesHerald",15,3.6
TFT7_Yone,"None, None, StatikkShiv",14,3.64
TFT7_Yone,"Chalice, None, ZekesHerald",12,3.92
TFT7_Yone,"None, None, PowerGauntlet",13,4.08
TFT7_Yone,"None, None, Zephyr",27,4.19
TFT7_Zac,"FrozenHeart, None, Redemption",14,2.36
TFT7_Zac,"FrozenHeart, None, Shroud",17,3.12
TFT7_Zac,"FrozenHeart, GargoyleStoneplate, WarmogsArmor",14,3.5
TFT7_Zac,"FrozenHeart, None, Zephyr",21,3.57
TFT7_Zac,"FrozenHeart, FrozenHeart, FrozenHeart",30,3.63
TFT7_Zeri,"ZekesHerald, ZekesHerald, ZekesHeraldRadiant",13,2.31
TFT7_Zeri,"PowerGauntlet, ZekesHerald, ZekesHerald",19,2.42
TFT7_Zeri,"ZekesHerald, ZekesHerald, ZekesHerald",60,3.25
TFT7_Zeri,"EvokerEmblemItem, ZekesHerald, ZekesHerald",35,3.31
TFT7_Zeri,"None, None, Shroud",16,3.5
TFT7_Zoe,"EmptyBag, EmptyBag, ThiefsGloves",22,1.09
TFT7_Zoe,"None, SpearOfShojin, StatikkShiv",29,3.0
TFT7_Zoe,"None, None, RunaansHurricane",17,3.0
TFT7_Zoe,"GuinsoosRageblade, None, SpearOfShojin",28,3.21
TFT7_Zoe,"GuardianAngel, None, SpearOfShojin",17,3.35
TFT7_Zyra,"EmptyBag, EmptyBag, ThiefsGloves",16,1.0
TFT7_Zyra,"GuinsoosRageblade, GuinsoosRagebladeRadiant, RunaansHurricane",13,2.92
TFT7_Zyra,"None, None, Shroud",41,3.15
TFT7_Zyra,"Chalice, Chalice, MageEmblemItem",18,3.17
TFT7_Zyra,"HextechGunblade, MageEmblemItem, None",16,3.31
TFT7b_Heimerdinger,"None, None, None",21784,4.5
TFT7b_Lulu,"None, None, None",21784,4.5
TFT7b_Tristana,"None, None, None",21784,4.5
TFT7b_Volibear,"None, None, TitanicHydra",18,3.94
TFT7b_Volibear,"None, None, None",21181,4.5
TFT7b_Volibear,"None, None, Shroud",16,5.06
