unit,items,value_count,average_placement
TFT7_Olaf,"AssassinEmblemItem, InfinityEdge, RunaansHurricane",77,5.19
TFT7_Olaf,"Bloodthirster, Quicksilver, RunaansHurricane",14,5.5
TFT7_Ornn,"IonicSpark, None, None",13,3.85
TFT7_Ornn,"None, None, Zephyr",13,4.0
TFT7_Ornn,"GiantsBelt, None, None",20,4.15
TFT7_Ornn,"Morellonomicon, None, None",23,4.22
TFT7_Ornn,"None, None, Shroud",27,4.26
TFT7_Pyke,"None, None, None",6602,4.56
TFT7_Qiyana,"None, None, Zephyr",13,3.85
TFT7_Qiyana,"None, None, Shroud",13,4.15
TFT7_Qiyana,"None, None, None",6900,4.5
TFT7_Qiyana,"FrozenHeart, None, None",33,5.15
TFT7_Ryze,"None, None, None",6652,4.43
TFT7_Ryze,"ArchangelsStaff, HextechGunblade, SpearOfShojin",36,5.42
TFT7_Ryze,"ArchangelsStaff, MadredsBloodrazor, SpearOfShojin",14,6.07
TFT7_Ryze,"None, None, SpearOfShojin",14,6.29
TFT7_Sejuani,"None, None, Shroud",14,3.93
TFT7_Sejuani,"MirageEmblemItem, None, None",20,4.25
TFT7_Sejuani,"None, None, None",6939,4.51
TFT7_Sejuani,"None, None, Zephyr",12,4.67
TFT7_Senna,"None, None, None",7099,4.5
TFT7_Sett,"None, None, None",6993,4.5
TFT7_Sett,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",13,4.92
TFT7_Shen,"None, None, None",6703,4.49
TFT7_Shen,"None, None, ZekesHerald",14,4.57
TFT7_Shen,"None, None, TitanicHydra",19,5.21
TFT7_Shen,"None, None, RedBuff",19,5.26
TFT7_Shen,"MirageEmblemItem, None, None",13,5.62
TFT7_Shyvana,"None, None, None",6583,4.57
TFT7_Skarner,"None, None, None",7064,4.5
TFT7_Sona,"None, None, RabadonsDeathcap",13,3.77
TFT7_Sona,"ArchangelsStaff, Morellonomicon, None",12,3.83
TFT7_Sona,"None, None, StatikkShiv",31,4.0
TFT7_Sona,"Chalice, None, None",12,4.08
TFT7_Sona,"NeedlesslyLargeRod, None, None",14,4.21
TFT7_Soraka,"None, None, StatikkShiv",36,3.19
TFT7_Soraka,"None, None, Zephyr",27,3.26
TFT7_Soraka,"Chalice, None, None",21,3.33
TFT7_Soraka,"ArchangelsStaff, None, None",20,3.35
TFT7_Soraka,"None, None, SpearOfShojin",31,3.71
TFT7_Swain,"None, None, StatikkShiv",12,4.5
TFT7_Swain,"None, None, None",6827,4.5
TFT7_Swain,"ArchangelsStaff, GuinsoosRageblade, Quicksilver",21,4.52
TFT7_Swain,"GuinsoosRageblade, Quicksilver, StatikkShiv",52,4.63
TFT7_Swain,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",14,4.64
TFT7_Sylas,"IonicSpark, RedBuff, TitansResolve",14,2.64
TFT7_Sylas,"GargoyleStoneplate, TitanicHydra, WarmogsArmor",18,2.94
TFT7_Sylas,"GargoyleStoneplate, RedBuff, TitansResolve",20,2.95
TFT7_Sylas,"DragonsClaw, IonicSpark, RedBuff",21,3.14
TFT7_Sylas,"IonicSpark, RedBuff, WarmogsArmor",20,3.15
TFT7_TahmKench,"None, None, None",7034,4.5
TFT7_Talon,"None, None, None",6624,4.49
TFT7_Talon,"FrozenHeart, None, None",19,4.84
TFT7_Taric,"None, None, TitanicHydra",15,4.27
TFT7_Taric,"None, None, None",6961,4.49
TFT7_Thresh,"None, None, TitanicHydra",18,3.78
TFT7_Thresh,"None, None, Zephyr",23,4.04
TFT7_Thresh,"None, None, Shroud",15,4.47
TFT7_Thresh,"None, None, None",6787,4.51
TFT7_TrainerDragon,"None, None, TrainerSnax",2283,4.39
TFT7_TrainerDragon,"None, None, None",4845,4.55
TFT7_Tristana,"LastWhisper, None, None",23,3.57
TFT7_Tristana,"None, None, StatikkShiv",17,4.18
TFT7_Tristana,"None, None, Zephyr",12,4.33
TFT7_Tristana,"None, None, None",6602,4.53
TFT7_Twitch,"None, None, None",7001,4.5
TFT7_Twitch,"None, None, ZekesHerald",12,5.83
TFT7_Varus,"Deathblade, GuinsoosRageblade, RunaansHurricane",33,4.18
TFT7_Varus,"GuinsoosRageblade, MadredsBloodrazor, RunaansHurricane",17,4.35
TFT7_Varus,"None, None, None",6925,4.49
TFT7_Varus,"GuinsoosRageblade, InfinityEdge, RunaansHurricane",13,5.23
TFT7_Vladimir,"None, None, Shroud",16,3.25
TFT7_Vladimir,"None, None, None",6898,4.51
TFT7_Vladimir,"None, None, TitanicHydra",25,4.6
TFT7_Volibear,"None, None, None",6943,4.48
TFT7_Volibear,"Bloodthirster, GuinsoosRageblade, Quicksilver",57,5.26
TFT7_Xayah,"None, None, None",6818,4.5
TFT7_Xayah,"GuinsoosRageblade, MadredsBloodrazor, Quicksilver",28,4.61
TFT7_Yasuo,"GuardianAngel, None, None",16,3.69
TFT7_Yasuo,"Bloodthirster, None, None",16,3.81
TFT7_Yasuo,"None, None, Quicksilver",13,4.38
TFT7_Yasuo,"None, None, SeraphsEmbrace",14,4.64
TFT7_Yasuo,"None, None, None",5660,4.77
TFT7_Yone,"None, None, None",6815,4.5
TFT7_Yone,"Bloodthirster, GuinsoosRageblade, Quicksilver",17,5.53
TFT7_Zoe,"None, None, ThiefsGloves",12,1.0
TFT7_Zoe,"None, None, Shroud",12,3.42
TFT7_Zoe,"Chalice, None, None",16,3.5
TFT7_Zoe,"None, None, StatikkShiv",26,3.65
TFT7_Zoe,"GuinsoosRageblade, None, None",15,3.8
